node1_norm,node2_norm,weight
aware,decision,38
case,single,25
aware,choice,46
connect,fully,11
company,read,39
barely,long,27
therapy,woman,120
excuse,kind,43
game,incredibly,20
another,company,81
another,student,80
city,date,58
however,interested,38
admit,depression,12
interested,progress,22
car,impossible,7
consider,group,81
inner,live,51
another,music,72
truly,wrong,103
handle,speak,17
feeling,shame,88
judge,suggest,10
content,emotional,16
poor,view,18
anger,mindset,9
conversation,normal,60
crazy,track,4
friend,honestly,87
extra,pick,21
give,source,44
decent,great,12
discover,interesting,13
moving,pull,7
finish,tv,10
energy,likely,51
exercise,extra,20
full,putting,13
include,need,94
appreciate,mind,26
book,experienced,23
present,share,53
group,message,39
allow,movie,17
identify,reach,25
perspective,state,22
guide,meditation,140
amazing,teach,21
decided,travel,9
miss,respect,10
comfort,message,5
country,touch,5
angry,circumstance,14
happy,sort,19
catch,confidence,14
break,clear,60
acknowledge,wrong,36
answer,practice,97
easy,maintain,37
app,everything,16
business,productive,26
delete,entire,7
schedule,weight,31
area,develop,101
professional,repeat,6
depend,train,4
choose,type,57
add,pretty,56
add,home,73
age,straight,11
piece,version,5
heres,walking,9
routine,send,12
clean,look,92
fine,gym,24
exist,shame,6
fitness,name,4
check,woman,51
apply,tend,31
gym,inner,16
clean,lack,29
affect,student,7
search,seem,13
specific,usually,39
check,develop,36
last,miserable,31
decided,waiting,10
health,missing,12
path,three,31
meaningful,missing,5
realize,return,34
project,suppose,15
language,means,36
specific,woman,27
period,support,14
generally,watch,18
break,constantly,47
list,professional,20
major,together,12
large,per,6
treat,whole,33
picture,possible,19
treat,wake,16
pressure,three,11
attempt,treat,10
certain,deep,50
heres,potential,14
buy,hand,35
journal,study,35
choice,research,21
impact,simply,22
behavior,resource,12
hate,immediately,18
currently,miserable,6
clothes,food,45
actually,suck,41
food,simple,83
second,yeah,14
second,tv,12
assume,kinda,4
face,suggestion,7
exact,place,19
certainly,gone,4
especially,likely,33
conversation,means,64
sign,terrible,6
approach,terrible,5
else,explore,6
information,phone,31
explore,remove,2
overall,skill,37
means,overall,17
drink,value,42
head,meaning,21
fine,kind,72
personally,watch,30
general,living,35
definitely,nature,5
public,sick,3
important,throw,42
away,large,33
large,whether,19
piece,save,15
internet,piece,13
gym,return,19
effort,program,24
ahead,ever,42
coffee,tell,28
joke,write,18
call,quality,22
fail,order,77
consistently,early,14
add,room,45
perfect,pull,5
decide,include,18
method,slow,12
experienced,money,11
experienced,listen,8
fail,professional,20
circumstance,search,9
quite,walking,13
buy,period,12
hope,working,27
incredibly,waiting,3
consider,sure,43
encourage,making,6
honest,write,69
nice,three,17
act,challenge,39
basic,truly,10
partner,three,26
exactly,handle,6
remember,university,52
butt,define,32
honestly,value,35
choose,heres,29
number,usually,24
activity,suppose,10
name,try,49
away,slowly,75
fight,shame,18
risk,terrible,4
always,encourage,21
first,genuinely,27
body,setting,36
bed,physical,52
long,respond,29
probably,respond,32
happy,missing,17
low,project,18
encourage,lead,20
several,thought,25
die,include,13
fitness,journey,33
ability,comment,12
aspect,business,21
conversation,knowledgeable,46
case,knowledgeable,28
blame,knowledgeable,11
exactly,opinion,18
program,smoke,12
inner,smoke,10
knowledgeable,sit,25
kill,need,65
behavior,open,39
piece,successful,11
inner,meet,27
trust,zone,9
comfort,risk,28
feed,say,31
accept,journey,83
continue,imagine,31
short,youtube,24
extremely,figure,26
genuinely,university,10
actually,count,21
certainly,improve,6
nice,top,22
chance,media,23
connection,phone,15
depend,miss,4
connection,muscle,8
explain,journey,15
imagine,option,14
listen,possible,65
consider,decent,7
die,everything,89
already,depression,107
impossible,thinking,34
imagine,level,37
imagine,top,15
online,state,34
beat,win,20
concept,quality,5
sense,shape,22
current,open,19
current,growth,26
opportunity,struggle,47
grateful,hang,6
fill,funny,2
date,instead,130
brain,fit,24
listen,quickly,24
attitude,fun,12
balance,touch,3
shit,standard,15
current,house,22
expect,room,20
deal,luck,13
beautiful,group,18
ex,working,12
shouldnt,wish,13
able,extra,34
regret,woman,24
please,truly,52
instagram,pick,6
partner,woman,350
high,shape,41
hope,rest,17
hope,several,9
decide,deep,28
add,hit,24
computer,walking,5
huge,university,16
maintain,student,10
limit,walk,15
either,per,27
emotionally,simply,19
mood,see,21
addiction,head,15
happiness,sort,27
kill,success,17
pass,sure,21
activity,history,8
cause,naturally,21
happy,resource,10
moment,note,34
case,resource,15
edit,friend,17
begin,boyfriend,14
easy,university,19
cycle,enjoy,44
example,manage,47
depression,recommend,52
difficult,sport,20
business,constantly,33
grow,several,18
choice,delete,9
hang,wrong,40
effect,uncomfortable,5
explain,guy,52
belief,interest,27
respond,speak,39
keep,sex,63
consider,nobody,20
friendships,media,12
amazing,connection,11
benefit,quit,42
party,per,2
job,solution,40
depressed,wish,29
anxious,wish,16
accomplish,partner,10
either,lack,72
approach,currently,14
difficult,passion,13
prove,whether,17
business,regardless,8
difference,track,15
kid,shape,16
quickly,tip,9
response,simple,20
encourage,word,17
anymore,perhaps,13
direction,perhaps,7
moment,period,34
either,hear,63
meditation,plan,51
message,study,15
party,wish,16
little,professional,13
diet,little,30
enough,tough,18
name,though,21
count,part,34
alcohol,another,31
lie,speak,55
cry,far,10
break,system,52
drink,maintain,25
effect,kid,20
fall,quality,35
lead,unfortunately,15
name,similar,7
count,normal,10
eye,quite,22
nobody,pain,39
clear,wonder,14
remove,tired,4
moving,training,13
field,unless,7
cool,remove,4
nobody,note,6
nobody,number,7
although,plenty,3
quality,university,5
cry,pull,4
average,conversation,11
normal,promise,8
begin,general,30
eventually,quick,9
thinking,totally,33
adult,shit,45
home,otherwise,10
answer,perfect,38
career,solution,17
adult,perspective,12
offer,version,6
perhaps,version,9
difference,possible,21
message,name,11
gain,soon,3
relate,simply,12
add,resource,14
activity,resource,17
however,struggled,16
cycle,drink,27
half,personal,21
pursue,short,14
physical,uncomfortable,17
exactly,uncomfortable,8
decided,manage,43
manage,shape,8
track,uncomfortable,9
return,university,10
end,fine,35
forget,online,21
lately,speak,4
cold,sound,20
answer,beat,19
first,forever,16
cycle,health,44
beat,possible,19
period,similar,7
everything,professional,19
act,public,20
ahead,often,24
bring,save,28
emotionally,grateful,5
dad,pattern,4
naturally,truth,17
constant,end,17
putting,touch,4
cool,meditation,12
truth,university,2
difficult,productive,33
second,sign,15
mood,quickly,6
far,fill,24
fail,prove,32
hit,prove,9
game,youtube,176
party,truth,13
ahead,definitely,4
save,trust,22
professional,sound,30
horrible,laugh,10
allow,brother,23
line,sex,11
drug,line,10
answer,genuinely,18
hobbies,quit,38
direction,saying,21
alone,attitude,14
listen,rid,17
depression,extremely,53
due,face,59
calm,lack,16
eventually,university,24
potential,wonder,7
program,stupid,6
accomplish,regret,9
accomplish,university,10
accomplish,rid,6
doctor,engage,4
engage,wear,7
path,shit,48
busy,fun,12
lol,walk,16
text,walk,24
obviously,sex,25
left,totally,11
slowly,therapist,12
probably,ruin,23
ex,lost,41
ex,wait,13
recognize,working,17
list,worried,9
clothes,god,7
dad,suppose,17
abuse,actually,17
abuse,account,5
little,suck,31
effect,open,23
computer,happy,9
company,sick,6
constantly,dark,8
personally,show,22
helpful,order,22
boring,understand,33
aspect,future,32
means,necessarily,5
seriously,simply,17
inner,suggest,7
effect,necessarily,4
necessarily,remind,3
attempt,necessarily,3
happiness,wonder,9
pressure,seem,21
ignore,sad,23
brain,smoke,86
mom,rule,13
esteem,slowly,7
already,fine,52
either,joke,30
contact,meditation,8
generally,regret,3
abuse,remove,2
else,shame,13
huge,laugh,8
awesome,mentioned,5
delete,waiting,4
comment,suggest,15
emotionally,grade,10
honestly,shit,88
future,hopefully,14
challenge,potential,47
approach,mentioned,10
approach,exercising,3
caring,mentioned,3
mood,story,8
simply,wait,12
everything,sorry,50
early,slowly,21
actually,super,35
club,sure,15
instagram,sound,9
count,family,21
awkward,remember,29
increase,parent,21
otherwise,parent,15
otherwise,true,7
club,trust,11
club,full,9
huge,instagram,7
club,respect,10
event,natural,12
kind,maintain,21
add,decent,7
level,weed,12
depression,unfortunately,11
reality,therapy,22
deal,hit,29
smoke,ultimately,8
field,stop,17
caring,human,12
sad,stick,22
effect,slowly,15
pressure,sure,8
obviously,sound,24
society,stay,46
either,obviously,15
either,fat,30
luck,stupid,2
pressure,true,20
confident,drink,24
single,truly,46
literally,scared,39
cycle,literally,10
main,reach,13
engage,type,22
house,overcome,13
attractive,zone,4
easily,sad,5
pressure,stupid,7
accomplish,regular,7
boundaries,smart,5
drug,engage,11
dad,main,8
joy,succeed,6
class,emotionally,13
become,toxic,69
cause,toxic,52
currently,treat,9
butt,friendships,20
cause,quickly,20
attractive,career,20
reality,term,36
abuse,die,32
comfortable,movie,11
manage,standard,9
childhood,identify,21
overcome,receive,4
half,recommend,10
overcome,wake,7
assume,kind,32
low,sorry,17
aware,recognize,38
attitude,real,26
girlfriend,respond,9
adult,huge,8
sign,sound,22
decent,turn,13
act,current,27
although,engage,10
similar,sorry,15
doctor,mental,84
tired,uncomfortable,11
admit,house,14
brother,healthy,18
fit,meal,13
computer,meditate,2
act,mentioned,19
media,toxic,36
offer,respect,22
smoke,totally,8
sport,train,12
lazy,quality,6
country,throw,8
excuse,main,2
addiction,expectation,5
eat,repeat,18
face,key,37
fat,send,3
male,two,16
explore,whatever,21
cut,date,39
shower,sport,4
lift,main,8
helpful,sort,17
present,university,7
benefit,plenty,15
missing,plenty,6
god,ignore,14
support,writing,35
happiness,large,9
anxious,tip,8
cold,type,13
catch,impossible,3
funny,journaling,2
certainly,friend,13
apply,tool,19
concept,tough,2
left,perfect,20
anyway,sense,22
decided,skin,7
city,judge,7
basic,okay,6
accomplish,badly,16
couple,respect,10
anger,choice,16
character,choice,20
discipline,trust,13
hobbies,tough,4
basic,soon,8
character,suck,7
fight,search,16
insecure,unless,3
search,stand,8
tough,trouble,2
grade,grateful,6
insecure,search,2
graduate,important,25
ruin,unless,3
hobby,sound,30
assume,enough,32
kind,toxic,56
deal,quick,9
excuse,listen,18
google,waste,7
constantly,easily,21
failure,google,3
necessarily,prove,3
opportunity,youtube,14
constant,honestly,7
activity,education,11
continue,obviously,9
manage,naturally,6
constant,seriously,6
lost,mess,23
drug,fit,8
memory,mess,10
emotionally,pattern,12
picture,top,7
healthy,reflect,24
angry,dark,6
find,marry,33
field,finally,10
explain,marry,2
doctor,exist,5
doctor,succeed,3
anyways,game,18
bunch,least,8
hear,remind,26
environment,interest,20
especially,google,6
meditate,waste,4
remind,teach,7
music,workout,27
aware,walking,4
degree,ton,14
drop,google,2
bunch,coffee,3
finally,media,24
butt,possibly,18
possibly,stay,22
second,shower,11
routine,sign,9
failure,putting,17
anyway,zone,7
safe,smart,7
capable,try,25
consistent,parent,7
depression,strength,17
fix,trust,28
confident,maintain,8
fix,strength,10
lie,student,12
define,honest,12
option,slow,6
entire,information,15
direction,history,4
boundaries,passion,3
anger,capable,3
identify,sign,11
recommend,track,15
highly,wake,9
easily,terrible,4
grateful,track,6
fill,highly,2
fat,meditate,3
recently,response,6
drop,sense,18
attractive,connect,13
literally,useful,10
attitude,entire,11
basic,fall,18
brother,challenge,10
face,meal,13
boring,student,8
due,large,11
check,funny,5
ass,food,16
movie,passion,7
low,pass,25
muscle,willing,5
fully,memory,5
chance,multiple,4
conversation,several,15
depend,gain,8
although,lesson,7
meditation,pull,4
find,none,18
addicted,spend,30
experienced,value,7
achieve,handle,22
addicted,develop,11
mentioned,productive,5
movie,naturally,6
consistent,movie,4
mentioned,trouble,5
effort,esteem,16
possible,struggled,8
front,ready,5
method,recently,5
consistently,purpose,3
current,effect,8
community,discipline,10
discipline,overcome,14
beat,increase,9
comfort,willing,29
meditate,obviously,1
left,reply,21
missing,rid,2
buy,capable,9
adult,slowly,7
decision,honestly,23
future,send,20
system,voice,13
serious,voice,9
include,piece,10
eventually,finish,18
attractive,wish,15
guide,top,7
amazing,interest,26
effect,obviously,8
apps,fuck,13
meditation,therapist,25
related,therapist,2
compare,degree,31
circumstance,mood,6
three,trauma,13
state,ugly,8
prepare,succeed,6
emotionally,esteem,7
regardless,waste,7
actively,future,13
throw,wish,7
agree,standard,8
fulfil,quick,5
force,overall,3
accept,wife,20
proud,wonder,6
agree,level,8
basic,idk,3
hate,light,16
expectation,prepare,8
lol,wait,5
attitude,forget,6
mentioned,miss,3
response,touch,4
glad,though,6
glad,weight,2
course,glad,5
fuck,missing,20
ability,instagram,4
instagram,least,10
blame,cool,5
solve,tv,2
order,totally,10
buy,understanding,5
girlfriend,individual,5
multiple,sick,7
opportunity,pressure,15
ruin,sick,7
energy,journaling,8
account,heart,6
easily,straight,4
belief,personally,17
middle,seem,13
honestly,track,6
kid,mentioned,11
deal,genuinely,17
connection,idk,4
gym,solve,12
language,shame,2
anyways,low,6
seek,uncomfortable,15
constant,phone,14
fine,trust,23
agree,decision,13
hobbies,multiple,5
comfortable,pursue,6
job,joke,19
early,encourage,6
accomplish,meaningful,7
drink,trauma,14
cold,judge,5
funny,pick,12
girlfriend,mentioned,8
common,middle,5
childhood,entire,5
glad,word,5
nature,suggestion,1
likely,perhaps,14
journaling,mood,10
attitude,meditate,2
quality,surround,8
anxious,peace,6
admit,successful,8
fine,tip,10
aspect,count,2
okay,surround,12
possibly,thinking,15
reflect,walking,6
diet,feed,7
count,imagine,7
boundaries,tough,3
die,dude,7
handle,multiple,3
attempt,doctor,7
amazing,exercising,2
actual,busy,2
meal,mood,10
degree,marry,14
contact,naturally,6
base,mine,3
beat,lazy,11
recognize,simple,14
discover,seek,11
direction,whenever,5
joy,key,4
potential,surround,7
dopamine,present,18
drug,physically,7
awkward,random,8
angry,ultimately,3
basically,fault,10
handle,reply,8
ignore,respect,18
comfort,sort,5
growth,meditate,5
engage,helpful,10
doctor,fill,3
mentally,online,12
abuse,hobby,1
connect,eat,14
compare,respond,4
standard,wake,3
aspect,touch,7
development,quick,2
period,useful,5
difference,rid,7
barely,full,11
single,toxic,17
motivated,normal,5
confident,physically,15
fine,natural,16
fine,quality,7
count,half,7
acknowledge,drug,3
acknowledge,early,10
behavior,rid,8
amazing,reflect,4
kill,trauma,11
count,motivation,10
tool,zone,4
cause,resource,16
connection,horrible,7
lazy,sex,10
healthy,lol,27
suffer,waiting,6
admit,similar,2
moving,personality,6
clothes,future,12
otherwise,progress,10
dopamine,follow,19
short,view,12
genuinely,pattern,6
gain,zone,4
avoid,ex,6
barely,truth,2
hope,repeat,6
attempt,schedule,7
explain,position,10
happiness,joke,6
coffee,instagram,2
solution,trauma,10
normal,toxic,15
field,journey,10
shame,wake,2
damn,likely,4
honest,tool,9
exercising,throw,4
necessary,reflect,11
depressed,willing,14
currently,glad,2
memory,waking,3
doctor,mood,18
esteem,fully,4
assume,weird,6
anyways,education,3
cold,somewhere,5
cry,space,7
adult,period,8
per,understanding,5
value,walking,8
god,pull,7
grateful,tv,4
plus,shower,3
buy,encourage,2
joy,shouldnt,3
boyfriend,track,2
difficult,super,11
amount,another,82
amount,play,86
confident,lost,37
enjoy,scared,44
program,run,63
exact,thought,16
easily,mental,28
attitude,avoid,16
emotion,far,70
first,move,274
although,lead,32
expect,pretty,45
call,need,326
call,friend,378
super,talk,87
eat,super,58
drink,fast,68
head,woman,138
activity,kid,45
guess,second,37
choose,personal,84
energy,pick,57
sort,watch,42
anxiety,late,143
act,understand,181
already,believe,237
however,moment,110
begin,grateful,26
rather,sense,95
character,enjoy,31
anyone,coffee,18
character,living,18
butt,long,401
part,tell,368
adult,become,46
become,joy,49
pain,social,42
joy,part,54
anyone,base,52
game,term,96
least,lost,76
age,middle,23
lost,surround,9
adult,badly,19
smart,story,25
car,joy,9
boring,plenty,3
effort,example,114
say,sometimes,387
mind,spend,208
break,mind,110
kind,spend,269
instead,ultimately,38
hear,large,10
live,reason,232
party,whole,33
effort,kid,58
look,throw,47
back,mom,194
house,less,90
begin,head,123
however,hurt,61
girlfriend,wife,11
count,whether,16
mother,peace,9
drop,living,38
keep,usually,124
depressed,thought,102
field,usually,19
constantly,read,65
natural,need,56
see,trouble,28
anyone,should,167
should,three,72
almost,made,127
made,short,39
able,luck,30
able,figure,165
able,ugly,39
couple,guy,106
believe,opportunity,118
failure,future,112
finally,opinion,13
miss,opinion,15
event,meaning,18
doubt,event,8
difficult,seem,58
inner,reality,33
easily,run,27
book,emotional,117
big,forget,82
cut,leave,47
awesome,lead,12
recently,respond,8
order,prepare,31
end,feeling,170
decide,happen,52
loss,wrong,20
anger,recently,13
education,part,40
fitness,kid,11
moment,realize,298
exercise,lose,163
moment,practice,243
happiness,research,32
important,order,194
fast,meet,66
add,less,107
fast,reduce,21
child,live,140
end,plan,154
push,sure,32
achieve,house,59
close,two,140
amount,opinion,17
interesting,opinion,32
kind,saying,183
purpose,successful,38
able,city,62
bear,complete,13
city,rule,4
act,break,69
decide,moment,87
choose,result,115
generally,kid,7
activity,concept,13
generally,success,15
receive,specific,10
average,concept,10
individual,program,15
ability,fear,93
fail,late,141
chance,due,22
although,never,83
certain,first,93
conversation,however,77
certain,voice,20
listen,man,165
friend,heart,88
enjoy,fail,117
important,tough,31
never,together,209
stay,together,131
plus,together,3
anyway,car,26
close,second,53
learn,wear,56
discipline,tell,30
tell,wear,73
actually,wish,46
balance,fun,25
ignore,notice,21
human,tired,18
judge,tired,7
depression,physically,20
find,kid,121
path,talk,49
basically,mind,45
maintain,speak,17
large,sort,10
back,money,380
pull,shit,31
current,fuck,32
buy,far,35
another,mom,108
anyone,offer,52
general,show,34
guy,reason,279
able,anxious,88
fuck,skin,25
failure,place,85
always,list,138
heart,unhealthy,4
anyone,simply,103
brain,increase,137
however,open,80
course,smart,41
extra,follow,19
allow,discipline,52
doctor,university,20
average,doctor,6
answer,butt,151
close,should,86
effort,spend,206
fail,state,57
house,second,42
couple,decided,72
character,hate,22
head,understand,149
remember,responsibility,41
include,often,66
include,mother,10
club,mentally,3
club,fault,3
choice,give,149
choose,opportunity,102
average,tell,34
future,rule,48
begin,class,101
overcome,rule,11
fear,money,158
manage,name,15
call,cool,58
avoid,drive,27
mistakes,rather,37
exact,society,3
difficult,learn,176
fail,mistakes,112
deep,piece,31
fall,option,19
boyfriend,need,60
butt,event,73
seem,single,45
rest,treat,25
likely,money,84
alone,constant,14
first,physical,111
run,woman,88
anxiety,sit,123
career,fuck,85
family,tired,74
friend,socially,37
last,literally,108
attention,book,145
body,writing,76
although,butt,82
end,though,82
butt,strong,139
run,though,53
kind,wonder,36
calm,realize,36
believe,cycle,43
sound,worried,17
fact,probably,155
helpful,instead,39
inner,two,32
already,difficult,78
anxiety,space,35
least,upset,12
character,moment,26
brain,support,49
emotion,hear,76
emotion,line,21
class,figure,94
figure,view,32
completely,power,39
conversation,difficult,59
fall,three,55
ability,strong,56
anymore,failure,26
failure,helpful,18
guy,wrong,280
say,sure,128
sleep,workout,119
find,fix,80
shit,working,85
able,amount,118
check,shit,47
confidence,fear,155
walking,word,10
attention,fix,47
approach,line,15
pretty,suggest,29
begin,suggest,21
discipline,parent,37
college,rest,47
fear,proud,29
constant,damn,5
company,tv,7
able,miss,61
eventually,partner,25
gone,grow,43
accomplish,almost,24
give,straight,40
class,piece,32
definitely,piece,7
simple,together,32
event,explain,21
happy,heres,26
amazing,fix,12
experienced,willing,5
progress,send,10
give,place,409
else,learn,148
check,stay,70
professional,stay,47
career,two,117
heres,two,46
position,whatever,27
anyway,grade,25
give,pressure,55
give,single,135
business,else,24
belief,else,52
boundaries,thinking,24
eating,family,82
drug,health,74
desire,future,99
return,single,14
simply,smoke,29
already,sure,74
internet,mention,3
approach,calm,16
physical,try,75
safe,see,36
