node1_norm,node2_norm,weight
grow,often,175
emotional,quite,31
come,potential,63
honest,last,50
always,living,255
random,shit,26
end,system,50
home,progress,57
become,inner,77
forget,talk,92
place,upset,32
true,whatever,105
real,sad,41
run,true,87
brain,event,58
brain,catch,34
create,helpful,52
difficult,fall,43
forget,wonder,7
voice,wonder,6
awkward,either,25
emotionally,move,31
part,walking,46
confident,less,92
class,last,224
number,shit,34
confident,real,69
appreciate,ask,41
respond,whole,22
energy,walking,29
process,understanding,71
early,solve,10
career,course,83
emotional,path,21
skill,working,126
anymore,college,124
allow,diet,46
rule,two,68
date,rather,71
soon,tell,88
hope,wife,9
constant,probably,15
meditation,second,26
easy,nice,40
grow,phone,65
heart,routine,18
depressed,show,38
means,student,30
entire,tend,8
face,trust,66
mind,practice,240
attempt,suggestion,4
big,video,178
deep,food,52
attention,try,139
come,early,107
ask,long,125
check,pay,100
ask,connection,39
definitely,okay,24
anyway,connection,11
keep,often,224
pressure,write,34
add,develop,58
early,growth,20
develop,meet,133
give,guide,68
feeling,path,99
means,return,16
class,trust,35
provide,somehow,5
lonely,uncomfortable,3
capable,loss,3
healthy,set,181
country,least,54
child,individual,27
big,sort,67
create,lie,74
class,eat,94
practice,probably,108
another,emotional,84
ignore,key,11
country,stay,53
car,safe,18
ever,number,114
never,training,53
area,working,59
important,per,71
eventually,note,16
fitness,short,3
personally,whether,12
amount,complete,42
drive,writing,24
look,waste,91
fully,part,55
away,progress,100
healthy,remember,146
expect,often,53
constantly,speak,60
decided,should,65
however,interest,87
answer,become,155
important,term,146
period,rest,29
able,literally,104
improve,kind,112
personal,thinking,101
catch,crazy,12
improve,less,135
fix,real,61
approach,create,80
dark,luck,2
line,weight,25
school,suggest,47
else,respond,15
date,everything,74
entire,high,88
heart,need,106
early,moment,55
need,pressure,49
anymore,long,138
man,wake,59
place,tv,25
child,choose,71
mind,per,30
meet,truly,89
body,close,97
physical,short,29
accomplish,area,34
attract,keep,29
difference,figure,25
completely,influence,13
influence,waste,12
purpose,suppose,19
average,line,5
although,standard,6
course,especially,55
avoid,choice,54
see,worth,115
company,value,50
content,track,6
healthy,wait,22
free,move,98
emotional,require,33
stop,test,36
list,often,109
define,personal,36
read,treat,44
believe,list,141
learn,terrible,48
become,finally,111
business,man,104
girlfriend,hate,79
project,travel,11
anyone,fix,61
fear,unfortunately,13
die,hit,30
hit,wonder,14
unfortunately,wait,1
compare,feeling,118
guess,progress,27
fear,talk,227
boyfriend,should,24
amazing,parent,55
find,half,50
activity,guy,46
system,workout,12
diet,place,44
save,sleep,50
completely,mom,52
completely,male,12
sick,sorry,9
apply,male,7
apply,large,15
kind,lol,40
relationship,seek,122
clean,practice,45
stand,whole,17
decided,extremely,34
carry,specific,7
slow,walk,26
phone,write,159
journey,mistakes,36
direction,keep,56
certain,forget,29
alcohol,grow,21
check,sense,31
apply,knowledgeable,80
kill,write,34
agree,follow,15
joy,notice,18
call,making,75
progress,reason,104
level,show,121
sit,totally,17
level,top,49
state,travel,18
setting,simply,21
accomplish,travel,5
certainly,high,15
avoid,guy,90
face,repeat,22
always,currently,75
hold,low,25
dream,family,161
act,together,62
expect,sometimes,83
simple,sleep,91
push,set,111
miss,push,24
glad,two,7
always,lonely,57
long,mention,14
girl,ignore,80
music,top,36
book,drop,36
hold,working,45
attempt,food,16
compare,concept,14
social,socially,106
socially,sometimes,30
far,productive,29
aware,confident,23
sort,stupid,15
poor,sort,3
response,wrong,44
apps,quit,19
perhaps,routine,20
related,understanding,8
read,system,85
feeling,related,20
body,related,19
body,regularly,46
energy,family,115
doubt,food,10
definitely,include,16
extremely,list,20
information,limit,20
close,struggle,66
forget,lonely,14
choose,lifestyle,32
desire,opportunity,54
chance,excuse,13
funny,thought,27
bring,stand,34
hold,putting,22
prove,putting,8
putting,standard,5
increase,muscle,81
water,workout,41
either,part,154
extremely,hold,24
definitely,home,60
attitude,whole,11
attitude,figure,14
appreciate,career,20
lazy,music,16
decision,natural,20
group,word,69
shower,whether,6
choice,run,61
bunch,follow,12
somewhere,suppose,9
ignore,woman,53
away,value,125
die,happiness,47
group,tip,26
cold,learn,48
computer,follow,20
cold,youtube,16
accept,include,32
skill,woman,197
home,successful,44
expectation,hate,23
eat,teach,33
enough,wake,49
conversation,passion,15
comfort,give,96
compare,eat,36
fall,zone,13
routine,top,34
increase,limit,17
picture,tell,52
live,soon,71
belief,home,18
room,simple,31
become,quality,50
consider,quality,21
happen,slow,29
read,support,50
aware,easy,34
big,country,63
case,country,15
cool,try,70
graduate,making,21
game,generally,42
high,ultimately,16
strong,study,79
study,wonder,32
lift,real,23
incredibly,pay,19
speak,therapy,63
apply,weight,40
apply,leave,54
class,possible,53
depressed,possible,29
interested,opportunity,19
attract,wonder,9
difficult,saying,48
achieve,wait,21
influence,run,29
include,part,108
enjoy,group,157
overcome,training,9
cry,left,37
direction,place,41
finish,worry,18
dream,interested,21
honestly,per,8
picture,woman,49
decent,true,12
move,shame,31
term,unless,11
age,training,16
entire,save,13
open,tv,14
energy,extra,21
fix,limit,8
experienced,talk,19
body,else,80
else,energy,50
anger,reason,61
create,society,84
likely,share,34
list,perfect,82
nature,personal,27
sit,teach,42
immediately,reach,18
carry,writing,9
perspective,present,39
amazing,immediately,7
individual,proud,7
include,lazy,12
immediately,relax,3
job,mood,19
describe,fine,8
answer,engage,25
balance,catch,2
improve,sound,73
build,version,39
pick,weird,13
google,pick,12
heres,wear,13
meditate,walking,13
choice,online,27
comment,ever,103
dude,least,18
broke,clean,11
thinking,training,36
instead,motivated,47
fully,grow,29
live,tend,45
relationship,research,26
balance,eat,20
choose,seek,61
dark,value,14
account,cycle,4
incredibly,tip,4
look,waiting,28
current,health,37
fast,motivated,14
ability,missing,8
absolutely,break,18
making,regular,14
lose,speak,77
brain,journey,50
happy,proud,44
generally,should,48
front,should,28
media,putting,14
check,large,12
productive,trust,8
order,tend,30
google,tend,7
avoid,quit,45
fear,voice,54
butt,promise,50
look,serious,30
scared,shape,3
left,rather,35
notice,treat,37
couple,impact,8
exercise,hopefully,6
able,recommend,62
constant,path,10
important,regardless,36
aspect,healthy,57
realize,remove,20
fall,mental,92
actually,single,65
basic,call,27
fun,yeah,28
completely,task,64
activity,room,45
chance,prove,18
affect,suck,7
fully,productive,9
multiple,stay,20
sound,whenever,17
afraid,allow,45
amazing,move,57
moving,perfect,24
comfortable,little,25
exact,judge,4
event,training,7
cold,explain,7
college,ex,50
dad,receive,10
become,dopamine,54
group,overall,20
fight,identify,25
able,text,48
enjoy,pick,131
realize,rule,44
complete,definitely,21
leave,rest,45
multiple,type,10
multiple,system,8
body,maintain,77
lack,maintain,28
content,study,45
view,whether,35
exercise,truly,48
making,quickly,19
usually,walk,59
continue,reflect,14
consistently,general,4
benefit,quickly,14
beat,regularly,3
consistently,pull,5
reflect,switch,1
extra,include,2
check,exist,10
check,consistently,9
difference,discover,10
act,end,80
genuinely,probably,26
consider,encourage,17
encourage,personal,24
desire,three,29
drop,music,23
passion,voice,10
actually,ugly,30
drink,plenty,18
crazy,increase,9
actually,depressed,34
made,shame,19
course,walk,38
repeat,walk,12
expect,quit,32
car,repeat,8
online,tv,17
prepare,relax,8
show,side,88
fact,throw,20
discover,support,13
case,throw,17
belief,discover,16
able,writing,132
accomplish,encourage,13
heres,woman,22
lesson,poor,6
happy,quality,17
health,meal,50
alone,suggest,24
meaningful,means,27
reduce,research,21
grateful,recently,12
comment,great,27
public,quit,9
friend,shower,13
follow,space,29
important,smoke,50
program,public,6
listen,picture,20
happy,walking,14
exercise,plenty,20
anyway,depression,28
mistakes,please,37
another,sorry,51
belief,face,63
buy,girlfriend,28
fast,sure,22
provide,working,34
easily,should,29
count,thought,37
free,slowly,15
media,tip,26
coffee,dream,7
feed,tip,5
journaling,slowly,5
easily,risk,8
meditate,muscle,8
attractive,come,63
joke,possible,8
attractive,die,5
happen,similar,35
car,emotion,37
circumstance,example,34
phone,sad,19
generally,opinion,19
calm,depressed,8
else,lose,73
contact,piece,7
extremely,open,21
picture,single,14
ahead,aware,9
ahead,relax,5
ever,responsibility,92
somehow,whether,7
finish,suggest,6
behavior,means,66
confident,pass,16
lift,zone,5
fit,real,47
lesson,smart,9
extra,personal,12
search,simply,16
instagram,live,12
die,mind,50
strength,turn,28
deep,usually,50
badly,phone,35
computer,putting,6
home,totally,26
especially,manage,16
almost,influence,16
succeed,talk,27
term,walk,35
imagine,mental,50
challenge,either,36
response,system,23
dad,explain,25
mind,resource,30
happy,real,92
impact,run,32
compare,three,14
case,rest,29
happiness,resource,9
anger,note,9
deep,fake,8
behavior,truly,33
maintain,phone,19
full,several,7
group,knowledgeable,31
bed,doctor,33
although,hobbies,14
fight,motivated,9
knowledgeable,mentioned,10
account,scared,6
current,trust,12
else,specific,25
tell,text,101
emotional,system,51
attention,lose,67
nature,require,13
belief,solution,30
effect,mindset,30
force,uncomfortable,18
adult,kind,66
friendships,stay,18
eventually,lonely,10
track,wake,21
agree,value,30
apps,order,7
amount,city,10
find,resource,31
accept,lie,60
aspect,low,12
due,miss,18
anger,perhaps,7
regardless,whether,17
passion,regardless,3
clean,show,62
environment,task,51
guy,maintain,21
move,regret,74
accomplish,heres,11
future,guess,41
attention,true,55
comment,literally,29
funny,yeah,5
tired,wrong,52
front,gym,18
happiness,helpful,21
full,suggest,13
fake,feeling,25
drink,everything,57
everything,increase,34
actually,doubt,25
actually,pull,12
actually,unfortunately,4
die,though,32
cry,show,40
cry,fact,13
age,pass,35
far,soon,40
compare,notice,45
count,result,16
average,guess,16
guess,touch,9
literally,pass,25
activity,human,40
field,rest,9
cool,pain,10
poor,suck,11
purpose,touch,4
lie,water,17
power,water,33
doubt,manage,6
count,die,10
fulfil,nobody,6
connection,university,10
multiple,sport,11
average,fulfil,5
bear,per,6
count,field,6
coffee,fulfil,3
connect,fear,34
effort,level,79
safe,social,14
relate,totally,7
boring,hang,16
stupid,totally,6
miserable,need,53
miserable,say,34
means,suppose,23
adult,happiness,17
laugh,pay,26
full,please,20
admit,write,17
admit,line,5
important,lazy,36
certain,tool,16
return,super,5
everything,shape,27
half,sound,24
call,country,41
guess,waiting,10
fast,waiting,11
beautiful,half,12
forward,several,14
pretty,return,18
anymore,coffee,11
single,solution,21
afraid,guy,100
professional,solve,6
forget,identify,12
girlfriend,message,11
capable,lack,37
offer,society,11
girlfriend,sad,25
least,slow,28
country,sense,17
badly,history,7
drop,happy,18
house,whole,95
actual,child,7
easily,wrong,32
result,somehow,16
bother,late,19
hand,stupid,21
lose,overcome,30
direction,parent,23
include,per,31
promise,room,11
friend,soon,71
apps,effort,7
recommend,wear,10
result,save,28
tip,waiting,3
clothes,power,6
accomplish,lonely,2
force,unfortunately,9
quit,saying,46
bring,hit,33
genuinely,music,18
doctor,male,7
basically,stupid,23
honestly,term,20
honestly,pass,18
major,wonder,3
horrible,potential,4
line,proud,6
recognize,type,13
alone,super,33
alcohol,develop,20
reach,super,20
cool,motivated,5
company,worried,5
development,three,9
college,effect,13
ignore,track,5
ex,response,3
definitely,quit,36
gym,provide,19
rule,together,16
clearly,less,20
necessarily,sense,11
fear,remind,62
far,treat,23
act,guide,34
knowledgeable,sex,15
compare,inner,17
clearly,expect,10
aspect,treat,10
aspect,desire,35
loss,remind,5
aspect,multiple,9
return,voice,6
catch,limit,5
club,gym,31
seek,suggestion,14
man,regret,34
constant,sense,19
attention,rule,16
ability,low,33
present,rule,25
impossible,system,11
content,position,9
abuse,regret,5
contact,development,4
attitude,prove,6
constant,method,7
attempt,risk,6
anymore,clean,33
bunch,girlfriend,5
overall,sure,7
lift,partner,7
base,overall,2
huge,overall,8
addicted,bring,7
decided,obviously,9
addicted,instagram,11
abuse,aware,10
ready,state,14
depression,trauma,55
boundaries,helpful,14
open,upset,20
due,kinda,17
lol,term,17
ass,business,9
missing,overcome,3
comfortable,fake,11
potential,side,18
confidence,far,55
aware,city,4
aware,edit,3
active,friend,17
movie,though,11
part,sorry,59
catch,cool,6
hope,low,8
break,program,15
bro,yeah,10
bro,name,8
perhaps,totally,3
affect,weed,8
fill,never,54
crazy,graduate,11
appreciate,version,5
early,opinion,14
growth,sign,12
childhood,suffer,20
dark,food,14
insecure,should,24
boundaries,sure,13
clothes,mental,14
influence,moment,28
either,fight,62
fun,luck,12
luck,true,12
definitely,luck,8
god,luck,5
main,story,32
insecure,story,17
adult,opinion,16
adult,single,17
depressed,success,15
cut,influence,4
fat,simple,23
confident,emotionally,10
impossible,include,9
depend,male,2
party,scared,12
anxious,joy,3
awesome,insecure,3
influence,risk,7
another,worried,16
career,scared,30
half,project,16
constantly,damn,11
barely,due,24
acknowledge,value,33
weird,youtube,13
amount,uncomfortable,8
choice,repeat,23
text,video,30
please,remove,17
guess,upset,12
light,push,22
light,miserable,7
eye,making,31
effect,specific,15
ignore,music,10
graduate,mistakes,3
everything,promise,15
car,physically,9
personally,task,14
bring,worried,16
amazing,depend,5
actual,amount,12
friendships,young,15
literally,term,29
group,shouldnt,16
capable,read,17
attractive,completely,24
sorry,university,15
aware,consistent,13
key,trouble,4
alcohol,honestly,8
although,journey,11
physically,truth,5
improve,marry,2
discipline,hurt,15
cold,waking,26
solve,suppose,7
movie,solve,9
opinion,prepare,8
order,ultimately,18
peace,worth,20
calm,group,6
belief,several,5
affect,circumstance,15
living,lol,27
kinda,lol,19
discipline,making,16
hope,straight,7
lazy,luck,5
group,wait,16
choice,grateful,12
hobbies,regret,11
lazy,save,6
attractive,research,6
discipline,stand,7
immediately,pursue,5
insecure,wait,5
kind,win,44
related,video,22
specific,though,15
hope,simply,26
acknowledge,home,9
blame,run,26
attitude,run,19
bother,value,8
begin,bother,9
eating,honestly,15
acknowledge,honestly,6
push,quick,10
diet,worried,2
bear,solution,9
fitness,generally,4
forget,understanding,17
check,mine,8
avoid,current,19
comfortable,mom,16
easy,necessary,20
seriously,sure,8
mine,video,12
active,free,14
constant,value,16
active,schedule,7
cold,edit,3
method,mine,2
dark,should,26
die,miserable,18
depressed,proud,11
pattern,single,14
journey,pain,46
caring,place,13
journaling,lose,11
barely,memory,6
account,shame,3
shame,trouble,4
addiction,definitely,16
bear,heres,7
fully,truly,16
eventually,voice,17
stress,super,29
half,list,27
boyfriend,read,15
least,recognize,17
degree,happiness,13
fine,walking,10
fill,teach,17
interesting,solution,8
party,workout,4
muscle,train,40
quickly,walking,7
moving,putting,8
discipline,version,19
important,trauma,40
meditation,trauma,22
emotional,search,15
basic,relax,5
able,experienced,33
impact,reason,27
college,slow,15
college,experienced,13
identify,true,51
act,education,9
slow,support,9
club,physical,6
capable,force,7
circumstance,lie,16
fast,history,11
attempt,honest,6
influence,option,10
impact,ready,2
fill,recommend,6
diet,grateful,10
journal,ton,7
grateful,random,4
badly,light,14
girlfriend,meditate,3
blame,shape,6
dark,happiness,17
encourage,waste,3
piece,wonder,3
piece,related,5
cry,side,8
handle,sound,22
concept,end,12
lack,respond,16
brother,cry,22
beat,child,21
assume,respect,13
health,regular,32
attract,choose,19
consistently,grade,9
awkward,phone,17
fat,recently,10
exercising,shape,3
agree,career,7
state,worried,5
blame,head,18
field,lost,22
diet,student,7
quickly,useful,7
die,lol,17
funny,teach,5
proud,upset,9
addicted,similar,6
left,movie,13
perspective,productive,9
mentioned,smart,8
receive,shouldnt,3
crazy,sick,10
somehow,travel,2
capable,pay,13
cut,struggled,8
hand,struggled,5
necessary,option,9
attractive,pull,8
interesting,quit,8
shower,super,4
beat,clear,4
understanding,willing,12
solution,source,14
recently,single,24
adult,several,9
growth,walking,3
field,tend,9
grade,suggest,4
although,schedule,10
accept,online,29
mother,pursue,12
forever,kind,12
expectation,honestly,10
connection,super,11
mine,tend,6
sad,unfortunately,4
alcohol,whether,8
interested,passion,27
fuck,instagram,18
damn,skin,5
addicted,consider,7
age,lazy,14
failure,suggest,16
comment,lately,2
fix,mess,27
happen,lonely,15
alone,quick,13
assume,class,9
hit,reality,19
actively,multiple,3
accomplish,fulfil,7
language,therapy,11
proud,shitty,2
agree,basically,16
highly,wait,1
attract,quite,8
anyway,personality,12
calm,mess,3
idk,whatever,17
failure,relate,7
depression,solve,15
extremely,solve,7
degree,doubt,9
ton,zone,4
professional,travel,3
somehow,stick,10
gone,specific,9
basic,project,4
basically,regret,8
fully,voice,8
natural,potential,10
nature,quickly,3
engage,space,8
belief,half,6
challenge,friendships,3
connection,therapist,16
due,straight,8
lost,view,19
solve,worry,14
house,immediately,16
manage,physically,8
attract,basic,3
super,toxic,10
caring,suck,2
stand,tv,2
describe,engage,6
honest,lifestyle,10
require,unhealthy,5
direction,immediately,6
finally,super,19
fill,shitty,3
possibly,tired,2
dopamine,online,11
esteem,guide,1
connection,piece,6
anyways,hand,13
key,manage,17
attempt,movie,5
drop,funny,3
childhood,uncomfortable,8
depend,development,4
average,yeah,8
circumstance,upset,3
drop,note,11
achieve,friendships,7
porn,professional,11
male,somehow,8
crazy,effect,7
light,worry,13
increase,lonely,4
saying,trauma,27
quite,respond,11
growth,journal,11
fine,somehow,6
mentally,somewhere,6
comfortable,lesson,10
boundaries,normal,12
count,pursue,6
period,suppose,10
leave,plus,7
busy,support,9
due,struggled,9
consistently,generally,5
imagine,search,8
socially,stand,4
direction,solve,6
act,serious,24
affect,message,9
hang,potential,7
hang,standard,3
average,seek,14
concept,shouldnt,4
agree,attempt,4
reply,solve,2
awesome,proud,8
interested,return,5
none,prove,2
apply,boyfriend,12
describe,student,5
eventually,plus,5
capable,happen,23
money,possibly,23
grateful,key,14
inner,trauma,26
encourage,overall,2
public,sex,6
average,provide,8
method,nice,7
decent,die,4
doctor,journey,7
cut,expectation,10
fulfil,workout,3
quick,scared,3
lesson,media,10
message,normal,13
anxiety,feed,18
immediately,risk,2
comfort,manage,9
absolutely,cry,5
either,genuinely,14
half,multiple,4
perfect,regular,6
putting,regular,3
offer,ton,2
deserve,unhealthy,4
relate,trouble,6
genuinely,graduate,9
agree,ready,9
development,super,4
dad,regardless,3
several,society,7
anyway,lonely,10
lesson,lonely,6
discipline,easily,8
possible,stupid,11
cycle,dopamine,11
company,tough,6
similar,society,4
boyfriend,success,7
joke,video,12
excuse,meaning,4
deal,shouldnt,18
assume,heart,11
offer,surround,6
due,prepare,10
choice,shower,11
consistent,shower,6
trauma,usually,12
party,trouble,8
guide,pull,3
program,tired,10
gain,personally,4
late,peace,13
note,peace,4
reflect,test,7
current,necessary,11
lifestyle,ruin,2
consistent,pressure,4
childhood,likely,11
clothes,slowly,6
bother,zone,6
lonely,message,9
honest,sort,12
damn,path,5
period,young,13
boring,short,10
awesome,possibly,2
broke,general,4
main,totally,3
adult,mistakes,20
kinda,personality,10
decent,respond,2
interesting,physically,8
main,porn,12
seriously,willing,4
depression,finally,83
keep,sad,51
depression,fear,85
always,never,979
place,travel,64
meet,thought,165
perfect,state,25
grateful,smart,6
last,two,415
call,suck,60
mine,show,20
anyways,tell,33
become,lose,180
high,stop,165
little,smoke,25
drink,sometimes,121
call,last,254
food,last,137
cut,last,90
mom,stay,146
fuck,quit,102
decided,fuck,81
drive,lose,55
lose,scared,58
unhealthy,weight,30
lost,unhealthy,4
eating,waste,41
consider,judge,29
guess,worry,26
activity,second,37
book,find,387
book,eating,107
effort,practice,128
easily,healthy,25
follow,say,159
anxiety,realize,277
grateful,say,39
anger,live,37
however,man,148
hold,thinking,123
desire,thinking,104
progress,true,67
fall,perspective,19
often,term,86
date,together,168
major,say,28
big,enjoy,254
angry,school,69
deserve,turn,50
angry,story,29
car,grade,23
butt,graduate,86
graduate,improve,21
future,realize,190
probably,waste,119
child,process,51
brother,child,40
avoid,moment,112
book,wonder,38
hand,man,124
begin,wish,52
large,open,16
call,look,185
become,upset,29
fight,part,115
bring,dad,62
fail,usually,55
hold,side,49
angry,water,16
slow,water,20
live,mother,105
enough,mind,101
rather,suffer,36
another,lost,126
front,write,42
class,test,116
anyway,free,24
test,whole,30
achieve,develop,162
lead,pain,90
anger,meditation,33
give,play,337
great,hang,20
away,made,196
able,esteem,48
away,instead,288
away,least,148
face,short,53
natural,three,17
three,trouble,8
example,pain,67
another,hold,108
degree,understand,64
set,view,40
choose,skin,10
moving,quick,3
become,event,69
cut,understand,59
college,value,61
leave,project,36
check,meaningful,8
feeling,handle,53
google,online,12
meaning,need,80
education,instead,24
become,either,131
repeat,saying,22
kind,notice,122
kind,lose,122
happy,meditation,55
follow,safe,13
remove,social,23
create,finish,42
follow,media,126
reduce,task,43
specific,three,34
call,difficult,66
power,strong,72
act,struggle,65
leave,save,58
open,reach,46
anxiety,body,263
hold,suffer,32
difficult,set,87
history,opportunity,14
send,walk,21
currently,full,26
find,parent,174
find,uncomfortable,31
move,soon,97
either,kind,135
bring,living,120
however,possibly,10
ability,kid,31
ability,success,99
cut,receive,7
fear,send,23
thinking,try,314
dad,sorry,31
always,complete,66
awkward,speak,44
complete,confident,12
butt,course,210
main,simple,26
clear,easily,12
guess,part,100
ahead,stay,25
dad,jump,9
second,stand,23
fit,tell,72
read,win,65
actually,edit,4
face,tired,39
scared,weird,30
judge,truth,17
show,weight,97
pick,quit,39
decent,plan,17
date,unless,29
fact,large,25
behavior,path,21
never,provide,47
bring,current,25
alcohol,amount,19
comfortable,currently,10
general,though,19
though,upset,15
show,true,122
awesome,never,33
enough,feeling,226
feeling,interesting,49
almost,deal,72
miss,walk,19
confident,regret,11
fact,write,160
failure,skill,97
base,emotionally,15
consistent,walk,24
almost,probably,126
development,opinion,9
read,walking,38
free,full,64
give,waste,138
course,grow,97
interest,youtube,31
information,interest,33
open,waste,35
degree,increase,2
discipline,information,16
fear,happy,85
answer,plan,95
close,media,45
simple,success,76
hate,list,73
class,mother,46
choice,mom,27
cool,opportunity,16
simply,talk,87
sex,social,91
smile,trouble,9
create,happen,155
top,university,36
clear,great,60
amount,move,49
class,productive,37
accomplish,method,7
internet,never,66
left,risk,21
drive,name,24
ex,manage,8
dad,knowledgeable,15
long,wrong,173
happen,place,145
space,study,38
answer,party,21
memory,process,43
discover,never,38
community,quite,14
book,solve,38
apply,thinking,102
ask,failure,37
fully,money,29
always,sense,205
seem,sorry,31
last,usually,105
similar,talk,66
bring,socially,7
country,kind,50
home,interest,98
close,eventually,51
anymore,meditation,18
butt,wait,40
need,wonder,39
find,true,183
little,strong,69
support,thought,152
kind,power,84
reason,stress,115
believe,voice,108
hear,probably,110
human,whatever,79
crazy,whatever,24
set,space,44
awesome,fact,10
hear,support,42
hear,helpful,23
difficult,notice,46
anymore,character,11
calm,difficult,15
human,wait,14
hand,voice,27
catch,helpful,5
failure,wonder,11
option,space,18
line,source,8
inner,miss,4
character,cycle,6
single,talk,121
clothes,need,73
say,simple,121
able,example,267
fear,less,172
energy,useful,24
meaningful,process,22
challenge,early,37
necessary,understanding,17
big,succeed,52
constant,lack,20
constant,knowledgeable,9
else,tv,21
success,top,34
cut,system,12
achieve,relationship,95
bring,meditation,84
meditation,wife,8
enjoy,phone,102
ability,spend,99
seek,study,39
free,quick,16
clean,wish,15
actual,book,35
imagine,light,16
book,social,238
free,grade,29
ask,writing,49
relationship,trouble,31
drug,instead,59
create,health,139
accept,share,108
follow,responsibility,31
partner,return,11
discipline,healthy,65
fuck,require,27
anyone,honestly,82
already,gone,36
house,internet,21
free,quality,21
free,talk,116
lose,usually,66
forget,fun,42
calm,mentally,3
actually,guy,168
actually,two,132
improve,truly,53
common,spend,55
enjoy,process,200
less,safe,32
business,eat,50
bring,send,29
term,training,20
certain,seek,30
rest,several,14
expect,research,12
complete,strength,11
common,track,8
doctor,drive,14
key,need,100
alone,less,143
line,mental,20
mental,return,22
knowledgeable,listen,59
throw,usually,21
google,rule,9
allow,practice,153
list,sport,17
complete,story,18
become,knowledgeable,134
bring,increase,38
blame,ready,14
choose,failure,87
event,study,49
exact,read,13
mindset,mistakes,60
cause,class,107
anymore,deal,56
awesome,hold,10
create,improve,125
another,simple,97
friend,rather,82
tend,type,26
attempt,personality,10
create,whether,106
motivation,show,84
huge,need,85
choice,judge,39
believe,path,118
base,health,60
boundaries,suffer,12
content,improve,38
actually,lift,22
big,eat,233
diet,less,95
close,gym,45
line,should,51
ass,should,21
begin,exercise,84
expect,fully,16
perspective,purpose,28
exist,eye,21
exist,influence,12
ass,return,2
avoid,plan,98
check,suck,14
stop,writing,86
amount,cut,43
amount,writing,34
method,student,14
due,possible,33
smoke,wonder,14
happen,send,35
body,easily,35
extremely,say,73
absolutely,lead,27
health,video,107
first,slow,52
ask,track,18
full,lack,40
childhood,ignore,38
movie,stupid,16
