node1_norm,node2_norm,weight
busy,safe,126
hope,watch,434
childhood,interesting,210
successful,voice,180
failure,joke,147
pick,tv,203
interesting,sex,404
act,sport,213
deep,youtube,676
loss,tip,201
spend,suck,518
entire,respect,323
attractive,fault,156
mood,workout,221
lol,phone,521
joy,online,228
drink,live,700
add,motivation,387
amazing,walk,398
ass,responsibility,155
heart,therapy,572
okay,tv,296
type,wake,471
shouldnt,type,489
content,version,264
late,regular,160
crazy,slow,180
result,tend,408
human,skin,270
emotional,uncomfortable,338
afraid,pain,540
routine,shit,711
growth,nice,302
bro,group,174
passion,understand,243
discipline,sick,127
bro,top,106
country,method,104
sad,sort,454
natural,perspective,313
tip,tool,283
safe,text,124
difference,hobby,216
common,training,195
exact,straight,146
hobbies,system,249
attractive,fight,158
average,safe,90
contact,funny,194
fault,useful,95
adult,fat,169
close,find,161
answer,development,343
city,constant,136
plenty,type,394
difference,sex,356
anxiety,safe,593
city,hate,186
dad,instagram,78
character,present,207
need,personality,452
doubt,plan,436
city,dad,235
drink,dude,257
date,uncomfortable,300
consistent,field,112
event,light,282
luck,reach,642
actual,club,119
dude,single,439
give,manage,546
contact,trust,382
funny,trust,269
bunch,sport,175
concept,sleep,227
add,deep,262
necessary,personality,207
media,relate,293
capable,interesting,158
actual,tough,152
idk,overall,111
alcohol,teach,102
add,tired,162
basic,friendships,102
practice,random,460
fault,stand,143
relate,wife,66
aspect,teach,226
shouldnt,watch,280
account,field,121
program,random,127
add,proud,158
anxious,fine,426
belief,plenty,184
diet,joke,88
journal,nobody,173
glad,piece,100
adult,ass,242
event,young,415
active,cold,121
impossible,pay,238
crazy,instagram,135
development,trust,231
extra,method,115
seek,show,319
ass,view,178
education,trauma,90
insecure,skin,198
fault,meaningful,71
fault,hobby,68
find,skin,76
sex,super,418
consistent,woman,230
shame,terrible,166
coffee,respect,105
proud,quick,183
clothes,nature,107
character,meaningful,119
journal,lead,189
lazy,lol,264
expectation,professional,213
therapist,true,794
concept,doctor,75
consistent,porn,177
hope,reach,451
lose,personality,208
attractive,basic,199
challenge,treat,260
beautiful,joke,143
grow,overcome,270
edit,reality,202
coffee,loss,76
media,suggestion,347
university,workout,138
meal,shame,72
alcohol,solution,164
joke,sign,91
relate,test,110
deserve,productive,107
meal,passion,78
light,porn,186
boundaries,esteem,141
mood,stand,95
impossible,lol,157
active,basic,167
awesome,instagram,103
environment,esteem,154
brother,seek,111
anger,fat,81
fight,lol,222
accept,unhealthy,133
idk,tv,120
hobby,pressure,209
balance,lazy,137
bro,bunch,91
shame,shouldnt,190
happen,trauma,141
keep,relationship,874
information,purpose,344
content,information,440
clothes,social,752
heres,mind,1347
force,high,756
fun,number,707
fat,fun,467
choice,depression,833
low,value,916
journey,toxic,490
low,progress,700
challenge,low,390
picture,strong,302
fight,track,143
end,process,2327
picture,process,459
sad,student,290
learn,social,3832
comment,weight,717
general,stand,249
