node1_norm,node2_norm,weight
city,kinda,220
active,busy,212
active,poor,146
benefit,eye,441
first,instagram,803
energy,respect,557
energy,instagram,222
late,tool,91
lack,result,1103
hobbies,whole,1030
alcohol,tired,221
opinion,result,774
kind,perspective,1382
place,understand,1514
child,future,1069
decision,friend,1335
honest,meditate,160
easy,lesson,602
family,understand,1286
decision,lose,299
cold,result,410
job,responsibility,1582
slow,task,365
fear,response,669
reach,society,236
ability,nice,526
drug,meditation,414
active,water,276
connection,top,290
active,nature,177
moment,suggestion,488
answer,none,427
esteem,helpful,273
edit,weird,187
effort,growth,763
character,recommend,129
parent,suck,990
face,personality,699
end,loss,611
contact,video,445
fat,productive,134
check,understand,436
chance,event,503
comfortable,concept,197
leave,man,841
break,potential,536
lazy,tip,351
big,regular,569
eye,sort,537
decision,finish,272
eat,search,170
connection,passion,220
able,key,1298
home,research,536
personal,sound,863
couple,research,393
full,sound,728
need,responsibility,482
key,several,270
method,several,193
comfortable,line,446
picture,standard,137
create,read,855
circumstance,future,594
fit,success,277
force,system,365
common,lifestyle,241
note,trauma,129
give,university,552
clear,conversation,661
deep,message,474
process,university,360
meal,meditation,285
likely,similar,923
horrible,similar,320
horrible,music,181
anxiety,direction,651
nobody,truth,439
beautiful,nobody,325
cut,treat,297
effort,field,442
build,extra,371
build,promise,372
history,short,337
boring,hobbies,577
insecure,interesting,193
funny,mood,158
example,serious,708
fix,pick,317
afraid,share,704
close,passion,201
friend,late,774
several,word,461
tend,word,434
city,deep,286
sort,yeah,627
spend,support,470
amazing,successful,469
appreciate,successful,286
difficult,toxic,526
pattern,young,272
state,toxic,459
drive,need,529
push,struggle,487
complete,present,355
front,pressure,198
pattern,seek,209
community,individual,441
concept,look,649
crazy,present,244
case,perfect,742
education,low,300
opportunity,poor,342
balance,likely,276
act,inner,360
society,useful,248
solution,student,234
achieve,dad,99
depression,move,1435
motivation,normal,852
active,health,665
club,grade,239
anyways,lazy,146
childhood,group,390
active,social,1088
complete,perspective,298
sort,understanding,421
enjoy,therapy,641
angry,sort,372
grade,note,282
family,mine,1018
okay,view,501
answer,yeah,600
city,face,231
city,comfort,207
career,type,884
fuck,result,653
main,young,396
music,worth,669
music,walk,695
basic,finish,155
look,super,1412
term,workout,416
side,super,607
discipline,internet,255
key,stick,493
piece,ton,236
grow,money,951
adult,exercise,377
hope,quality,280
approach,response,344
choose,close,202
apps,course,322
online,regular,336
manage,program,184
future,motivation,1475
appreciate,capable,161
brother,coffee,73
regret,similar,412
close,reality,412
clear,support,556
girl,joke,777
common,suck,335
challenge,manage,302
funny,whole,545
apps,student,130
honest,young,571
find,pick,182
power,promise,251
male,number,241
current,honest,417
normal,tired,707
opinion,sound,709
slow,social,853
accept,interest,321
name,sleep,296
picture,productive,197
accept,source,169
honest,rid,187
media,mother,228
answer,history,332
happen,opportunity,396
desire,message,262
direction,unhealthy,116
anyone,journal,629
grateful,stress,329
piece,responsibility,223
balance,weight,338
appreciate,confident,402
deserve,helpful,249
fun,god,464
public,term,292
likely,tv,276
circumstance,education,140
drug,resource,150
opportunity,treat,339
home,meal,1021
diet,loss,543
bunch,entire,203
activity,need,741
joke,support,132
create,pressure,182
kid,meaningful,257
number,rest,453
bunch,complete,175
enough,useful,179
find,similar,460
connection,drive,274
connection,terrible,212
country,reason,983
likely,manage,319
business,recommend,263
desire,risk,250
beautiful,discipline,120
beautiful,coffee,137
accept,mental,565
improve,natural,397
professional,stress,443
exact,support,165
professional,teach,214
easy,seek,545
huge,improve,605
improve,wife,144
meal,place,631
attention,attitude,336
attractive,aware,299
concept,second,310
bed,judge,160
depression,fit,340
option,play,392
passion,phone,190
resource,waste,265
fit,message,148
family,youtube,1061
offer,sorry,505
failure,food,558
active,toxic,120
amazing,process,712
phone,teach,252
anxious,natural,207
angry,space,225
character,source,119
drive,ready,373
lol,mind,1318
coffee,luck,372
class,development,268
degree,event,290
impact,pressure,167
keep,schedule,219
direction,line,289
expectation,home,439
leave,tired,390
discipline,serious,197
company,fight,212
hair,sorry,305
hair,interesting,184
stop,youtube,1267
meal,relationship,481
routine,stick,1181
crazy,rule,167
apps,high,353
brother,yeah,261
community,look,1078
emotion,miserable,316
account,judge,87
amazing,public,182
entire,nature,262
friendships,reason,649
language,lose,146
look,mom,898
dad,interest,380
energy,god,430
adult,answer,410
desire,partner,660
poor,purpose,217
diet,history,155
buy,serious,176
shouldnt,track,198
lol,seek,110
current,toxic,346
knowledgeable,schedule,214
basic,system,321
major,tough,238
crazy,fat,213
energy,hobbies,869
hobby,shape,191
edit,inner,80
note,useful,317
honest,super,417
toxic,walk,231
childhood,productive,133
excuse,journal,139
light,value,434
college,uncomfortable,363
brother,mine,235
funny,manage,99
huge,system,481
accept,crazy,142
addiction,necessary,145
purpose,strength,251
beautiful,hate,237
depression,shame,467
aspect,stay,367
dream,workout,235
active,spend,254
constant,early,231
concept,exact,110
awkward,overall,101
extra,overcome,104
tired,trauma,194
date,youtube,305
awkward,understanding,132
opinion,safe,270
gym,memory,265
ass,memory,103
childhood,wife,119
constant,journey,384
internet,quick,210
god,walk,274
mom,plenty,137
hobbies,schedule,452
anyways,emotional,158
research,terrible,156
instagram,smoke,77
decision,voice,306
edit,media,269
meditation,pick,358
phone,useful,388
likely,proud,367
leave,recommend,205
god,period,206
history,journal,107
boundaries,expectation,207
approach,club,224
meal,productive,281
failure,friendships,152
environment,strength,161
joke,success,151
busy,voice,114
project,therapist,205
coffee,waste,140
notice,useful,264
shouldnt,therapist,337
success,treat,312
cycle,judge,136
expectation,growth,263
alcohol,responsibility,133
adult,stress,377
beat,useful,131
stick,tend,241
development,mood,73
diet,side,459
partner,sad,480
current,deserve,176
joy,safe,155
game,search,356
search,young,229
miserable,search,71
dude,insecure,195
share,shitty,214
create,nobody,165
natural,trust,353
account,trust,206
natural,watch,267
country,line,282
consistent,stress,313
cold,finish,143
app,community,269
porn,understand,274
miserable,tough,164
effect,sign,187
exact,meditation,217
peace,potential,236
sport,unhealthy,122
cold,knowledgeable,150
loss,seek,115
beat,response,153
comment,trauma,251
anxious,trauma,190
recommend,shouldnt,221
mood,weird,195
alcohol,research,121
boundaries,stay,242
account,boundaries,61
proud,voice,279
mindset,workout,356
porn,spend,353
relate,resource,109
eye,instagram,171
enough,idk,141
apps,male,116
loss,trauma,144
lose,toxic,141
boundaries,proud,158
capable,horrible,98
bro,late,85
bro,comment,229
active,bro,44
bro,circumstance,36
none,op,138
bro,expectation,57
kid,side,925
great,opportunity,2666
long,understand,1752
long,offer,888
body,fit,849
college,shape,450
figure,shape,363
spend,track,480
deserve,tv,82
build,message,385
club,tip,192
computer,sure,815
free,male,402
computer,male,142
body,decision,1052
book,parent,2048
muscle,nice,432
confident,muscle,354
connection,mental,855
adult,guy,792
deal,leave,520
overcome,wrong,593
capable,state,333
necessary,nice,367
chance,desire,470
fall,project,293
job,real,4501
anyways,job,841
comfortable,happy,1784
money,ton,1205
attitude,important,688
college,heres,507
grateful,phone,293
phone,terrible,358
anyways,similar,312
list,project,704
choice,necessary,411
country,physical,351
rest,stick,676
area,huge,643
country,current,411
force,top,350
conversation,smart,477
group,run,442
little,strength,755
body,drug,866
amount,house,791
give,trouble,547
boring,meet,346
boring,tend,109
result,successful,909
business,cycle,224
chance,physical,636
hand,late,316
position,tool,204
example,productive,1032
necessary,value,495
difficult,specific,712
guy,picture,805
fix,need,669
kind,respect,1502
lack,worth,1223
sure,word,2709
example,honest,1142
approach,level,660
honest,walk,325
stupid,university,372
part,school,4591
finish,school,1285
extra,school,846
part,standard,752
dream,path,888
anyone,comfort,962
comfort,difficult,611
college,tough,640
head,text,490
grow,social,1253
brain,eye,923
brain,current,670
eye,house,561
afraid,smoke,204
create,pick,210
couple,hold,449
male,reality,302
great,lifestyle,1102
due,muscle,363
addiction,happiness,253
path,play,395
contact,yeah,237
buy,contact,124
live,nature,650
approach,potential,396
mindset,stupid,456
show,try,2585
increase,similar,345
attractive,fuck,609
leave,present,293
course,tired,686
common,knowledgeable,519
great,knowledgeable,1535
poor,spend,349
doctor,feeling,1289
feeling,muscle,985
last,pressure,776
future,smoke,425
mom,open,474
drink,path,382
house,muscle,244
pressure,room,308
doctor,mom,381
pay,sick,252
half,idk,221
doctor,name,212
easy,fall,1375
excuse,productive,292
emotional,nobody,315
school,stand,616
normal,reason,2118
anxiety,last,3078
fear,porn,265
fear,horrible,337
attractive,class,306
normal,opinion,763
area,deal,685
activity,average,331
dad,meet,334
dad,single,489
child,turn,472
personality,several,271
grade,random,182
fat,trouble,113
funny,random,236
complete,read,1218
learn,perfect,1493
complete,personal,649
mine,porn,156
act,general,583
aware,stick,448
offer,sense,579
hand,lose,274
busy,pattern,122
seek,talk,819
able,perspective,1511
act,last,1176
learn,pain,1146
difficult,figure,993
lesson,order,334
food,skill,1200
child,edit,185
interest,money,2091
game,impact,442
great,value,2617
easy,friend,2501
stop,value,1578
benefit,easy,1167
opportunity,recommend,379
drive,stick,435
run,specific,289
heres,recommend,284
decent,society,166
able,process,2672
desire,simple,692
current,lack,679
current,personality,392
hobbies,impact,234
half,search,163
dream,parent,1225
full,smoke,399
failure,motivation,782
book,shame,498
successful,talk,1078
kind,risk,651
learn,reason,2992
crazy,family,914
confident,shit,1076
easy,sad,744
company,easy,715
brain,fuck,1058
decision,fun,856
interest,risk,355
company,word,484
tv,young,263
cause,waste,575
cause,quick,334
angry,success,218
beat,success,317
content,therapist,244
field,therapist,259
overcome,second,355
late,show,371
angry,comfortable,265
hand,mess,315
behavior,late,212
information,sad,215
decent,sad,191
adult,student,330
childhood,content,123
angry,impossible,188
front,late,229
joy,plenty,161
field,keep,135
beat,impossible,168
example,risk,529
fact,level,1551
potential,tired,285
history,stupid,210
major,trouble,206
effort,order,1022
party,productive,154
find,useful,146
easy,lack,1202
belief,fear,854
human,man,2230
environment,school,966
home,offer,666
aware,opportunity,568
rule,trust,308
offer,university,260
internet,present,238
necessary,story,340
addiction,normal,501
light,money,661
realize,sorry,982
fit,girl,591
big,inner,514
regret,tip,225
add,progress,357
light,track,249
entire,little,1421
break,fact,1286
happen,happiness,357
confident,understand,498
cold,trust,273
big,tip,1094
nature,reason,935
free,rest,1143
standard,state,244
edit,interested,289
heart,meditate,170
party,study,375
huge,kid,838
bed,water,1415
sound,young,911
side,sound,735
sound,view,470
uncomfortable,water,217
edit,middle,115
learn,response,698
give,live,1684
boundaries,true,393
dream,joy,321
dream,strength,255
force,space,315
none,test,181
emotion,real,1614
future,sound,967
practice,purpose,660
safe,track,114
comfortable,normal,762
anyways,lol,332
fit,moment,431
skill,turn,858
hate,level,360
car,sorry,538
male,mistakes,127
angry,depression,514
angry,sense,629
break,process,1218
doctor,meditation,293
face,natural,522
face,keep,398
doctor,reality,242
heart,inner,356
aware,wrong,1533
conversation,okay,1015
read,stand,632
close,end,1150
kinda,last,1147
sex,weight,515
bed,fear,548
sex,strong,516
eat,sex,243
answer,half,512
answer,beautiful,412
couple,turn,679
rest,stress,732
anyways,helpful,150
attractive,uncomfortable,215
brother,top,226
club,shame,67
limit,male,87
aware,build,649
build,necessary,472
body,general,1301
cause,possible,1184
need,slow,352
degree,type,601
belief,language,206
book,personality,1020
check,important,1624
bed,method,323
responsibility,talk,763
healthy,note,726
responsibility,skill,650
dream,order,559
grow,training,171
create,program,150
pain,stick,449
eye,quick,276
account,angry,127
community,task,258
community,friendships,247
search,tv,106
dream,gym,677
confidence,truth,669
kinda,money,786
interest,view,691
main,value,466
party,story,559
tool,trouble,121
physical,understand,599
connection,understand,479
safe,view,231
head,limit,368
date,value,711
comfort,hair,145
general,reality,502
truth,wrong,1329
break,version,418
last,view,824
helpful,money,859
consistent,hair,85
play,possible,683
depression,likely,781
common,light,296
able,shame,723
anxiety,struggle,1720
company,parent,762
conversation,room,754
call,young,658
buy,comfortable,275
grade,sad,338
understand,weight,499
difference,position,328
fall,house,559
decision,sorry,760
funny,professional,133
kind,wife,594
group,number,657
single,sound,683
tough,wife,172
boundaries,moment,407
ability,direction,461
ability,notice,407
none,top,280
aware,seek,323
trouble,water,165
skin,study,204
afraid,check,390
clear,end,1439
community,keep,154
fear,leave,552
hold,multiple,213
meet,sleep,479
inner,term,306
finish,open,276
amount,task,893
inner,specific,195
main,note,310
journal,note,498
case,reach,507
approach,show,479
business,connection,300
event,passion,184
childhood,ready,191
fix,meditation,479
power,professional,328
adult,wrong,966
need,process,1032
sign,task,210
comment,future,913
date,personal,685
benefit,break,659
date,successful,404
benefit,create,318
common,eat,232
system,tough,223
comfort,passion,235
girlfriend,okay,449
hope,study,646
anxious,decision,394
anxious,deep,620
reality,track,273
method,reality,232
childhood,period,217
eat,fight,265
aspect,interested,415
room,shape,245
complete,rid,182
difference,nobody,321
buy,nobody,195
attitude,buy,97
excuse,move,621
confidence,short,1259
confidence,dude,657
build,likely,877
common,opinion,525
check,common,421
rest,zone,308
response,serious,242
eye,mine,383
approach,cycle,201
chance,knowledgeable,465
exercise,success,784
deal,growth,379
interested,uncomfortable,345
activity,field,303
date,heart,431
music,text,261
game,source,508
due,seek,283
nature,seek,264
basic,strong,297
full,nice,957
crazy,view,219
age,emotion,783
likely,research,426
early,test,279
belief,light,258
food,normal,1021
couple,test,401
general,stress,570
fix,successful,357
busy,successful,203
improve,sick,215
aspect,boundaries,151
sick,voice,111
dad,weird,345
party,sense,502
afraid,piece,344
food,slow,568
dad,story,617
exact,human,289
stay,tough,510
clear,slow,337
clear,middle,207
buy,happen,140
party,top,244
body,treat,796
real,super,1012
sleep,treat,316
ass,effort,427
term,treat,391
opinion,super,442
mine,suck,337
difference,super,368
happen,internet,169
approach,happen,237
clothes,note,191
decent,light,142
environment,key,368
amount,decent,738
honest,play,370
cold,honest,237
honest,note,347
middle,university,228
concept,overall,142
task,top,552
community,physical,514
afraid,gym,675
end,lose,807
awkward,open,379
boring,stupid,290
joke,nice,563
difference,video,711
content,difference,304
app,useful,300
sad,therapy,742
anger,lifestyle,85
hate,side,407
answer,young,754
aware,happiness,497
comfortable,shouldnt,444
girlfriend,system,120
gym,purpose,651
heart,possible,732
view,youtube,463
discipline,extra,201
internet,research,375
afraid,second,642
internet,multiple,203
accept,friend,677
accept,wake,172
early,perspective,271
grateful,keep,179
kid,system,453
dream,option,428
edit,overcome,99
decent,nice,507
esteem,learn,621
hobbies,individual,316
club,task,123
likely,youtube,480
content,top,319
position,top,439
impact,understanding,309
joy,personality,184
decent,house,455
party,sex,465
education,sex,202
move,overall,439
knowledgeable,overall,271
confidence,porn,524
interest,push,516
class,key,408
achieve,study,405
check,regret,228
aspect,shitty,155
early,suck,422
childhood,mom,508
fear,source,419
joy,study,245
deep,tv,287
actual,computer,123
source,stand,123
low,mistakes,472
comfort,exact,186
grade,increase,105
amount,professional,447
music,note,353
full,truth,570
meal,moment,415
difference,eat,412
character,confident,322
anxious,yeah,305
benefit,none,268
buy,number,272
god,process,415
constant,god,161
fit,order,337
play,weird,366
horrible,smoke,122
content,type,539
okay,resource,326
drug,spend,420
message,ready,273
message,sick,162
opportunity,therapy,603
anxious,man,613
honest,wife,241
fat,text,73
normal,short,890
show,workout,350
close,motivation,412
difference,strong,493
list,meditation,821
cycle,human,415
call,message,687
support,voice,250
shape,solution,163
crazy,understanding,188
constant,none,175
manage,tough,200
half,phone,656
drink,increase,362
give,insecure,437
luck,overall,408
attention,system,461
quick,type,390
failure,glad,120
method,watch,237
development,watch,218
beautiful,necessary,137
overall,understanding,243
company,several,285
alcohol,meet,261
rule,sport,165
chance,meditate,159
sad,training,137
hobbies,society,344
family,lol,937
amazing,apps,160
cold,give,586
nobody,worth,801
difference,fact,922
account,lazy,125
muscle,responsibility,104
treat,weight,428
front,ton,206
age,rule,380
clothes,sport,182
apps,support,158
honest,shame,266
shouldnt,space,209
growth,lesson,340
struggle,ton,356
partner,power,391
effect,partner,331
partner,skin,183
happiness,tend,257
dad,mine,358
decision,shouldnt,460
anyways,enjoy,243
balance,routine,328
reality,video,859
choice,horrible,235
fat,full,471
seek,suck,174
create,hobby,171
muscle,shouldnt,175
clothes,research,109
active,live,374
comment,plenty,317
comment,promise,235
interested,shitty,187
contact,cut,546
dude,yeah,526
area,emotion,613
boundaries,fit,90
nice,tv,428
mindset,trust,582
community,knowledgeable,376
space,track,226
lol,tough,257
face,increase,280
search,trust,237
computer,reach,131
house,treat,333
easy,male,415
method,wake,236
add,mom,127
fault,plenty,106
fix,phone,586
helpful,serious,282
hate,offer,164
heres,uncomfortable,231
comfort,discipline,338
development,environment,246
dude,sort,313
gym,tend,268
possible,safe,524
choose,safe,160
fault,search,67
hate,hope,324
meditate,sound,246
meditate,serious,115
random,seek,112
difference,wife,174
peace,regret,247
respect,tool,196
fine,meditate,170
slow,strength,184
glad,terrible,135
partner,relate,237
constant,kinda,165
interest,smoke,278
hobby,mother,108
impact,mindset,403
anger,character,122
routine,youtube,730
inner,youtube,247
bro,youtube,174
bro,dream,135
doctor,impossible,186
club,line,182
attitude,risk,125
balance,main,197
challenge,leave,231
miserable,run,201
quick,stand,108
event,knowledgeable,321
god,rid,147
interested,recommend,466
drink,struggle,521
attitude,sport,128
capable,normal,314
cold,truth,239
brain,judge,369
notice,program,146
mistakes,sign,214
nature,recommend,211
balance,decent,110
god,lead,252
emotion,extra,237
account,mother,138
joy,judge,116
peace,professional,199
hate,routine,190
complete,walk,341
app,youtube,693
busy,push,210
approach,solution,411
plenty,sick,97
source,wife,85
history,hobby,154
fight,several,191
beautiful,increase,100
success,trauma,176
discipline,mom,149
meal,name,126
dude,tend,84
hair,specific,140
bed,toxic,269
create,miserable,98
house,trauma,238
beat,dude,208
joke,joy,94
angry,idk,184
alcohol,education,84
instagram,workout,118
op,routine,156
bro,perspective,98
attitude,improve,326
fun,relationship,2899
anyone,low,1812
force,weight,520
journey,teach,370
deserve,job,831
college,happy,2673
hobbies,sad,471
fit,offer,155
expectation,part,959
motivation,quick,360
game,reason,2537
able,list,1930
diet,list,577
awesome,stop,600
guy,reach,640
conversation,try,3298
bed,professional,325
long,overcome,900
clear,current,539
degree,guy,1036
look,sleep,1567
eat,meal,1341
consistent,voice,119
difficult,live,1274
interest,try,3878
able,force,1336
money,program,830
place,strength,733
stick,stop,1108
mental,program,615
home,real,2223
head,necessary,459
practice,similar,1054
ability,side,600
interested,unhealthy,161
current,rest,566
area,push,435
area,grateful,282
kind,trust,1601
anyone,natural,803
difficult,give,1417
need,run,403
benefit,general,602
full,schedule,648
increase,personal,457
course,money,2513
challenge,energy,656
energy,specific,639
energy,quick,476
meet,turn,573
girl,serious,929
anger,conversation,302
fight,seek,166
great,inner,915
line,value,651
answer,society,520
anyone,current,1223
emotion,last,1639
kind,understanding,1233
offer,worth,708
account,body,379
example,sick,391
confident,front,382
order,sort,744
class,first,3423
fun,mood,465
food,lack,888
busy,weight,358
early,effort,659
girlfriend,social,1422
open,perfect,704
project,shit,572
reason,wake,1333
need,tired,560
lead,mind,1507
afraid,part,1625
long,move,3282
end,lead,1068
weird,wrong,1306
face,learn,1316
drink,peace,222
pay,voice,199
lead,leave,289
effort,friend,1820
language,move,586
effort,event,650
reality,ton,324
character,friendships,102
entire,job,1743
school,several,1022
home,lifestyle,703
diet,high,999
diet,waste,277
plan,yeah,648
addiction,play,329
mine,play,248
fit,top,250
light,try,1608
effort,guy,1692
anyone,version,948
fuck,leave,518
happiness,share,808
achieve,productive,326
piece,smart,277
break,tough,624
city,ton,237
career,spend,890
impact,moment,619
side,word,1027
little,tired,1608
idk,long,781
healthy,pressure,648
house,shit,1436
shit,unhealthy,389
stay,weight,917
open,proud,574
half,pain,408
alcohol,interested,175
cut,idk,169
fight,happen,231
personality,plan,505
effort,fear,949
expectation,sort,308
fall,terrible,309
first,meet,3222
everything,woman,3268
fat,reason,680
age,judge,409
meet,stupid,503
judge,view,297
bunch,shouldnt,184
dad,horrible,296
random,several,185
happy,watch,1056
gym,plan,1781
fact,hobby,448
decision,practice,819
live,text,439
act,porn,356
act,force,517
force,mine,238
meditate,watch,300
eat,hobby,238
call,offer,451
great,pattern,1041
complete,hand,469
everything,lesson,1253
order,talk,1440
important,understand,1856
account,head,342
happiness,seek,475
reality,sick,208
course,music,773
company,drink,314
field,training,254
journal,sure,847
growth,long,1090
learn,recommend,1039
health,value,1251
easy,straight,699
willing,worth,865
pattern,weight,304
cause,list,714
afraid,lifestyle,218
growth,honest,310
heres,system,311
decision,project,376
personality,sick,176
event,everything,1538
energy,free,1384
straight,study,462
line,waste,279
line,regular,183
character,face,324
line,memory,187
everything,interested,1966
complete,mother,204
man,shit,3959
kind,major,931
beat,shit,688
horrible,shit,615
big,impossible,636
word,young,829
fear,quick,322
fuck,late,451
effect,success,495
brother,physical,249
enough,second,475
behavior,spend,438
behavior,position,271
emotional,lazy,194
plenty,spend,362
awkward,sad,203
horrible,sad,280
horrible,society,175
company,deserve,142
information,lazy,188
angry,smart,191
anger,crazy,183
middle,quick,131
beat,middle,116
middle,poor,220
moment,young,1134
luck,spend,707
luck,potential,580
depression,show,770
face,potential,469
eye,teach,302
risk,solution,187
effort,type,960
coffee,read,835
research,search,262
mom,term,413
game,rule,678
concept,study,382
education,order,316
environment,home,974
story,understand,745
discipline,human,344
doubt,number,205
break,state,887
heres,youtube,441
present,state,812
quit,single,471
capable,guy,476
read,solution,1156
kind,rest,1740
failure,parent,1140
parent,solution,536
front,mother,215
run,water,400
fit,video,407
inner,routine,173
inner,mind,1341
add,depression,322
judge,tend,161
break,heart,942
deal,enjoy,599
rest,uncomfortable,350
amazing,impact,250
happen,responsibility,227
music,nice,789
circumstance,phone,175
journey,power,828
responsibility,suck,311
doubt,live,499
grateful,journal,592
aspect,stop,801
discipline,potential,277
attention,part,2100
single,tip,558
state,trust,526
area,front,344
public,tip,243
mother,number,196
clothes,slow,115
party,wife,138
end,space,888
difference,moment,987
free,room,1007
light,live,603
human,space,487
growth,pain,454
check,concept,241
difficult,stay,965
act,call,689
insecure,movie,122
choice,couple,615
degree,fun,702
mom,wake,353
free,suggestion,628
case,rid,349
current,kind,1298
active,depression,413
food,test,444
child,true,974
country,face,374
due,notice,425
memory,top,263
balance,information,190
angry,unhealthy,151
alcohol,pattern,137
answer,class,757
level,sex,726
cause,edit,276
short,student,494
eye,low,641
computer,helpful,207
