node1_norm,node2_norm,weight
instead,look,51
big,house,27
clean,show,28
environment,task,19
away,value,31
move,regret,39
bullshit,college,9
period,rest,5
either,everybody,6
everybody,necessary,3
key,realize,10
picture,tell,20
funny,thought,8
practice,probably,12
genuinely,probably,2
imagine,mental,23
attention,true,34
future,guess,22
comment,literally,11
funny,yeah,2
hold,low,13
butt,promise,17
shit,sometimes,32
consequence,show,12
connect,fear,20
class,possible,23
average,consequence,4
news,outcome,2
level,show,59
effort,level,40
safe,social,7
deep,usually,21
sit,totally,4
relate,totally,4
eventually,lonely,5
boring,hang,8
stupid,totally,4
miserable,say,14
miserable,need,17
long,mention,5
activity,guy,7
game,generally,17
means,suppose,14
consider,quality,10
adult,happiness,9
entire,tend,2
besides,project,4
true,wonderful,3
laugh,pay,12
extremely,open,11
full,please,11
complain,nobody,5
calling,money,9
admit,write,12
admit,line,3
perhaps,sell,4
cheating,lazy,2
forward,several,4
mental,possible,47
pretty,return,6
balance,express,2
provide,working,13
home,nearly,11
afraid,guy,39
professional,solve,3
forget,identify,4
age,training,8
girlfriend,message,6
circumstance,internal,4
capable,lack,31
courage,public,3
appearance,setting,3
badly,history,3
last,seem,56
crap,notice,2
balance,catch,1
major,pass,6
actual,child,5
advantage,reality,9
communicate,touch,4
big,video,27
result,somehow,8
bother,late,8
open,video,25
sister,video,11
hand,stupid,12
escape,kill,3
fall,tell,44
brain,empty,5
afraid,allow,21
respond,whole,15
need,pressure,12
check,pay,30
external,group,7
include,per,9
happy,raise,7
meet,truly,52
asshole,deserve,10
speak,therapy,35
bring,hit,13
absolutely,break,7
genuinely,music,9
cry,fact,8
average,selfesteem,3
female,late,6
completely,mom,27
physical,short,14
come,interact,6
always,million,4
easily,wrong,5
stop,test,18
end,reach,35
improve,kind,29
improve,sound,14
study,wonder,17
achieve,wait,10
honestly,term,12
honestly,pass,8
reach,teacher,9
promise,room,4
major,wonder,2
horrible,potential,3
loser,student,10
father,toxic,20
instead,never,41
language,trick,3
company,value,19
company,worried,2
development,three,3
condition,research,3
basically,stupid,17
note,understand,10
cause,properly,9
ignore,track,2
ex,response,3
factor,response,3
die,mind,26
definitely,quit,14
event,loser,5
far,soon,17
skill,woman,71
name,see,39
attempt,great,15
expect,sometimes,16
identify,understand,15
able,living,34
able,writing,23
able,text,5
clearly,less,11
call,country,21
fear,remind,45
act,guide,22
country,sense,11
necessarily,sense,9
face,guilty,4
far,treat,13
knowledgeable,sex,12
guilt,story,9
child,individual,16
aspect,treat,10
compare,inner,11
clearly,expect,5
picture,single,4
identify,order,20
aspect,desire,14
drive,writing,7
return,voice,4
loss,remind,3
mad,version,3
aspect,multiple,7
catch,limit,1
boring,therefore,1
fake,feeling,21
family,somewhat,13
dad,share,19
exercise,truly,16
compare,eat,13
seek,suggestion,9
eating,guilty,6
attitude,science,5
girlfriend,sad,10
death,moving,4
relationship,research,15
free,slowly,7
abuse,sister,19
core,lifestyle,1
never,training,18
come,condition,15
everything,prepare,6
man,regret,9
involved,mental,4
content,study,10
constant,sense,10
choose,seek,34
activity,human,16
group,knowledgeable,16
begin,rule,14
process,understanding,34
attention,rule,6
case,determine,5
ability,low,19
emotional,system,26
clear,condition,6
activity,exist,11
present,rule,20
fulfil,nobody,5
involved,responsibility,3
abuse,regret,4
impossible,system,6
content,position,3
attitude,prove,4
contact,development,3
alive,field,1
attempt,risk,5
constant,method,4
conscious,subject,3
anymore,clean,13
block,student,3
end,system,24
lol,term,10
exercise,hopefully,3
decide,program,7
ass,business,5
comfortable,fake,11
house,whole,51
aware,edit,2
cool,try,28
give,hang,17
ever,number,28
drink,everything,24
everything,increase,12
movie,though,7
part,sorry,19
another,sorry,10
kick,meet,14
build,shut,6
face,trust,35
leave,throw,20
hair,leave,9
agree,follow,10
kick,story,8
base,kick,2
drink,technique,3
catch,cool,4
crazy,increase,5
body,maintain,13
break,program,8
add,develop,23
dumb,high,31
dumb,mad,8
bro,yeah,8
cool,motivated,3
bro,name,5
perhaps,totally,2
fuck,personal,34
crazy,graduate,4
harsh,reach,1
heres,woman,11
early,moment,28
city,learn,12
appreciate,version,3
appreciate,jealous,5
growth,sign,6
crazy,teacher,5
reject,teacher,3
call,slow,17
age,pass,17
apply,male,5
harm,hate,8
come,early,22
succeed,talk,13
sell,talk,12
social,weak,18
guy,rich,5
making,regular,7
boundaries,sure,10
realize,rule,12
sound,whenever,2
depressed,show,20
turn,weak,11
clothes,mental,6
influence,moment,11
confidence,therefore,8
either,fight,33
challenge,either,17
luck,true,10
car,emotion,16
belief,face,30
lose,overcome,20
set,unhappy,2
fun,luck,4
human,rich,13
aside,course,3
definitely,luck,4
god,luck,2
early,opinion,8
adult,opinion,6
chase,opinion,13
insecure,story,9
main,story,17
usually,walk,14
confident,emotionally,6
depressed,success,8
adult,single,9
fight,motivated,5
fat,simple,8
cut,influence,3
clothes,power,1
correct,whenever,4
party,scared,6
impossible,include,4
easily,risk,6
anxious,joy,3
anxious,reward,3
accomplish,rule,7
awesome,insecure,3
depend,male,2
depend,unhappy,1
influence,risk,4
reward,rich,5
real,traits,13
build,version,15
order,tend,14
back,nearly,13
confidence,shut,3
kick,study,9
correct,hurt,7
due,kinda,12
invest,ready,2
half,project,7
invest,mine,2
constantly,damn,9
drop,happy,9
acknowledge,value,20
weird,youtube,4
boundaries,helpful,10
choice,run,28
choice,repeat,15
cold,extreme,2
fill,never,13
dream,interested,6
aim,successful,10
circle,father,4
current,health,13
besides,high,13
ignore,music,4
everything,promise,10
gt,workout,1
listen,pretend,9
plenty,tldr,1
addicted,bring,1
alone,comfort,25
direction,parent,8
actual,amount,3
amount,city,5
big,country,15
compassion,expectation,2
important,term,25
face,feedback,9
literally,term,16
exercise,member,3
comfort,repeat,4
cheat,hide,2
draw,home,5
aspect,healthy,22
exercise,plenty,6
drink,plenty,3
general,obvious,6
energy,walking,6
attractive,die,3
door,useful,2
diet,place,3
barely,place,5
actually,lucky,4
depression,obvious,2
physically,truth,3
discipline,hurt,8
although,road,1
shut,suck,5
either,zero,7
order,ultimately,10
learn,schedule,16
friend,soon,25
able,literally,18
living,lol,15
avoid,quit,19
decided,obviously,4
kinda,lol,6
eye,making,13
discipline,making,5
adult,kind,9
hope,straight,3
available,big,3
important,lazy,14
appearance,example,3
healthy,wait,5
argument,emotion,14
lazy,luck,4
lazy,save,5
group,wait,7
calm,group,5
appearance,stick,2
gym,provide,4
achieve,prefer,3
choice,grateful,5
lucky,support,4
single,treated,7
appearance,couple,4
absolutely,communication,2
soon,treated,1
amount,uncomfortable,5
attractive,research,4
hobbies,regret,6
discipline,stand,3
entire,save,4
passion,voice,4
immediately,pursue,2
insecure,wait,4
factor,finish,3
fair,lucky,1
dark,food,5
college,effect,4
aware,city,2
hurts,seem,10
rule,together,6
plus,rude,1
earn,late,9
look,serious,14
afford,give,7
else,specific,11
specific,though,6
context,understand,8
hope,simply,15
away,decide,15
build,youtube,25
bother,value,5
check,sense,17
acknowledge,home,6
responsibility,sleep,13
blame,run,26
attitude,run,10
count,rather,6
begin,bother,7
eating,honestly,12
acknowledge,honestly,5
count,result,5
push,quick,6
mentality,reach,6
argument,career,4
afford,fix,2
check,invest,1
afford,toxic,2
smart,solution,5
bear,solution,4
effect,specific,8
quote,tough,3
overcome,training,5
acknowledge,perfectly,2
afford,project,2
diet,worried,2
environment,subject,1
external,identify,10
invest,training,3
rich,worried,2
mind,per,9
conscious,deeply,3
avoid,current,10
comfortable,mom,7
easy,necessary,8
seriously,sure,7
strength,turn,16
constant,value,11
mine,video,3
burn,plan,3
active,free,5
amount,complete,8
method,mine,2
cold,edit,1
active,schedule,3
apart,strength,1
burn,properly,2
die,miserable,11
depressed,proud,7
fix,limit,3
quit,saying,5
apologize,god,1
related,understanding,5
balance,eat,5
mother,somewhat,4
kind,win,15
journey,pain,22
fight,guilt,11
average,guess,7
barely,memory,3
bother,worthless,4
bear,heres,3
insecurities,tired,3
stress,super,13
field,tldr,2
enough,wake,22
part,walking,7
book,drop,10
instead,motivated,7
least,recognize,11
text,video,9
quickly,set,9
recognize,type,10
degree,happiness,4
single,solution,8
fine,walking,6
ahead,aware,4
fill,teach,8
power,water,9
anywhere,power,3
heart,routine,5
interesting,solution,6
fast,motivated,3
drop,music,7
routine,top,5
water,workout,9
party,workout,2
quickly,walking,4
meditate,walking,3
muscle,train,14
meditate,muscle,1
please,remove,14
media,tip,11
career,scared,22
confidence,far,29
power,victim,36
related,video,7
girlfriend,meditate,2
although,hobbies,7
another,emotional,13
blame,shape,5
compare,notice,23
side,whole,23
encourage,waste,2
school,suggest,6
cry,side,5
full,suggest,7
guilt,making,7
conscious,terrible,2
direction,place,4
brother,cry,14
check,mine,3
concept,leave,4
hide,realize,4
attract,choose,7
somebody,view,5
abusive,kill,3
need,zero,7
choice,online,14
state,worried,3
agree,career,5
choice,quiet,3
act,education,2
field,lost,8
death,stay,9
somewhere,suppose,3
attempt,food,7
fat,recently,2
diet,student,2
correct,level,2
quickly,useful,7
benefit,quickly,5
graduate,making,9
funny,teach,4
grateful,random,2
car,physically,2
somehow,travel,1
female,interact,3
guy,maintain,4
communicate,working,4
capable,pay,7
context,practice,2
lack,maintain,10
hand,struggled,4
cut,struggled,5
capable,force,5
attractive,pull,7
necessary,option,4
moving,technique,3
interact,standard,3
consistently,pull,1
communication,home,3
term,walk,11
alcohol,grow,10
suddenly,weed,2
track,wake,5
conversation,express,14
guess,upset,6
class,half,17
forever,kind,2
expectation,honestly,9
burn,difficult,4
moving,perfect,15
front,gym,4
club,gym,9
always,lonely,13
mine,tend,2
mother,perception,2
interested,passion,7
fuck,instagram,10
damn,skin,2
finally,properly,3
age,lazy,13
impact,reason,4
away,communicate,2
badly,light,5
circumstance,lie,11
beautiful,half,4
actually,ugly,13
awkward,phone,8
allow,diet,18
comment,lately,1
able,experienced,7
able,healing,8
move,reject,13
quiet,sister,1
man,victim,23
afraid,kick,7
difficult,unhappy,4
beat,child,17
notice,treat,25
alone,quick,7
accomplish,fulfil,4
alone,super,14
sorry,university,7
agree,basically,14
concept,traits,6
attack,never,12
perception,skin,2
light,push,10
flaws,lol,1
attract,quite,6
anyway,personality,10
bear,per,3
calm,mess,2
avoid,guy,29
idk,whatever,7
emotion,judgement,12
choice,ego,10
potential,side,7
failure,relate,2
ability,missing,3
instagram,live,2
believe,solve,10
attractive,completely,13
depression,solve,9
extremely,solve,2
addicted,instagram,4
degree,doubt,6
return,super,1
everything,rarely,4
professional,travel,1
find,half,24
pressure,write,8
difference,discover,4
chase,youtube,2
basically,regret,5
eventually,voice,10
fully,voice,5
natural,potential,6
nature,quickly,2
fully,truly,8
base,overall,1
fight,identify,16
identify,true,36
moving,putting,3
knowledgeable,mentioned,3
movie,solve,5
dark,value,9
bring,friendship,9
lie,water,10
dark,happiness,9
block,putting,3
avoid,ie,8
solve,worry,6
house,immediately,7
manage,physically,4
attract,basic,2
actually,doubt,14
important,smoke,12
badly,phone,13
super,toxic,7
mirror,pain,6
caring,suck,2
stand,tv,1
alive,suddenly,2
likely,traits,5
complete,definitely,8
interested,opportunity,8
emotionally,flaws,4
determine,useful,7
determine,quit,4
direction,immediately,2
stop,worthless,18
failure,suggest,6
accomplish,area,10
result,save,11
alcohol,honestly,3
huge,overall,2
conversation,convince,10
difference,therefore,6
chase,struggled,2
progress,reason,20
mother,pursue,6
possibly,tired,1
job,mood,5
imagine,wonderful,2
baby,spend,2
poor,suck,4
esteem,guide,1
basically,share,20
commit,cycle,4
everybody,parent,10
quiet,worry,5
cold,explain,2
key,manage,7
somehow,stick,4
emotional,search,8
answer,challenge,25
drop,funny,3
force,uncomfortable,12
childhood,uncomfortable,5
definitely,okay,11
attempt,honest,4
convince,free,4
average,yeah,5
romantic,tired,4
broken,personality,5
broken,degree,3
saying,trauma,7
depression,trauma,22
human,realise,14
meditation,trauma,5
properly,simple,4
choose,useless,12
else,respond,9
appreciate,somewhat,2
quite,respond,7
consistently,grade,3
loser,possible,4
eventually,note,7
fine,somehow,4
certain,rarely,2
light,worry,6
finish,worry,6
mentally,somewhere,2
comfortable,lesson,7
either,responsible,4
act,student,10
cost,excuse,12
boundaries,normal,6
count,pursue,4
accomplish,heres,2
online,worthless,5
idk,loser,10
consistently,generally,1
opinion,prepare,3
proud,upset,5
image,interested,2
ever,jealous,10
reply,selfish,5
socially,stand,2
act,serious,15
earn,validation,1
finish,pretend,3
broken,internal,2
average,seek,7
thinking,training,10
online,tv,8
culture,ultimately,4
recently,single,10
lack,respond,8
forget,understanding,6
agree,attempt,4
reply,solve,2
accomplish,lonely,1
tend,tldr,3
hide,tldr,1
last,majority,2
attempt,movie,3
living,rude,4
interested,return,3
none,prove,2
capable,read,10
everything,shape,16
apply,pain,18
happiness,particular,2
belief,fair,4
apply,boyfriend,4
describe,student,3
describe,engage,2
boring,reaction,2
childhood,suffer,15
mom,understanding,5
alone,bc,11
bring,worried,6
happen,similar,23
capable,happen,20
continue,reflect,7
die,reward,4
blame,head,16
open,upset,12
health,regular,9
literally,pass,9
express,rarely,1
hide,writing,4
ignore,woman,21
public,sex,1
calling,potential,1
average,provide,4
method,nice,4
stupid,valuable,2
say,walking,7
decent,die,4
bed,doctor,12
hope,low,4
doctor,journey,3
making,quickly,8
effort,involved,4
extra,personal,4
energy,extra,8
list,term,18
cut,expectation,3
purpose,touch,3
quick,scared,3
hang,potential,5
hang,standard,2
average,fulfil,2
afford,average,5
hurts,identify,2
fulfil,workout,2
replace,together,5
die,though,21
build,father,19
lesson,media,7
message,normal,9
left,movie,8
apart,barely,4
behaviour,choose,11
achieve,behaviour,7
immediately,risk,1
comfort,manage,3
absolutely,cry,4
money,possibly,19
journey,mistakes,21
common,spot,1
open,tv,5
pattern,single,7
frustrated,gift,1
perfect,regular,2
check,large,3
dumb,voice,2
capable,dumb,3
apply,large,1
putting,regular,1
block,smart,3
ability,convince,2
beat,regularly,1
achievement,inner,5
fix,mess,14
offer,ton,1
productive,raise,2
mess,raise,1
raise,ton,1
finish,kick,3
perfectly,possibly,1
early,growth,5
deserve,unhealthy,4
drive,million,2
fear,forgive,22
joke,possible,2
behavior,react,9
college,experienced,5
relate,trouble,4
ton,zone,1
journal,ton,2
pick,weird,4
dad,regardless,3
several,society,5
development,regard,3
bc,open,6
friendships,young,10
drink,healing,1
buy,door,6
discipline,easily,5
discipline,version,6
advantage,ass,1
pass,ridiculous,3
response,wrong,7
explore,wrong,3
damage,happy,3
away,progress,8
either,genuinely,7
possible,stupid,7
damage,decision,8
alcohol,develop,6
avoid,correct,6
alcohol,whether,1
although,journey,4
external,hand,6
ignore,key,2
clean,conscious,3
determine,difference,4
response,system,11
reward,teacher,2
empty,experienced,1
cry,show,25
function,setting,1
fire,moment,5
hit,reality,8
beat,million,4
invest,top,3
company,tough,3
check,consistently,2
solve,suppose,4
appearance,mood,1
joke,video,6
happiness,outcome,10
fast,history,8
excuse,meaning,4
influence,option,3
assume,heart,9
interesting,quit,2
cost,hurt,2
offer,surround,3
road,train,1
bear,perception,5
development,super,2
achieve,friendships,6
grateful,recently,3
guess,progress,8
caring,place,2
group,overall,6
half,list,6
anyways,hand,5
club,physical,5
guide,pull,2
lost,view,10
boyfriend,read,8
program,tired,5
depression,finally,40
last,two,171
call,suck,27
consider,judge,27
guess,worry,17
activity,second,18
book,find,161
book,eating,30
effort,practice,54
easily,healthy,10
follow,say,61
grateful,say,12
anger,live,25
however,man,51
evil,man,22
hold,thinking,29
desire,thinking,25
progress,true,48
fall,perspective,13
keep,sad,28
angry,school,25
gift,high,16
deserve,turn,47
angry,story,19
angry,gift,5
car,grade,11
avoid,moment,58
book,wonder,14
lead,pain,54
achieve,develop,81
angry,reaction,17
anger,meditation,17
enough,mind,61
great,hang,7
face,short,18
natural,three,10
three,trouble,4
another,hold,16
feeling,handle,31
become,either,75
repeat,saying,7
comment,rude,10
call,difficult,30
avoid,outcome,16
factor,related,3
gt,quit,14
act,struggle,40
selfish,society,5
history,opportunity,9
power,strong,39
complete,story,11
circle,city,4
thinking,try,74
play,useless,19
dad,sorry,21
class,test,43
awkward,speak,27
complete,confident,6
main,simple,10
clear,easily,5
ahead,stay,8
dad,jump,6
fit,tell,16
read,win,26
actually,edit,3
judge,truth,17
face,tired,22
asshole,forward,4
scared,weird,18
decent,plan,17
call,look,108
fact,large,15
behavior,path,15
enough,feeling,139
feeling,interesting,24
almost,deal,40
emotion,realise,18
miss,walk,8
confident,regret,7
fact,write,96
failure,skill,50
base,emotionally,9
blame,ready,14
responsible,several,1
hate,list,44
move,soon,45
sex,social,49
benefit,everybody,6
internet,never,21
become,lose,83
build,cost,13
fear,gt,27
drive,lose,28
bring,dad,26
left,risk,10
drive,name,11
dad,knowledgeable,4
ex,manage,4
event,study,19
space,study,12
context,word,9
answer,party,12
child,process,19
memory,process,19
esteem,selfesteem,11
always,sense,69
similar,talk,27
course,grow,47
butt,course,49
butt,wait,12
find,true,112
become,event,31
become,upset,15
create,happen,72
support,thought,36
though,upset,9
apply,thinking,22
reason,stress,19
little,strong,38
anxiety,realize,43
future,realize,47
hear,probably,21
almost,probably,26
cause,class,56
human,whatever,54
crazy,whatever,10
awesome,fact,4
anymore,deal,31
hear,support,25
hear,helpful,9
difficult,set,31
set,view,25
set,space,12
ability,kid,13
human,wait,10
awesome,hold,8
anymore,meditation,5
anymore,character,6
difficult,notice,19
calm,difficult,5
failure,wonder,8
hand,voice,19
catch,helpful,2
option,space,7
line,source,5
inner,miss,3
character,cycle,3
mad,solve,4
judgement,write,10
single,talk,64
big,succeed,14
constant,lack,11
father,proud,9
constant,knowledgeable,6
father,fire,8
achieve,relationship,49
bring,meditation,27
bring,perception,4
meditation,wife,2
clean,wish,6
actual,book,13
imagine,light,8
argue,seem,5
marry,unhappy,1
relationship,trouble,21
else,tv,9
drug,instead,13
accept,share,66
create,health,47
base,health,27
rather,suffer,17
follow,responsibility,21
partner,return,9
boundaries,perfectly,3
escape,tv,3
anyone,honestly,11
already,gone,21
house,internet,10
free,quality,10
free,talk,58
key,need,23
bullshit,need,17
give,play,83
give,waste,48
actually,guy,40
clear,great,25
big,enjoy,35
alone,less,74
line,mental,5
mental,return,6
knowledgeable,listen,24
open,waste,16
