node1_norm,node2_norm,weight
drive,improve,13
age,drive,18
energy,result,32
perhaps,result,15
serious,type,11
continue,highly,2
attractive,basic,5
approach,technique,10
aspect,potential,5
butt,schedule,15
healthy,impact,19
mental,prove,11
health,top,19
field,level,19
achievement,miss,2
consistent,field,2
enough,successful,26
prepare,three,5
mom,working,19
hate,stop,114
regret,value,15
bullshit,worry,4
alive,learn,11
spend,suck,12
heres,rather,5
anxious,guess,12
mess,suck,5
heres,imagine,6
anxious,mess,6
suddenly,write,9
crap,shit,12
bear,possible,10
imagine,partner,20
base,normal,10
base,crap,3
news,opportunity,8
inner,interesting,4
promise,scared,9
average,safe,2
amount,deal,22
need,resource,9
chance,feeling,41
avoid,less,44
belief,communicate,8
actually,project,9
actually,discover,6
consider,working,21
invest,realize,5
certainly,probably,3
besides,shit,10
company,play,23
suppose,whatever,14
home,perhaps,12
desire,pay,18
company,pay,63
answer,option,14
perfect,short,7
discover,quit,1
desire,suppose,8
otherwise,position,3
discover,unhappy,2
health,task,23
excuse,give,37
wish,worth,23
lead,mistake,20
lead,wonderful,2
excuse,highly,5
opinion,smile,7
interest,notice,22
lie,wonderful,1
serve,support,7
extremely,note,2
music,somehow,2
man,poor,15
forward,stay,30
energy,possible,27
mother,university,15
fake,show,37
deep,mad,6
due,spend,13
run,science,5
drink,sell,6
forget,student,6
activity,unique,6
city,dad,14
cycle,discover,2
anxiety,hurt,45
death,ever,27
city,constant,2
avoid,standard,8
share,yeah,7
bunch,sport,2
consider,manage,17
either,relationship,72
seek,water,6
crap,probably,2
heart,therapy,9
difference,sex,6
badly,heart,14
correct,perspective,4
end,victim,9
child,communicate,11
miss,tired,11
tired,touch,3
communicate,music,6
truth,working,10
possible,therefore,13
achieve,memory,10
moving,waste,8
catch,mom,9
impossible,say,12
choose,drop,19
plenty,task,3
college,multiple,13
amount,depressed,8
realize,understand,31
mine,speak,8
child,hear,26
brother,truly,7
gone,send,7
beautiful,slowly,5
brother,text,8
play,serious,17
doubt,judgement,4
apart,pretty,7
quite,single,18
hate,traits,8
leave,suffer,25
fire,late,15
female,head,8
develop,reality,28
awful,butt,7
stop,university,16
attitude,enough,6
front,kind,8
stupid,though,19
book,calm,9
sound,stick,10
hate,million,9
develop,whatever,49
explain,fact,25
graduate,skill,16
honestly,listen,14
awful,honestly,5
explain,regret,7
front,interesting,3
attractive,easily,6
joke,ugly,5
hope,reach,15
build,trick,11
constantly,language,9
fix,try,57
difference,identify,5
broke,three,7
risk,sell,5
behaviour,consider,6
