node1_norm,node2_norm,weight
addiction,leave,9
normal,tired,13
die,unfortunately,1
age,easy,12
angry,sort,7
child,grow,112
angry,home,24
first,judge,34
eventually,skill,28
home,male,8
nice,number,15
lack,result,60
career,view,11
career,female,3
male,number,5
painful,remember,9
key,sell,4
brain,sure,15
boring,relationship,7
bear,conversation,11
boyfriend,cheat,21
sort,yeah,13
father,learn,39
create,read,74
fit,mind,16
fuck,name,23
anxiety,memory,22
late,reply,19
begin,reply,6
approach,response,16
thinking,write,87
amount,thinking,16
leave,whatever,50
phone,useful,9
internet,lost,9
ever,hobbies,19
fuck,worth,79
related,strong,3
research,terrible,3
individual,limit,9
depression,move,48
head,identify,10
embrace,enjoy,9
desire,risk,13
process,university,6
effect,else,14
possible,student,9
stand,weight,3
add,science,3
company,thinking,10
look,mom,29
become,video,80
home,reason,38
country,reason,13
country,game,18
definitely,whole,11
effort,relate,7
career,type,18
order,simply,34
buy,family,47
energy,instead,19
challenge,instead,10
late,tool,10
far,together,20
huge,system,4
open,weird,9
type,young,22
degree,name,11
close,reality,24
grow,joy,19
actually,increase,14
picture,working,3
accept,crazy,10
crazy,present,5
catch,slowly,3
catch,technique,4
fail,girl,56
read,successful,46
child,future,40
expectation,home,7
broke,desire,3
eating,successful,6
chance,working,19
anger,continue,15
book,important,57
hear,however,36
aware,however,18
continue,face,33
decision,finish,13
common,conversation,22
live,okay,42
head,top,17
offer,rule,14
financial,stop,5
childhood,kind,11
amount,sex,13
poor,power,11
fuck,pattern,12
body,number,29
leave,sit,39
broke,picture,3
tell,track,4
pick,tell,33
high,pick,45
fix,pick,12
feeling,million,7
become,key,31
believe,schedule,6
book,second,43
important,second,30
draw,share,2
create,nobody,20
age,natural,6
eat,whatever,47
break,potential,11
happy,run,43
anymore,view,10
judgement,moment,7
computer,fuck,11
broke,mention,1
lazy,never,43
fail,house,24
asshole,joke,5
allow,decide,30
food,stay,55
read,terrible,13
listen,sick,9
ex,seriously,3
courage,result,10
enjoy,soon,17
approach,smoke,8
major,teacher,3
choice,easy,35
per,physical,7
effort,growth,20
fuck,sometimes,38
note,useful,10
frustrated,none,1
connection,terrible,4
part,writing,29
enjoy,rarely,4
late,recently,17
eating,regularly,9
give,house,47
die,early,12
putting,skill,18
lost,wrong,13
insight,lost,2
fail,fun,43
expect,read,16
fully,parent,13
aware,face,15
connect,opportunity,11
finish,fully,3
little,please,28
funny,honestly,6
guess,tend,7
joke,sort,10
soul,try,8
need,sit,55
community,look,15
awareness,back,13
lead,made,52
god,great,17
enough,touch,7
else,reach,36
compassion,part,16
book,moment,81
book,provide,42
hurt,place,20
away,turn,37
angry,another,17
another,grateful,9
available,grow,5
awareness,show,15
eating,remember,22
fun,moment,44
head,society,9
however,provide,23
trick,whole,6
share,travel,7
fun,god,11
fun,gain,4
human,reach,45
energy,god,16
case,perfect,8
happiness,teach,16
reach,society,24
experienced,reach,3
list,plus,1
likely,proud,6
dream,individual,7
eating,majority,1
decided,front,9
gain,present,5
music,trick,2
community,individual,25
country,system,7
carry,message,3
comfort,miss,7
miss,provide,3
light,nature,5
movie,soul,3
believe,fear,89
admit,seem,14
become,meditate,10
tend,word,24
natural,respond,5
respond,responsible,8
communication,fault,7
block,setting,5
head,road,4
gym,treated,8
another,figure,18
boyfriend,front,4
business,require,24
bed,last,41
ask,friend,111
friend,late,70
girl,joke,48
behavior,media,18
anymore,lost,72
discipline,serious,2
ego,little,9
end,making,40
decision,lose,44
exist,regret,4
perception,sort,3
drive,try,28
car,walk,22
constant,journey,4
lazy,remove,9
activity,need,32
give,unless,15
back,suck,34
call,future,73
study,worth,33
lie,task,9
huge,motivation,12
concept,second,3
conscious,tend,6
require,room,11
heres,require,7
awesome,gt,8
basic,finish,2
appearance,judge,26
home,research,5
appearance,however,13
attention,attitude,10
event,whether,14
environment,identify,25
enough,gym,28
find,worthy,20
accept,apologize,14
apologize,finally,3
anyways,trouble,2
internet,quick,5
back,influence,20
already,meaning,11
influence,whole,6
open,story,41
guide,hear,6
journey,opinion,16
external,possible,8
knowledgeable,three,12
become,victim,28
ignore,professional,3
member,quite,3
offer,putting,2
add,making,15
basic,speak,8
handle,nice,11
consider,genuinely,7
pull,treat,5
constantly,otherwise,4
concept,look,12
guess,successful,13
come,walk,43
friend,slowly,19
expect,somewhere,4
fight,somewhere,2
fight,gain,4
bed,weight,17
highly,motivation,5
argue,learn,12
engage,wrong,9
admit,book,11
character,recommend,2
game,search,15
sign,useless,2
lazy,solution,10
explain,talk,59
explain,guess,11
position,worry,5
leave,man,40
big,offer,11
healthy,worthy,18
depression,shame,23
meal,meditation,7
especially,guilty,8
man,outcome,6
mental,peace,16
fear,journey,41
public,term,4
come,heres,14
doctor,first,24
invest,listen,8
career,leave,30
awareness,hear,11
fit,success,10
fit,message,3
figure,physically,11
fall,fully,10
afraid,share,35
feed,kid,7
consistent,look,5
effort,sure,17
development,write,13
key,stick,13
core,development,3
head,social,56
real,responsible,6
effort,field,15
develop,natural,26
eye,sort,9
quote,try,9
afraid,long,42
car,whatever,21
late,sad,20
clear,conversation,16
beat,useful,6
end,mistake,16
mistake,skill,16
job,responsibility,32
wake,whatever,27
however,reflect,9
complete,present,8
conscious,describe,4
courage,type,5
affect,talk,53
important,pass,13
meet,pass,35
meet,quickly,12
skill,smile,16
passion,phone,3
save,shit,28
cycle,lose,9
brother,decided,14
easy,failure,29
piece,responsibility,7
lose,nobody,19
develop,quite,13
confident,live,26
skill,whenever,9
opportunity,poor,9
confidence,insecurities,22
language,lose,12
comment,rich,4
baby,company,3
say,teach,43
lead,social,56
busy,write,12
addiction,left,5
phone,teach,12
grade,save,11
kind,story,22
check,talk,31
check,root,5
always,drink,27
badly,depression,48
dad,interest,12
cycle,lift,2
student,thought,7
benefit,stick,13
benefit,prove,7
image,provide,6
nobody,truth,16
job,maintain,11
apply,last,35
unless,whatever,17
exactly,physical,7
stop,version,10
miserable,tell,13
account,trust,10
couple,shy,2
lose,pass,21
home,uncomfortable,10
cause,term,40
lie,made,43
create,pressure,26
answer,anyone,25
adult,consider,13
continue,friendships,5
decision,second,27
productive,though,7
present,seek,19
address,enjoy,5
pass,perspective,11
area,pass,9
asshole,happy,7
answer,lesson,8
anger,engage,2
compare,miss,5
extreme,talk,11
build,extra,10
courage,study,10
achievement,motivation,6
level,mentally,7
individual,quality,7
circumstance,education,5
regardless,schedule,1
ever,prepare,38
making,switch,4
result,switch,7
anxiety,direction,13
direction,value,17
circumstance,future,15
wonderful,worry,2
gt,wonderful,1
number,rest,11
rest,return,3
long,million,8
hear,necessary,9
certain,define,15
slow,social,5
deeply,skill,4
motivation,true,21
brain,free,35
push,struggle,26
course,replace,3
group,suck,17
literally,picture,10
degree,far,25
see,victim,26
move,suppose,20
share,shitty,8
act,inner,17
connection,conversation,22
opinion,safe,4
connection,trust,16
miss,promise,3
crap,risk,1
degree,stick,21
detail,short,5
feeling,interest,49
feeling,relate,15
feeling,suggestion,10
totally,video,10
communicate,usually,8
check,sort,6
simple,totally,11
relate,resource,1
depressed,real,29
boring,eventually,7
besides,enjoy,6
living,version,17
discover,pay,10
choose,forget,23
however,quit,19
adult,answer,9
mention,run,1
stick,tend,15
current,forget,7
purpose,unhappy,3
current,generally,4
otherwise,project,4
mention,quality,1
often,remind,20
allow,highly,8
apologize,lie,4
apologize,view,1
encourage,responsibility,9
laugh,reward,3
admit,need,13
calling,level,2
comfortable,line,4
poor,purpose,4
active,poor,3
lost,shit,80
fuck,result,38
barely,physically,4
manage,program,9
hobbies,whole,11
another,date,36
system,video,21
solution,student,5
discover,memory,3
die,late,38
live,receive,13
meet,mention,11
insecure,interesting,6
bunch,entire,4
awkward,hang,13
okay,view,20
selfish,whether,5
pattern,seek,15
necessary,thought,9
drop,hang,8
big,position,8
away,sign,7
frustrated,run,5
attention,lost,28
result,therefore,19
check,effect,8
fight,stupid,25
move,productive,10
anyway,remember,18
conversation,stick,15
give,university,17
food,sometimes,21
deal,term,28
physical,term,18
attitude,practice,12
give,special,17
keep,raise,10
family,understand,52
family,mine,20
cheat,sense,7
degree,hurt,8
drug,lose,13
course,mother,13
finally,literally,18
child,quit,14
gone,short,5
brother,mine,5
actively,asshole,1
confidence,travel,5
hair,traits,4
ego,lose,25
heart,living,34
lift,opportunity,2
depression,look,27
horrible,long,10
set,suffer,14
begin,interact,9
awful,process,2
push,waste,26
easily,waste,7
state,wait,3
doctor,due,12
provide,stupid,6
hair,interesting,11
major,tough,2
butt,hurts,15
apologize,reach,4
motivation,reduce,2
level,related,7
dumb,quite,7
include,pick,12
ignore,order,11
likely,manage,6
commit,likely,6
else,stay,62
overcome,write,24
active,social,10
awkward,overall,3
butt,validation,6
account,remember,17
conversation,personally,6
argue,ego,6
college,please,37
end,sell,12
natural,trust,7
child,natural,12
face,funny,13
improve,subject,9
drive,need,39
look,remind,43
character,never,15
great,multiple,9
function,two,9
death,future,20
means,remind,9
necessarily,word,5
effect,lead,26
child,therefore,6
text,treat,13
protect,term,7
dream,perhaps,4
country,line,3
catch,suppose,2
father,language,9
father,limit,2
guilt,multiple,2
available,guilt,2
identify,loss,5
concept,subject,5
decide,soon,9
business,recommend,4
end,tldr,12
appreciate,sleep,11
mother,whenever,10
hide,shit,3
relationship,weed,13
awkward,show,18
agree,although,4
decided,information,4
remove,system,7
delete,limit,4
contact,making,6
able,general,13
however,physical,20
means,reality,39
attitude,completely,9
energy,fulfil,6
energy,member,2
low,receive,6
force,reality,21
base,meditation,13
necessary,second,9
force,system,18
field,soon,2
general,member,1
abuse,nobody,12
meditation,particular,2
meditation,subject,2
conscious,system,5
method,rule,4
alive,method,1
alive,insight,1
gain,interest,4
deep,message,13
cut,treat,11
music,walk,11
emotional,healthy,48
enough,useful,14
big,decent,7
average,plan,11
follow,tldr,4
honestly,imagine,5
context,exercise,4
sad,win,5
appearance,currently,2
awareness,lesson,5
general,happy,11
cold,far,9
cold,result,9
cold,knowledgeable,2
language,water,2
consider,lately,2
improve,pay,28
porn,spend,10
cold,least,16
look,super,28
account,though,9
anyone,whenever,7
family,wear,18
game,technique,9
date,name,16
listen,whenever,25
rule,sorry,7
hair,sorry,9
usually,willing,11
cheat,full,3
increase,whenever,3
otherwise,stand,1
hair,number,3
crazy,rule,4
basically,flaws,5
interested,rule,4
interested,provide,4
failure,friendships,4
eventually,large,9
friend,respond,19
relationship,ugly,22
meal,relationship,6
guy,human,24
burn,compare,1
apply,discipline,16
learn,therapist,45
main,view,7
lack,smart,22
eat,interest,17
improve,natural,12
free,kill,12
food,level,19
account,sit,5
correct,say,16
generally,look,12
clothes,feeling,15
actually,selfesteem,7
social,zone,40
imagine,making,7
easy,seek,15
attractive,easy,7
motivated,thinking,10
big,regular,7
opinion,sound,8
full,sound,8
rule,sound,6
moment,money,59
beautiful,hate,24
grow,usually,31
depend,grow,10
aside,high,6
accept,mental,53
accept,source,19
boundaries,stay,12
definitely,moment,12
moment,rule,18
either,weak,11
somebody,true,14
emotion,general,14
listen,sex,22
accomplish,create,25
contact,video,7
depression,drug,27
luck,simply,3
effort,stress,16
achieve,dad,14
literally,obviously,8
failure,food,17
invest,simply,5
depressed,walk,14
god,walk,16
selfesteem,walk,4
reality,stupid,13
reject,single,10
guide,house,4
sad,simple,7
adult,stress,8
drug,stress,11
clothes,cut,5
eating,pursue,6
beautiful,nobody,8
car,challenge,3
beautiful,emotionally,6
depend,easily,1
accomplish,emotionally,3
attract,engage,4
attract,protect,4
rich,shitty,7
rely,selfesteem,3
motivated,party,2
party,unhappy,1
front,pressure,5
clothes,weak,5
catch,enjoy,13
quote,worth,1
horrible,woman,13
knowledgeable,lie,12
basically,sense,32
butt,female,10
constantly,instead,22
extremely,toxic,11
class,succeed,10
lazy,tip,7
escape,tell,6
advantage,least,7
ability,nice,9
badly,ready,5
abuse,fight,22
anger,huge,6
escape,invest,2
hurt,quickly,7
dumb,super,7
stop,youtube,22
improve,little,19
already,weird,16
emotion,miserable,9
receive,weight,8
helpful,suffer,10
expectation,helpful,3
boundaries,expectation,8
expectation,external,6
drop,pressure,7
mother,picture,2
English,job,17
parent,suck,41
English,father,6
especially,half,11
alone,calling,3
amazing,especially,5
individual,sister,1
hit,successful,8
obviously,piece,3
fill,million,1
father,suffer,21
switch,though,7
jump,made,4
interest,jump,5
fake,write,11
aware,spot,3
home,meal,14
teach,text,5
crazy,fat,5
consistent,text,2
eventually,type,13
guilty,short,2
lucky,properly,1
guess,respond,7
instead,practice,36
journey,lie,15
external,literally,2
member,moment,9
cheat,future,10
fail,hide,8
exercise,repeat,7
buy,cheat,7
character,valuable,2
anyways,lazy,6
hobbies,schedule,5
music,worth,11
horrible,music,4
healthy,though,19
chance,event,8
forget,missing,3
basic,system,6
home,period,15
state,toxic,18
gain,value,15
common,whole,8
concept,handle,2
judge,useless,3
decision,switch,8
joke,success,7
cold,lucky,2
hurt,wrong,28
example,serious,12
complete,perspective,5
jump,purpose,5
buy,serious,3
field,grade,10
long,several,10
find,similar,38
fuck,relax,4
meaningful,result,9
content,kill,6
background,grow,2
guy,physically,15
country,hit,9
apart,ever,9
bunch,great,6
content,enough,14
away,obviously,4
enjoy,therapy,35
alone,bunch,3
city,face,6
anymore,content,5
food,ruin,5
basically,three,6
anyway,obviously,7
degree,event,11
city,kinda,5
obviously,unique,1
function,impossible,2
function,skin,1
feeling,prefer,6
first,grateful,18
appearance,relationship,11
place,understand,18
decision,friend,21
benefit,friend,6
little,regret,7
little,unique,6
advantage,realize,7
spend,support,15
saying,stand,5
accept,treated,12
skill,treated,6
alive,confidence,1
head,unique,2
head,prefer,3
means,raise,6
answer,yeah,12
practice,raise,3
especially,exercise,16
badly,schedule,6
allow,kill,15
pursue,stick,18
cool,possible,6
trouble,usually,5
close,passion,4
differently,respect,2
decision,voice,10
decision,grade,4
motivation,return,3
adult,exercise,9
afraid,unique,7
failure,gt,15
forgive,treated,10
couple,research,2
grateful,stress,7
attractive,aware,10
proud,voice,8
huge,position,1
save,unique,2
require,water,6
grade,note,2
discipline,internet,4
factor,wait,1
cold,finish,5
cold,raise,1
large,raise,3
apologize,fair,2
apologize,special,2
prefer,unique,2
cut,dark,4
depressed,realise,7
line,outcome,5
ever,perfectly,9
road,soul,3
afford,tell,10
actually,argument,7
actually,internal,9
anyone,specific,3
home,sound,11
personal,sound,6
external,often,24
toxic,whatever,18
hit,value,19
confidence,honestly,24
listen,mentality,8
name,sleep,7
face,personality,29
lose,toxic,19
hear,rich,9
course,quote,3
mentality,plan,18
lack,perfectly,5
honestly,reply,4
develop,worried,5
bother,weight,5
exercise,reply,4
count,cut,2
add,context,7
check,subject,4
effect,smart,3
earn,include,1
individual,succeed,8
diet,loss,12
afford,generally,4
mentality,succeed,2
fail,forever,4
choice,forever,4
butt,recommend,4
easy,recommend,15
family,youtube,12
active,spend,3
instead,obviously,2
mine,often,7
remember,weight,24
natural,watch,8
active,health,7
honestly,muscle,4
properly,useful,4
certain,education,5
term,workout,7
constantly,hair,3
active,constantly,3
education,low,6
full,physical,10
constant,early,4
dream,workout,4
bed,die,13
drug,meditation,8
meditation,obviously,1
clean,fat,7
clean,properly,2
fat,productive,3
active,drug,2
burn,mine,1
naturally,source,3
hair,reduce,1
loss,maintain,2
truly,two,40
gain,smoke,4
aspect,stay,7
god,graduate,3
emotional,fit,4
complete,express,1
burn,speak,1
potential,sexual,8
another,fast,13
fear,response,35
attention,role,12
mistake,quickly,1
average,badly,9
hear,uncomfortable,12
forgive,weird,7
bear,repeat,1
heart,missing,3
ass,manage,2
busy,last,14
quit,refuse,6
idk,room,6
back,version,20
sometimes,train,2
meal,place,5
cool,instead,7
another,low,7
nobody,pretty,11
already,phone,22
clean,interest,12
balance,interest,5
mindset,workout,8
expect,reach,20
chance,expect,6
continue,decide,16
meditation,pick,10
phone,version,5
clean,key,7
knowledgeable,schedule,4
bunch,complete,3
block,current,5
meal,productive,5
active,water,2
anyone,okay,15
study,unhealthy,8
college,consistent,7
impact,pass,4
quite,success,15
mental,worthless,7
interesting,powerful,6
argument,mad,2
clearly,degree,5
mom,struggled,5
recently,trust,10
light,selfesteem,3
choose,traits,8
field,information,7
miss,soon,9
amazing,public,1
community,guy,11
somehow,wrong,9
blame,young,22
bro,late,3
bro,fire,2
active,gone,2
obviously,serious,2
far,scared,12
shy,three,4
bed,reaction,3
routine,stick,39
follow,plus,5
environment,strength,2
draw,turn,2
lately,related,2
complain,stop,16
forever,parent,10
forever,watch,5
online,zero,3
meal,notice,6
avoid,regardless,9
fulfil,grow,12
early,traits,5
admit,eye,9
benefit,perhaps,5
admit,exist,1
main,order,14
funny,whole,9
detail,home,3
honestly,slow,3
honestly,sick,7
grateful,pass,3
broke,slow,2
follow,remind,9
father,middle,8
come,strangers,9
part,strangers,3
interact,real,12
confident,consistently,2
club,finally,1
approach,club,8
fully,moving,6
order,weed,5
missing,smoke,5
regularly,weed,2
clean,university,2
bed,exercise,21
seem,tldr,5
club,grade,6
meet,weak,6
journal,little,12
hear,ultimately,5
figure,journal,7
circle,figure,3
main,young,3
everything,valuable,5
hair,lost,11
far,victim,10
address,teach,2
growth,weed,5
bc,pick,6
amazing,successful,7
enjoy,related,7
awkward,understanding,5
recognize,recommend,2
media,seem,9
hold,mentality,10
damn,relationship,5
healthy,weak,11
light,value,15
encourage,listen,10
hurt,painful,15
kid,meaningful,11
condition,language,9
light,wait,3
slowly,together,13
build,promise,23
understanding,woman,20
porn,understand,11
become,healing,16
abuse,chance,10
father,healing,5
drive,ready,6
gym,memory,3
smoke,socially,1
anyways,emotional,3
circle,spend,3
call,support,42
confidence,genuine,13
clear,support,21
attack,genuine,3
job,traits,3
mention,weight,4
lol,seek,4
job,judgement,6
judgement,sex,4
judgement,quite,5
first,instagram,4
deeply,part,9
deeply,usually,1
notice,useful,14
tip,water,5
class,development,9
literally,middle,4
afford,god,1
marry,middle,2
kind,perspective,5
alcohol,research,1
high,inner,16
event,nature,7
childhood,group,7
toxic,walk,9
boyfriend,damn,3
home,mentioned,9
energy,hobbies,10
able,key,9
exactly,lead,16
stick,surprise,3
lift,walk,7
left,lift,4
power,straight,4
baby,heart,1
benefit,lift,4
account,surprise,1
commit,recently,4
loss,seek,8
diet,side,6
effort,function,6
meaning,task,7
determine,fun,4
become,core,16
blame,ego,12
blame,core,6
blame,extreme,7
extreme,necessary,2
college,uncomfortable,5
protect,similar,4
enjoy,moving,14
doubt,free,12
entirely,shape,2
city,whenever,2
forward,phone,5
conscious,degree,1
sort,understanding,10
mom,proud,16
decision,unhappy,6
interest,send,11
personality,reward,2
definitely,weed,3
happen,uncomfortable,14
parent,slow,9
cost,trust,2
guilt,reason,8
decision,perfect,17
aspect,difference,3
laugh,realize,18
likely,similar,12
decide,intention,7
intention,related,2
lonely,thought,5
currently,offer,6
random,value,5
barely,smart,6
search,young,5
comfort,smile,7
direction,pattern,8
already,barely,12
inner,soon,3
receive,sleep,7
mentality,poor,1
alone,awesome,5
calm,setting,2
diet,history,3
commit,doctor,1
assume,stick,7
admit,complete,2
compare,guess,17
cold,rely,3
follow,funny,5
couple,lonely,7
answer,none,7
blame,raise,12
avoid,professional,10
professional,stress,11
professional,somewhat,2
emotionally,promise,1
female,promise,4
bear,fulfil,3
compare,workout,5
react,worthy,2
argument,comment,14
anyway,boring,2
decent,drink,5
describe,finish,2
please,shitty,5
compassion,media,3
bring,context,3
gone,okay,15
meditate,soon,2
fill,trauma,4
dude,insecure,8
perfectly,stress,3
health,whenever,6
expectation,growth,10
boring,zero,1
grow,possibly,9
hurt,ridiculous,3
complete,damn,3
conscious,top,3
follow,missing,6
success,treat,16
challenge,manage,13
death,opinion,6
perfect,successful,20
friend,loser,11
tired,worthless,5
aim,exact,1
consistently,spend,5
consistent,meditate,2
middle,wear,6
pay,quickly,6
class,reply,2
relate,sad,3
beat,lonely,3
joke,lonely,4
aspect,calm,2
expectation,extremely,3
flaws,ugly,6
sorry,worried,3
physically,science,3
enough,idk,5
important,rude,4
job,safe,7
basically,doubt,10
business,doubt,9
difference,explain,11
explain,spot,5
role,sell,3
interested,sell,5
condition,saying,5
agree,financial,2
afford,company,6
death,waiting,5
argue,death,4
impossible,quiet,1
anger,boring,2
offer,sorry,8
compare,offer,2
bc,close,4
ignore,knowledgeable,12
empty,otherwise,2
chase,return,3
brother,forgive,8
besides,value,5
badly,depend,3
clearly,soon,2
direction,line,6
cause,entirely,7
beautiful,continue,7
happen,plus,1
dream,outcome,6
easy,upset,5
determine,side,6
die,somebody,4
city,comfort,6
fear,walking,8
base,couple,4
left,tool,5
dad,putting,3
broken,provide,2
clear,mentality,3
eating,genuinely,5
hurt,unhealthy,4
insecurities,knowledgeable,2
dead,dumb,1
super,waiting,2
either,regardless,10
improve,wife,3
sure,surround,3
little,surround,3
comment,communicate,3
room,strangers,5
approach,esteem,6
aim,potential,9
quickly,space,5
hurts,surround,1
block,consistent,1
escape,motivated,1
certainly,true,7
achievement,course,5
certainly,knowledgeable,5
perceive,promise,2
somewhere,struggle,6
face,middle,10
media,mother,11
apart,guilt,1
apart,touch,1
emotional,treated,14
guilt,toxic,10
business,treated,4
esteem,rude,2
afford,top,1
common,draw,1
professional,teach,7
actively,need,10
already,increase,10
achievement,already,5
perceive,watch,6
whenever,worth,12
excuse,journal,6
certain,similar,9
left,youtube,5
awareness,fix,3
jump,recommend,2
common,suck,3
anyway,engage,3
meditation,search,7
actively,guilt,1
block,capable,2
conscious,related,2
fact,reflect,12
afraid,laziness,4
fix,raise,2
forgive,perfectly,3
immediately,journey,4
beautiful,compassion,4
enjoy,worried,5
mentality,victim,42
check,growth,2
feedback,growth,6
communicate,rude,5
current,rude,2
community,dark,2
company,trouble,5
communicate,experienced,3
comment,rule,11
crazy,powerful,2
deserve,experienced,2
achieve,bother,4
bother,dream,3
bullshit,lie,12
difficult,toxic,12
possibly,sometimes,4
absolutely,ass,4
ass,memory,4
impact,pressure,3
badly,explore,3
society,useful,9
serve,useful,4
push,therefore,1
comfort,side,11
information,progress,18
desire,ruin,2
ahead,society,2
attractive,decide,8
damage,purpose,4
god,period,6
draw,response,2
determine,line,6
damage,drug,6
explore,genuinely,1
motivated,spot,1
rich,serve,2
busy,cry,1
routine,struggled,2
great,totally,13
book,circle,9
call,circle,8
company,fight,12
character,switch,1
achievement,laugh,2
fault,joke,10
boring,somehow,1
fast,program,7
common,lifestyle,1
emotionally,loss,2
achieve,kick,5
guilty,lack,1
current,financial,3
couple,progress,12
alive,alone,5
desire,jealous,4
anger,miserable,3
remind,special,6
perhaps,tip,6
deserve,miss,9
environment,incredibly,2
relax,truly,3
graduate,worried,3
peace,protect,9
first,lately,7
motivation,speak,21
follow,sense,60
bring,hair,6
bring,paper,15
couple,hold,14
judge,remember,46
head,mentally,20
act,last,67
already,lesson,10
fail,follow,50
begin,fill,10
great,value,64
paper,serious,1
butt,teacher,22
poor,spend,12
fuck,speak,60
base,game,27
call,young,54
joy,study,8
especially,food,28
lost,smart,19
extremely,somewhat,4
grade,sad,8
adult,rich,3
joy,plenty,3
serve,show,11
tv,young,3
flaws,part,11
decision,succeed,19
attempt,purpose,10
prove,see,31
learn,pain,92
field,keep,17
fully,less,22
less,reaction,15
angry,sense,23
angry,depression,19
healing,simply,1
affect,field,4
come,pull,15
become,tell,116
face,keep,76
mind,somewhere,32
happen,pull,13
happen,realise,14
late,realise,6
home,pull,11
face,natural,20
club,three,6
fat,trouble,1
motivation,write,64
group,run,40
determine,truly,8
clear,end,22
accept,friendship,12
comment,tell,35
listen,sure,27
allow,comment,15
attention,require,25
follow,passion,23
confidence,short,19
anxiety,last,105
circle,find,18
break,version,9
call,gt,16
either,stress,27
read,stand,15
date,personal,21
anyway,first,37
high,hit,47
couple,turn,25
dad,story,29
give,smile,27
big,tip,11
body,probably,26
body,fit,34
body,rude,4
confidence,truth,33
confidence,dude,19
muscle,nice,9
awesome,consider,5
shy,side,2
balance,fake,2
talk,worry,46
hear,study,28
far,study,29
kill,sorry,11
although,sorry,7
party,study,16
made,regret,23
core,thinking,12
fun,instead,24
honest,walk,5
missing,motivation,5
confident,require,17
