node1_norm,node2_norm,weight
buy,therapy,529
achieve,rule,474
lead,name,552
house,peace,327
return,system,205
easily,voice,303
peace,return,176
call,weird,1181
honestly,made,2936
family,sad,1492
plan,somehow,484
fun,wish,1405
fun,view,770
fit,wish,722
event,hold,734
basically,kill,525
couple,opinion,608
helpful,somehow,207
aware,suck,418
man,truth,1341
anyone,dad,1148
personality,phone,278
ready,reality,402
activity,actually,2219
almost,diet,730
conversation,muscle,267
order,regularly,302
drive,regularly,240
read,understand,6953
reply,though,959
fault,finally,343
decided,talk,2791
important,play,3063
personal,recently,1016
forward,reality,711
overcome,yeah,196
believe,game,2082
basic,future,524
desire,everything,1937
effort,meet,1903
light,meet,739
leave,set,1925
answer,edit,491
effort,motivation,1353
friend,project,724
little,support,2032
away,top,1314
late,offer,1058
handle,system,270
level,ton,538
consistent,ton,166
another,sit,2369
fuck,number,678
pass,tell,2783
already,history,560
ask,attention,1363
talk,wake,1963
back,doctor,1729
happy,shit,3485
girl,school,4123
forever,made,1109
middle,sometimes,755
alcohol,friend,570
half,realize,1202
pressure,realize,869
lost,money,2416
cause,sleep,2351
name,shit,701
anxiety,exactly,1075
avoid,weight,941
text,train,115
choice,usually,824
huge,program,343
reason,sorry,2210
cool,thinking,1280
probably,text,693
say,straight,2652
girl,party,1164
judge,sad,297
almost,succeed,500
together,wish,1254
hang,whenever,480
example,tip,1304
prove,talk,1268
happy,laugh,1191
extremely,probably,1312
beautiful,example,606
front,happiness,288
clean,mood,279
girl,mental,1588
anymore,perfect,725
send,tired,318
made,weird,1928
expect,whatever,1503
event,real,919
mother,reality,309
back,drive,3200
kind,low,1794
finally,important,1649
build,plan,2603
college,suggest,724
basic,task,449
mindset,value,1086
everything,sense,4153
spend,truth,1064
achieve,version,672
progress,space,390
present,public,229
heres,increase,348
keep,totally,2133
please,throw,556
figure,level,1164
laugh,number,222
place,ultimately,775
become,send,1441
need,physically,3294
physically,say,2956
anyways,first,1295
middle,stop,971
happy,lose,2933
mentally,stay,1180
remember,weed,391
least,type,1597
journal,parent,308
home,quit,1462
die,struggle,844
pressure,weight,435
fear,food,737
community,emotion,382
drink,especially,1105
especially,forever,466
drink,wake,1774
definitely,nobody,432
drive,hurt,609
progress,stupid,399
eating,mom,433
eating,sick,432
path,wake,523
fine,include,568
fine,sad,504
doctor,yeah,285
fight,mom,575
drug,fight,425
car,explain,369
idk,include,156
journal,mentally,201
mine,throw,303
learn,otherwise,1984
become,otherwise,1647
friend,push,1734
effort,parent,1209
esteem,push,346
journey,trust,837
beat,whenever,368
beat,wear,174
home,moving,1594
continue,horrible,312
discover,public,101
average,talk,1338
shitty,social,864
actually,normal,2839
little,porn,958
random,though,997
anyone,anyways,727
family,pick,1635
date,definitely,1223
damn,home,511
insecure,set,297
accept,free,1365
accept,hobbies,699
luck,trouble,402
fear,please,1118
mom,nice,678
class,please,1154
please,second,974
hold,whether,1144
hold,insecure,395
result,shouldnt,570
insecure,result,314
develop,pick,1137
fat,mom,207
grade,mentally,297
never,shower,902
program,social,834
porn,sure,1095
couple,thinking,1993
instead,value,2145
example,late,2585
example,perhaps,904
food,routine,1202
course,speak,1498
club,course,433
male,perfect,227
discipline,meditate,246
mine,somewhere,270
drop,first,2192
highly,unhealthy,129
aware,enough,1930
enough,somehow,1162
skill,thought,2182
awesome,real,579
deal,simple,1161
ask,busy,673
free,simple,1304
lack,project,611
clean,state,614
awesome,event,210
project,regardless,173
incredibly,surround,122
socially,surround,100
moment,talk,5059
anger,become,1368
live,result,2855
certainly,mind,815
able,seek,1747
rule,thinking,833
enjoy,truth,831
drop,understand,907
sleep,succeed,378
moment,word,1970
eventually,moment,1580
listen,pain,850
leave,perspective,731
fall,peace,489
okay,sick,304
result,sick,276
hair,pain,144
grateful,order,329
easily,heart,391
unless,win,301
drop,travel,221
rule,travel,112
source,travel,111
sometimes,strength,720
build,require,1465
cause,position,687
decision,video,784
course,pursue,841
agree,influence,245
fight,reply,222
peace,shitty,130
diet,lack,624
anyone,impact,639
obviously,strong,481
content,general,437
keep,require,2819
easy,honest,1652
friend,worth,2436
follow,friend,1958
recommend,sound,2163
sound,tip,1021
another,straight,903
anxiety,lifestyle,499
cause,practice,1625
cause,follow,1793
decision,figure,1125
figure,meditate,355
follow,whenever,759
follow,journal,587
buy,wish,699
highly,notice,454
begin,opportunity,1123
smile,strong,470
deep,level,1831
decision,honest,663
decision,growth,549
decision,straight,337
decent,decision,260
fitness,respect,123
honest,resource,205
schedule,straight,280
capable,straight,143
clothes,decent,195
process,write,2145
allow,personal,1528
base,suffer,470
fault,talk,1301
include,show,1236
ask,current,875
please,progress,778
affect,fear,564
follow,remove,540
remove,state,332
path,power,757
anyone,three,977
regular,stress,417
entire,productive,371
horrible,tough,147
awesome,meet,846
mind,none,1075
explain,understand,2184
explain,none,260
incredibly,smart,240
anyway,become,2431
butt,respond,2176
hair,interest,279
decide,working,1830
meet,professional,844
alone,honestly,1557
die,picture,244
reply,smile,128
porn,should,1805
enjoy,nobody,983
drink,normal,877
badly,content,416
gym,meet,2499
adult,first,1897
read,sport,1777
marry,read,767
front,live,1204
field,social,905
everything,test,1416
little,process,2773
brother,kind,721
enjoy,therapist,1030
enjoy,tv,1074
front,understand,835
pretty,simple,1531
grow,risk,622
emotional,shit,918
anxiety,sex,715
cause,plenty,544
call,media,1419
call,company,985
call,sport,594
alone,plan,1710
gym,pain,763
gym,truth,437
gym,plenty,563
future,young,2085
create,fit,920
create,effect,891
fun,plenty,582
motivated,young,371
angry,interest,372
blame,far,555
course,means,1759
especially,kill,636
badly,bring,1422
bring,sport,595
bring,motivated,530
benefit,completely,863
media,truth,474
guide,kid,240
develop,motivated,503
low,term,880
define,state,362
decision,order,866
major,success,420
grade,physical,302
crazy,second,474
benefit,soon,583
average,buy,295
girlfriend,middle,205
language,pull,165
beat,marry,161
joy,motivated,196
average,lazy,237
quickly,risk,201
human,training,301
follow,suggestion,570
enough,responsibility,1152
fact,risk,527
amazing,win,370
major,responsibility,210
history,trouble,131
amount,discover,274
drink,example,1354
party,saying,637
actual,become,1305
personally,win,332
edit,resource,131
development,training,174
guy,mistakes,783
heres,stress,436
highly,test,231
create,jump,401
allow,journaling,408
lack,space,472
fill,random,229
journaling,random,111
practice,remove,381
another,related,824
adult,constant,200
music,word,610
degree,order,556
appreciate,light,468
appreciate,related,318
common,count,185
engage,job,883
belief,live,1606
check,strong,820
last,meaningful,532
improve,youtube,1984
college,serious,673
eat,main,626
bring,graduate,472
identify,wish,399
possible,productive,737
check,guess,715
single,solve,352
present,shower,156
anyway,poor,300
moving,poor,245
heres,mood,195
missing,straight,144
gone,money,1123
grow,limit,534
amazing,anyone,1402
decide,least,1303
break,difficult,1339
notice,touch,413
due,understand,1644
often,whole,2050
abuse,especially,499
rather,sorry,1109
okay,quite,787
hold,possibly,392
fake,quite,232
behavior,huge,478
crazy,ultimately,112
level,water,678
identify,sense,716
turn,upset,562
cause,eye,1090
constantly,should,3037
book,response,842
already,fix,1527
basically,lose,1509
cut,however,1087
experienced,long,1386
engage,seem,1163
experienced,judge,179
entire,sometimes,1164
remember,somewhere,913
experienced,often,705
fact,professional,724
fact,receive,527
lie,pattern,269
exist,forever,254
kill,pattern,131
amazing,body,1265
decide,often,1124
moment,please,1466
either,inner,431
amazing,writing,606
confident,potential,383
awesome,cold,142
college,follow,1277
eating,plenty,433
talk,worried,1243
important,memory,826
expect,sorry,891
walk,wish,1039
reply,walk,324
hold,reply,318
pass,story,898
per,woman,323
constant,perspective,274
ever,possibly,1614
lose,necessary,538
fine,necessary,324
heart,interested,410
possibly,second,319
dark,guy,594
late,party,858
head,naturally,720
naturally,whole,633
actual,fully,210
improve,suggest,1831
body,mistakes,642
plus,quite,355
ever,relax,1782
feeling,huge,2662
read,slow,1546
become,depend,1633
degree,man,1018
huge,part,2278
able,half,1435
large,thinking,741
boyfriend,kind,748
realize,slow,834
teach,write,1196
hang,remember,829
call,send,1483
moment,piece,791
degree,young,1166
group,touch,434
list,throw,548
list,perhaps,493
bed,together,933
bed,due,820
edit,normal,337
experienced,hurt,390
comment,maintain,276
attention,fast,700
marry,wake,181
due,memory,421
anger,force,331
dad,seek,288
agree,relax,180
behavior,handle,409
aware,mom,304
anyway,fast,512
information,water,254
pass,receive,309
half,perhaps,198
name,tough,224
direction,receive,174
hair,upset,103
impact,respond,183
identify,middle,95
hope,teach,1583
accept,less,2407
grow,solution,679
grow,growth,1979
choose,difference,867
achieve,joy,536
mistakes,result,757
progress,together,815
attention,god,350
choice,none,347
dream,win,420
chance,meaning,370
lie,win,378
common,individual,387
mother,passion,142
count,individual,127
beat,notice,554
effort,regret,484
dream,safe,275
track,wonder,321
generally,track,198
pretty,unfortunately,686
explore,routine,285
basic,force,386
affect,emotional,544
quick,somehow,117
course,repeat,606
knowledgeable,lol,225
path,quality,309
ability,rid,195
easy,multiple,907
drop,reason,1067
boring,write,572
scared,worth,617
computer,worth,316
interest,whole,1502
class,understanding,496
clearly,rest,307
continue,mistakes,695
google,interested,286
left,text,493
agree,boring,203
buy,graduate,360
community,test,269
google,half,165
phone,whole,1156
come,natural,2285
country,easy,920
doctor,thought,650
brain,imagine,926
deal,provide,843
deal,possibly,484
natural,share,606
depression,pain,1173
meditation,true,795
notice,send,499
active,lead,429
alcohol,sex,348
current,truly,712
alcohol,stress,373
eye,meditation,623
piece,soon,404
fight,source,222
include,multiple,357
drug,heart,317
send,serious,223
active,natural,171
inner,piece,196
alcohol,nature,166
business,personally,400
approach,part,1363
laugh,sense,700
blame,text,164
free,increase,713
hear,stress,951
consider,fine,980
esteem,inner,198
everything,movie,1290
club,friend,861
kinda,pretty,1412
regret,watch,685
cause,sign,561
home,simple,1265
period,video,682
food,walking,740
response,speak,809
club,group,1450
face,student,556
close,kid,1282
case,walk,891
bed,sign,278
story,three,670
guess,together,1094
esteem,short,411
attractive,rest,417
soon,tired,683
bear,helpful,219
attractive,whenever,268
half,limit,230
movie,pull,154
natural,sign,179
wait,walking,199
difference,sometimes,1232
build,number,1019
build,ultimately,650
saying,useful,541
create,force,1221
belief,similar,526
add,avoid,998
add,handle,441
lack,tool,421
influence,simple,336
area,confident,589
fill,opportunity,460
aware,highly,401
handle,whenever,342
joy,miss,226
fill,quality,200
fill,ultimately,162
identify,joy,189
capable,experienced,145
always,balance,1433
human,show,1723
exactly,fact,1315
exactly,pattern,351
food,gain,701
decided,hold,973
quickly,save,311
although,university,399
develop,passion,571
growth,interest,536
interest,possibly,377
certainly,means,485
online,purpose,465
certainly,decide,263
catch,improve,1005
capable,walk,337
capable,okay,364
become,suggest,2310
easy,number,1483
able,immediately,987
anyone,concept,575
assume,instead,1050
sense,skill,1915
large,show,626
music,often,967
add,suggest,941
add,recognize,381
grade,lie,321
pattern,perspective,369
successful,three,420
number,require,428
reason,share,2541
depression,party,388
exercise,simply,950
gone,move,1421
book,socially,534
emotion,risk,312
increase,inner,197
character,jump,90
actual,reality,431
quick,search,365
beautiful,strength,214
meet,smoke,713
overcome,perfect,417
engage,treat,299
away,research,835
brain,community,423
head,worried,532
active,means,436
completely,respond,526
activity,face,822
fix,support,624
aware,totally,413
aware,prepare,266
dark,top,231
connection,dark,171
respond,train,129
computer,tool,182
active,train,155
entire,struggle,797
entire,together,675
activity,immediately,336
picture,remind,317
feed,project,131
lesson,several,186
admit,immediately,163
language,socially,198
socially,university,230
ahead,whatever,832
book,google,991
simply,support,770
feed,task,207
describe,run,476
dream,left,824
due,internet,455
face,therapist,773
degree,personal,736
base,deep,954
eye,seem,1728
ask,provide,729
forward,space,450
chance,sign,370
boundaries,late,392
catch,fear,533
exactly,whether,755
line,pay,912
clear,nice,809
kid,potential,508
immediately,opportunity,355
approach,awkward,331
affect,search,201
search,trouble,166
lifestyle,waiting,105
anxious,important,832
anxious,student,280
motivated,motivation,2015
although,diet,354
healthy,video,1913
imagine,show,1150
remind,show,927
regular,turn,523
happiness,option,418
connection,desire,513
manage,sleep,1313
call,productive,760
head,possible,1719
break,note,799
avoid,phone,960
order,phone,700
difficult,impact,467
eating,order,842
decision,source,309
activity,boundaries,221
potential,wake,317
internet,large,255
country,fulfil,144
anyone,ton,891
deal,regularly,437
another,plenty,796
fix,health,1250
fine,possible,919
case,plenty,407
contact,perfect,291
career,young,1710
depression,necessarily,322
setting,unfortunately,134
method,wait,149
energy,lifestyle,524
act,passion,359
effort,power,792
bed,character,163
add,tough,418
identify,second,379
connection,fit,400
define,event,229
comfort,engage,239
blame,unhealthy,166
achieve,trauma,230
mood,note,232
mood,show,627
okay,together,1159
suggest,therapy,1248
suggest,voice,301
agree,regret,228
left,none,477
clear,depression,743
experienced,straight,149
blame,understanding,342
therapist,whether,579
bed,diet,719
compare,happen,1879
pressure,worth,548
effort,nature,484
career,regardless,297
heres,truly,520
human,pressure,440
agree,exactly,544
method,regardless,132
set,shape,627
online,shape,301
message,rid,159
mention,talk,1550
connect,individual,327
nice,stick,1308
currently,mistakes,438
certain,piece,476
fact,promise,535
short,ton,502
gain,risk,133
calm,similar,279
less,missing,622
boyfriend,short,249
boyfriend,currently,276
describe,marry,115
grow,method,403
nature,shower,118
believe,comment,1769
become,regularly,1203
lonely,okay,496
actually,missing,1003
funny,missing,124
improve,waking,694
add,busy,421
meditate,suggestion,145
lol,school,1321
literally,plan,1014
damn,half,230
kind,yeah,1689
pursue,sound,821
ahead,sound,855
discover,parent,410
finish,sorry,426
ahead,quit,355
career,limit,313
desire,hurt,537
ahead,opportunity,561
direction,kill,197
drive,fact,1002
maintain,success,457
method,seriously,169
living,music,986
especially,opportunity,1098
human,meet,1585
play,source,561
fact,light,732
human,overcome,501
decided,large,322
base,sound,1569
general,regular,306
main,pressure,237
accept,computer,250
balance,early,325
activity,related,458
mentally,success,407
lie,opportunity,487
finally,solution,413
accomplish,natural,225
define,totally,153
related,test,242
certainly,perhaps,212
period,ultimately,186
send,worth,600
common,extremely,485
cool,stay,1109
normal,order,783
study,weird,618
extremely,whenever,599
body,male,793
stress,wrong,1376
catch,practice,768
list,wait,464
benefit,honestly,603
full,sport,442
fix,grade,409
benefit,busy,256
missing,test,167
grade,response,145
begin,soon,1235
allow,amazing,745
emotional,reach,717
confident,journey,659
mine,project,264
aspect,sick,141
easily,spend,1245
lift,sense,372
purpose,walk,617
main,purpose,435
key,kid,400
key,okay,600
jump,shape,107
regret,success,374
encourage,tend,200
anger,whole,514
beat,clean,297
depressed,jump,202
huge,missing,270
buy,missing,226
hang,quick,197
figure,otherwise,683
regardless,touch,110
common,interested,668
ruin,track,148
describe,last,766
assume,laugh,254
confident,unfortunately,227
dude,probably,994
definitely,word,1096
fake,level,261
discipline,worry,303
constantly,human,870
human,shower,157
clothes,super,312
approach,discipline,290
bunch,wonder,187
alcohol,quick,132
alone,attractive,718
hear,shape,466
education,motivation,317
allow,general,848
room,succeed,243
common,sex,426
pressure,speak,498
forever,notice,325
approach,decent,210
glad,seem,735
admit,quit,252
beat,career,369
apps,career,211
second,water,511
apps,current,183
pursue,smoke,165
fix,gym,1004
busy,remember,660
lonely,treat,272
basically,mindset,791
energy,lazy,652
insecure,level,282
cold,enough,997
attempt,young,463
journey,miss,402
desire,require,655
generally,honest,292
cool,dark,215
cold,insecure,108
couple,joke,374
likely,party,281
hobby,possibly,137
method,video,508
share,surround,537
name,tool,207
decide,okay,825
personality,upset,201
exercising,literally,280
break,push,1410
conversation,shitty,296
maintain,yeah,190
gone,journal,210
anger,suppose,174
actual,lazy,210
related,train,113
rest,woman,1060
honest,moment,1070
fight,period,377
discipline,drop,287
cool,reach,453
cool,single,490
physical,upset,199
loss,study,330
explore,future,571
clearly,lesson,147
power,tired,377
interesting,ultimately,211
add,socially,226
suggest,water,435
overall,unhealthy,149
already,miss,1017
plan,seriously,647
business,rather,816
discover,manage,266
waking,whenever,208
fat,name,164
add,seek,652
method,room,243
fill,honest,324
honest,jump,218
message,parent,526
gym,multiple,410
pull,stick,625
ass,stick,542
bed,potential,307
failure,trouble,224
desire,music,386
decide,per,298
expectation,heart,286
engage,light,248
expectation,several,160
miserable,strength,99
acknowledge,exercise,323
personal,regret,483
acknowledge,stress,293
attitude,reduce,81
god,lost,658
describe,system,251
complete,forward,702
student,whatever,663
music,productive,507
hobby,means,475
perspective,ultimately,315
account,effect,163
hang,individual,162
blame,note,169
fill,marry,163
delete,doubt,84
anymore,information,394
forget,youtube,580
brother,currently,371
fault,mom,321
handle,switch,146
education,girlfriend,184
circumstance,influence,177
internet,male,243
hand,type,858
ex,incredibly,107
health,unless,818
porn,process,445
gym,shape,1172
drive,meditation,385
regularly,whether,329
diet,show,728
entire,plan,780
mindset,succeed,498
ass,concept,87
potential,waste,854
activity,exactly,543
absolutely,consistently,205
add,shitty,277
concept,return,126
listen,plus,384
free,motivated,570
media,related,359
regularly,story,269
plus,yeah,295
currently,plus,276
connection,music,325
knowledgeable,mom,153
aware,education,235
manage,motivated,395
poor,public,137
possible,waiting,430
benefit,travel,202
beautiful,common,214
coffee,field,71
coffee,maintain,138
apps,struggled,89
assume,family,744
exact,practice,337
group,recommend,906
mindset,online,622
grade,growth,136
exact,pressure,137
graduate,limit,110
ex,limit,98
list,mindset,763
comment,mindset,653
support,whenever,524
failure,setting,521
huge,professional,461
appreciate,internet,406
natural,relationship,998
amazing,fat,258
genuinely,increase,146
often,partner,1252
sign,support,415
kill,whether,416
generally,yeah,311
amazing,movie,318
amazing,otherwise,259
connect,kinda,221
remind,truth,350
average,event,170
busy,common,203
age,task,458
realize,trauma,875
alcohol,bed,409
ruin,shit,662
saying,sick,538
hurt,weird,617
attract,physical,498
benefit,training,465
absolutely,afraid,502
adult,attempt,189
individual,shower,50
bed,shape,288
piece,unfortunately,164
attempt,girlfriend,223
kinda,therapy,485
basically,ruin,423
shape,truth,236
fat,super,373
incredibly,university,203
approach,random,343
addicted,define,46
development,run,470
app,degree,113
mother,motivated,136
connection,receive,225
natural,sound,885
age,recommend,881
bear,forget,355
emotional,natural,388
emotional,fulfil,327
blame,option,240
belief,fit,365
amazing,return,214
clearly,whenever,236
ignore,mess,283
identify,method,229
source,upset,75
barely,dark,138
meaning,sex,283
explain,kill,338
glad,mess,133
caring,hit,239
admit,motivation,258
carry,major,142
lately,suffer,173
attractive,identify,141
succeed,value,383
approach,possibly,188
coffee,ready,304
male,seek,306
exist,male,219
process,rid,393
cycle,meaning,213
attract,line,233
coffee,grade,69
lately,shower,77
guide,knowledgeable,327
content,expectation,197
helpful,media,607
game,regularly,498
alcohol,schedule,183
alcohol,hair,88
away,remove,832
sign,writing,289
behavior,explain,540
close,personally,695
fault,growth,111
fight,solve,266
mood,multiple,144
grateful,kill,193
apps,improve,739
fulfil,whole,482
always,glad,1212
bed,truth,313
attract,prepare,76
actively,circumstance,153
truth,whenever,316
difference,group,585
awesome,current,203
addiction,anger,130
attract,mentally,220
entire,lifestyle,277
single,weed,264
muscle,position,188
anxiety,train,402
missing,weight,259
contact,overall,201
attention,overcome,406
graduate,message,168
extra,wear,199
god,shame,150
routine,standard,164
finish,teach,387
attitude,space,131
jump,prepare,155
assume,pursue,285
adult,possible,606
marry,present,148
blame,handle,272
mom,show,890
gym,normal,951
buy,purpose,424
discipline,movie,146
common,feed,174
area,search,511
catch,mention,194
pressure,somehow,183
anyways,field,118
consistent,simple,506
development,suggest,265
guide,system,278
eventually,likely,889
compare,memory,282
inner,prepare,100
difference,weight,700
graduate,workout,169
catch,exact,168
ass,conversation,258
clear,hobbies,436
dream,relax,221
ruin,type,294
dad,peace,177
cut,obviously,477
assume,bother,203
period,ruin,143
depressed,per,221
plan,weed,339
influence,physically,139
regardless,value,510
depend,succeed,199
constant,ton,182
consistent,related,139
consistent,fault,56
challenge,program,241
childhood,excuse,200
respond,socially,139
decent,somehow,176
perhaps,type,488
fix,remove,267
missing,shape,141
concept,jump,92
area,friendships,230
interesting,piece,342
anxious,mention,181
friendships,heres,118
clearly,friendships,102
childhood,depression,698
engage,wake,203
drink,google,265
common,esteem,230
possibly,suggestion,138
absolutely,impossible,379
passion,scared,186
room,struggled,243
movie,university,176
short,wife,315
necessary,slowly,207
feed,unfortunately,108
consistently,useful,140
depend,option,470
include,strength,310
professional,ton,244
productive,solution,351
emotionally,unfortunately,175
shitty,test,148
environment,mess,187
half,zone,153
somewhere,ton,278
bed,cycle,713
level,terrible,408
average,ugly,407
nobody,set,652
complete,reply,191
general,relax,271
diet,totally,214
jump,student,123
generally,loss,131
cold,push,459
attract,story,344
diet,respect,192
fake,number,164
lonely,struggled,148
diet,source,331
acknowledge,college,224
socially,tough,140
highly,insecure,124
base,worried,193
discipline,struggled,149
difficult,funny,269
face,influence,354
conversation,regret,319
muscle,provide,225
awkward,difference,184
memory,necessary,160
comfort,meditation,351
clear,degree,430
personality,sex,517
mention,struggled,109
energy,friendships,349
mental,random,569
community,hobbies,680
coffee,obviously,154
experienced,perfect,306
purpose,regularly,208
expectation,regularly,90
insecure,pass,205
highly,sorry,349
name,workout,170
lift,line,188
meaning,somehow,181
expectation,therapy,373
depend,weird,258
discover,literally,253
content,promise,165
development,excuse,124
absolutely,meaningful,193
currently,wife,215
repeat,therapy,369
forever,train,96
relax,schedule,395
check,source,390
genuinely,stress,302
mine,response,245
bed,solve,255
apps,decide,158
accomplish,journaling,202
effort,mention,384
friendships,kinda,154
event,hang,456
awkward,excuse,185
imagine,workout,238
potential,slowly,286
push,space,451
abuse,attitude,103
shitty,waking,97
addicted,whenever,243
finish,receive,160
joke,moving,183
broke,information,137
forever,safe,140
comfortable,esteem,332
barely,glad,90
environment,meal,150
meal,middle,89
dude,simply,303
fine,shower,203
amazing,discipline,323
adult,carry,201
perhaps,risk,178
idk,side,289
reason,trauma,797
feed,impact,147
cold,useful,146
comfortable,version,323
delete,wish,338
app,clearly,109
emotional,overall,396
overall,totally,206
event,struggled,163
laugh,teach,273
room,ultimately,167
laugh,safe,167
delete,teach,108
mess,win,200
attract,ultimately,153
send,sport,146
overcome,public,191
abuse,depend,141
beautiful,professional,195
comfort,wife,118
safe,scared,312
perspective,quick,244
meal,single,387
delete,guide,80
apps,value,227
cycle,language,180
awkward,mindset,217
kinda,loss,94
partner,super,512
offer,reduce,184
consistent,version,187
attractive,google,84
dude,regular,155
community,possibly,179
fat,impossible,134
balance,circumstance,121
consistent,resource,162
dad,mood,147
missing,succeed,101
delete,difference,143
couple,expectation,302
doubt,schedule,118
addicted,light,104
decent,upset,77
assume,fight,336
recommend,tired,381
however,trauma,492
although,shower,145
horrible,source,75
google,history,123
media,regardless,259
abuse,multiple,180
friendships,strength,60
mess,music,226
alcohol,common,167
boundaries,pass,150
acknowledge,count,121
fitness,struggled,105
major,naturally,154
clothes,overcome,89
calm,worth,359
comfortable,highly,276
easily,weed,166
insecure,phone,193
adult,wife,173
acknowledge,boyfriend,78
dopamine,helpful,182
friendships,track,93
path,ruin,231
quality,related,181
delete,expectation,54
op,plus,117
laugh,shame,133
acknowledge,caring,95
reduce,ton,152
abuse,pressure,114
dude,physical,359
safe,unhealthy,127
apps,uncomfortable,107
honestly,idk,552
app,hang,153
absolutely,bro,155
discipline,idk,132
remove,toxic,253
bunch,hair,116
dude,recommend,345
account,solve,105
