node1_norm,node2_norm,weight
increase,last,1070
date,probably,2461
encourage,late,463
pay,whatever,2204
confidence,lie,659
achieve,comfort,706
deep,peace,642
deep,return,391
hair,together,338
case,name,484
throw,writing,462
buy,hair,387
call,clothes,488
general,read,2758
helpful,should,2330
actually,helpful,2121
call,simply,1567
sit,standard,255
character,couple,241
continue,somehow,415
fit,language,393
current,relate,318
energy,eye,698
believe,conversation,1647
anyone,prepare,553
area,male,265
personality,specific,365
compare,see,4893
crazy,mine,239
actively,stop,1047
begin,low,1106
call,whether,1436
answer,three,653
finally,three,676
belief,personal,954
ass,money,840
call,happiness,1121
buy,hate,962
deal,prove,509
forward,yeah,450
encourage,rid,92
actually,interesting,2120
family,short,1762
look,suggest,4141
made,practice,2695
ahead,computer,146
forget,mind,2563
else,heres,1329
guy,truth,998
anyone,present,1186
body,space,816
attractive,watch,669
break,meaningful,327
generally,writing,378
actively,space,177
easy,improve,5763
guy,support,1302
finally,system,478
energy,interested,709
city,suggestion,158
less,willing,978
currently,sometimes,1581
instead,poor,694
soon,tip,596
alone,seem,3780
alcohol,say,1626
emotionally,read,1103
drug,great,1219
emotionally,school,784
pressure,sometimes,1059
hopefully,sometimes,770
kid,wrong,1850
healthy,quit,1580
movie,open,511
comfort,see,2695
base,instead,1754
back,sometimes,8975
hear,possible,1514
personal,turn,1868
first,motivated,1863
smart,working,1467
alone,wrong,2731
expect,power,568
call,lead,1869
confidence,home,1409
emotion,provide,681
early,seek,597
order,sick,251
health,leave,1753
left,smart,459
give,pursue,2352
cycle,die,287
pick,therapy,837
clothes,follow,420
friend,waste,1466
character,friend,646
quite,real,1436
receive,simply,428
prepare,specific,278
never,quality,1261
activity,grade,311
light,willing,247
treat,whether,684
finally,upset,330
happiness,relationship,2564
lose,whole,1920
man,receive,576
always,mindset,3741
meet,progress,1163
project,tired,302
continue,lost,1250
able,belief,1124
girl,number,1083
reflect,reply,124
journal,never,1107
interested,should,2717
although,spend,1192
body,super,1242
healthy,pull,572
fuck,weed,641
call,tired,990
fast,parent,998
lose,open,1335
emotion,proud,545
emotion,include,789
especially,proud,776
personal,progress,1318
fight,type,590
house,sad,629
cut,explain,531
nobody,smoke,219
ass,smoke,239
decided,room,659
fast,half,549
include,scared,293
community,sad,238
explain,half,385
community,effect,276
half,weed,244
cycle,throw,277
alcohol,pull,137
achieve,process,1739
grow,seem,4120
low,seem,2273
wear,young,493
effort,trust,879
exactly,mindset,711
continue,pressure,433
moving,upset,223
normal,say,5673
never,stand,2604
difference,seem,1538
accept,probably,2516
guess,probably,2408
case,family,1604
date,pretty,2542
already,public,527
lately,watch,509
grade,turn,914
deal,stupid,969
activity,fun,1686
free,second,1206
age,normal,1584
mess,normal,474
guess,push,848
mindset,physically,467
activity,mentioned,526
case,trouble,383
area,dark,190
judge,main,251
average,mess,174
funny,lately,163
bunch,trouble,112
find,shower,1376
capable,ever,1687
fact,read,4133
making,naturally,1075
per,thinking,645
example,perfect,1419
ask,cool,904
fall,luck,1395
fact,increase,736
hobby,value,420
class,track,616
phone,shower,512
discipline,hold,512
lift,second,302
meditate,routine,612
base,perfect,638
capable,lift,118
maintain,otherwise,218
helpful,interested,591
especially,suggest,940
result,video,1298
practice,result,1566
base,free,1109
fail,incredibly,334
fix,surround,184
behavior,productive,344
butt,pass,4212
anger,sleep,402
real,success,1384
eventually,future,1250
future,perspective,1045
future,god,665
bring,consistently,377
follow,pass,907
anger,progress,293
wake,willing,265
consistently,seek,201
consistent,desire,249
account,rule,161
lately,obviously,160
manage,progress,857
present,relationship,1567
improve,influence,870
act,skill,1422
chance,video,830
consider,drink,914
decision,provide,529
field,quite,420
edit,pain,211
edit,miss,200
attitude,shitty,212
follow,provide,873
example,ruin,432
mention,usually,471
impact,strong,462
benefit,talk,2090
likely,live,2248
exercise,friend,1530
away,smoke,1144
health,sound,2473
head,sound,2981
heres,sound,890
another,setting,1017
health,room,1005
exercise,please,941
lifestyle,strong,395
affect,level,735
respect,tip,281
specific,tip,519
fine,memory,264
common,specific,466
perhaps,unfortunately,149
responsibility,youtube,267
fault,school,728
include,understand,1449
fear,student,464
look,loss,1543
natural,talk,1591
everything,value,2862
choose,loss,358
begin,loss,407
effect,lesson,199
influence,somewhere,136
constant,regular,135
consistent,two,783
accept,anger,656
main,similar,526
club,main,188
talk,test,1394
catch,job,1228
search,social,1019
end,search,1203
end,impact,1004
saying,sure,4154
decide,probably,1563
game,test,707
picture,whatever,657
hobbies,real,1283
age,worth,1472
conversation,smile,791
chance,passion,342
smile,treat,366
imagine,reply,188
laugh,passion,109
realize,respect,1243
living,struggle,2018
current,walk,620
track,walk,690
attempt,bunch,145
content,house,360
amount,left,797
amount,sport,410
define,ever,1548
learn,shame,1176
risk,talk,1036
plenty,tell,1317
first,major,1917
insecure,read,811
decent,job,2011
joy,long,1348
become,media,2942
company,everything,1351
easy,surround,791
gym,little,2843
means,part,3316
fully,kind,1046
extremely,reason,1583
girl,simple,820
city,pretty,799
information,shit,512
cry,shit,749
hear,parent,1704
alone,awkward,658
hate,successful,783
hate,horrible,821
blame,college,448
business,living,1195
angry,plan,396
future,society,669
average,future,518
create,sex,633
city,create,334
fully,interest,484
age,benefit,740
especially,picture,538
means,order,1382
fail,language,486
guide,process,719
barely,kid,589
second,story,1039
crazy,decision,362
confident,power,469
language,order,444
behavior,setting,367
anger,behavior,481
behavior,blame,477
cry,sad,733
society,truth,513
adult,test,230
city,company,324
sport,student,319
city,information,145
angry,pursue,133
angry,pull,205
awkward,student,196
beat,brother,239
plenty,quick,172
awesome,awkward,151
awesome,risk,87
city,tv,139
challenge,sleep,811
multiple,plan,543
early,fact,1211
fact,history,548
face,lesson,532
amazing,eye,545
amazing,basic,226
amazing,multiple,258
acknowledge,adult,173
basic,responsibility,174
attempt,order,412
fun,present,710
believe,sign,763
accept,alone,2002
constantly,whatever,1430
journal,piece,246
feeling,top,1992
should,shouldnt,3666
country,plenty,208
aspect,tend,430
open,tend,783
event,school,1157
example,remove,593
hold,human,1196
apply,lack,855
human,remove,320
certain,present,765
activity,currently,630
always,stress,3608
edit,realize,803
pretty,progress,1384
generally,lose,573
finally,stick,1347
fail,gain,454
list,worry,908
badly,diet,567
badly,succeed,398
check,gain,300
seriously,state,464
hit,shower,304
moving,suffer,473
graduate,offer,424
average,internet,273
generally,terrible,203
limit,place,782
limit,necessary,242
company,throw,276
doctor,family,1013
fake,often,438
reflect,sorry,350
fault,quit,188
due,fake,227
mentally,possibly,199
piece,ultimately,147
immediately,possibly,124
sleep,waking,2096
create,worry,1166
journey,worry,759
hope,inner,915
define,peace,175
exactly,therapy,797
carry,remove,106
inner,place,841
confident,lose,981
consider,cut,1032
process,task,1042
gone,progress,546
inner,related,127
healthy,rid,646
almost,suppose,732
circumstance,sit,373
cry,lie,302
memory,position,140
exist,reflect,217
often,respect,1002
jump,please,271
result,uncomfortable,476
comfortable,trust,811
comfortable,present,519
amazing,meaningful,167
keep,worried,1222
excuse,nice,492
appreciate,practice,1063
certainly,field,147
continue,meet,1625
comment,fear,709
standard,struggle,383
car,free,793
heart,require,327
moment,simple,1544
dark,listen,474
actual,lead,459
dark,fight,370
appreciate,state,877
quite,suggest,726
reply,writing,336
mistakes,perhaps,244
depend,everything,1415
moving,sound,1225
cause,hair,455
failure,living,1197
head,relax,693
boyfriend,either,505
ask,fast,1000
nice,perhaps,453
kid,perhaps,341
clothes,hold,325
early,mother,465
normal,side,913
normal,party,427
together,view,629
effect,together,446
handle,together,571
party,together,597
eventually,mother,417
depend,wake,431
mother,side,441
direction,single,426
dad,house,1057
marry,tip,115
count,degree,202
drive,receive,258
common,huge,450
common,fast,400
anyway,dad,421
anyway,send,394
easily,moving,384
large,mom,142
depend,uncomfortable,189
number,uncomfortable,201
identify,information,296
edit,rule,223
ex,memory,201
live,none,1409
difference,working,1567
remember,understanding,1097
free,response,554
fear,none,442
joy,progress,372
human,whether,977
hand,willing,508
count,society,139
boundaries,test,127
putting,understand,1393
beat,phone,420
lie,safe,263
serious,simple,400
music,though,1519
dad,imagine,311
dad,proud,406
allow,due,1004
circumstance,depression,445
community,skill,1047
free,lol,673
quality,whatever,624
attract,meet,1105
live,online,2454
ability,anymore,515
expectation,online,289
easy,half,1457
degree,friend,1018
another,community,1123
remember,rest,1596
hate,mistakes,820
community,value,680
plan,switch,452
current,everything,1997
close,mind,3026
easy,environment,1310
beautiful,kind,1148
big,current,1553
big,possibly,659
connection,friend,1215
another,build,3606
count,healthy,657
carry,study,399
face,sex,605
connection,usually,584
close,limit,424
develop,peace,427
beautiful,opinion,404
heart,language,255
carry,heart,327
serious,top,304
connection,dopamine,142
explore,natural,207
balance,smile,121
carry,inner,207
explain,face,704
count,girl,462
affect,certain,622
force,laugh,335
blame,internet,226
quality,short,397
esteem,mind,997
alone,inner,551
emotionally,walk,367
read,regret,1210
everything,reply,890
made,somewhere,1301
girl,prove,477
play,whenever,1269
fat,write,357
girlfriend,weight,491
group,value,1075
food,ugly,218
interest,limit,401
age,kinda,626
figure,movie,453
especially,esteem,566
act,relate,533
open,stress,889
level,pull,463
bear,together,406
expect,human,899
low,three,515
hang,ugly,216
gone,smile,236
smile,student,131
movie,necessarily,107
actually,understanding,1564
actually,tool,1000
opportunity,true,1029
resource,true,414
belief,bring,789
certain,fail,953
decision,difference,504
certain,pattern,597
handle,pain,457
desire,useful,282
miss,tool,177
doubt,meaning,198
joy,necessary,177
body,meaning,738
follow,meaning,687
possible,voice,451
career,energy,791
contact,follow,508
doubt,proud,282
major,stand,219
cold,country,184
difference,project,278
piece,shit,1606
leave,position,751
tired,worry,536
business,online,975
absolutely,possibly,288
possibly,solve,115
full,walk,1124
relate,state,421
relate,wake,230
finish,relate,179
stupid,tough,252
easy,entire,1379
play,purpose,1095
assume,bring,622
perspective,type,628
message,music,298
language,lie,261
angry,entire,316
assume,prove,267
plan,system,846
decided,solution,336
confidence,reflect,502
depression,guide,398
highly,view,321
pass,productive,401
school,workout,868
personally,pretty,1196
clean,face,862
result,track,720
whether,workout,359
character,open,363
aspect,strength,244
confidence,wake,553
fine,responsibility,369
fun,internet,616
smoke,truly,390
dream,though,1619
big,promise,924
opportunity,write,1193
college,concept,272
ask,research,615
actively,group,356
connection,leave,614
completely,concept,415
event,recently,540
abuse,trust,400
active,afraid,188
heres,pass,321
fully,require,402
totally,zone,199
easily,promise,197
growth,impossible,170
connect,meaningful,281
safe,training,148
engage,quality,218
guide,maintain,195
concept,meaningful,134
anyone,clear,1360
activity,purpose,733
entire,online,538
cool,forward,437
business,teach,673
clear,miss,397
lesson,ready,252
eventually,language,421
excuse,maintain,187
accomplish,productive,610
ahead,knowledgeable,295
big,hopefully,875
online,random,528
broke,movie,174
nice,ugly,615
making,nobody,1397
eat,left,1063
left,per,339
quit,voice,211
response,responsibility,278
event,hear,659
position,smile,185
poor,space,133
cry,opportunity,201
ass,exist,186
busy,trouble,175
comment,trouble,288
comment,working,1805
media,suggest,641
afraid,save,442
increase,woman,630
body,remove,525
create,willing,741
meditation,present,1241
offer,repeat,255
reduce,value,349
accomplish,energy,719
achieve,regular,364
avoid,media,1077
clearly,open,454
list,manage,855
peace,term,409
reduce,term,399
difficult,journal,352
decision,reduce,326
accomplish,increase,392
discipline,quickly,243
pattern,return,157
impact,prove,210
prove,reduce,157
adult,thought,686
fulfil,strong,387
case,water,486
fix,method,287
finally,meet,1700
manage,parent,1085
career,professional,791
allow,ton,461
amount,ton,512
respond,wait,250
eat,personality,427
answer,impact,450
effort,imagine,758
define,effort,440
multiple,require,321
character,track,124
define,track,193
act,internet,530
content,rest,464
fine,horrible,260
meet,none,823
pretty,wear,845
decision,memory,334
butt,development,1559
imagine,somehow,330
computer,education,237
describe,young,436
add,man,1345
affect,bed,385
story,wear,346
complete,edit,233
handle,mention,197
lose,truly,1322
per,together,284
difficult,motivated,523
progress,save,541
lesson,likely,299
agree,per,205
challenge,method,278
pass,pressure,313
specific,travel,145
method,training,209
accomplish,forever,187
accomplish,incredibly,171
doubt,workout,127
fast,miserable,269
capable,nobody,212
beautiful,miserable,183
blame,currently,295
engage,young,425
activity,plenty,406
activity,walking,532
club,mood,90
area,immediately,302
certain,tired,492
although,certain,623
absolutely,fix,578
emotional,video,641
common,possible,839
certainly,common,227
dude,promise,229
depend,stay,902
close,setting,556
currently,run,1071
hurt,lazy,251
fat,party,175
socially,woman,608
actively,purpose,216
count,knowledgeable,158
ahead,skill,715
mood,move,547
catch,water,262
approach,attitude,355
create,potential,913
afraid,interested,546
afraid,emotionally,349
damn,socially,109
eventually,share,1223
age,follow,1271
ahead,making,1139
career,sound,1521
free,pursue,672
anyway,currently,527
amazing,edit,271
mention,word,490
afraid,per,156
man,quit,1313
kill,truly,515
easily,field,235
passion,sport,321
sport,weight,808
broke,difficult,326
part,win,1158
remember,ruin,507
incredibly,toxic,239
name,standard,162
missing,wish,401
boring,saying,606
completely,version,540
regularly,state,327
anyway,regularly,254
attract,unfortunately,153
brother,project,105
kind,totally,1325
kid,mental,1352
childhood,fact,591
pick,useful,463
push,solution,434
reach,ultimately,362
decide,define,412
broke,research,121
related,student,286
perhaps,relate,257
computer,mother,166
memory,related,193
describe,discover,187
computer,possibly,96
capable,discover,140
fact,sport,506
forget,sad,552
extremely,memory,261
speak,truly,1256
completely,voice,482
alone,phone,1166
internet,scared,237
relationship,source,815
ahead,date,471
drive,manage,574
belief,tough,214
exact,part,717
slow,spend,842
certainly,reason,717
eventually,pay,1413
free,receive,460
hang,word,538
eventually,missing,333
history,online,314
general,soon,635
god,hit,416
beat,receive,142
sick,tough,151
motivated,weird,181
meditation,perfect,522
offer,tend,345
character,genuinely,175
play,porn,1041
challenge,porn,269
fun,straight,554
awkward,group,708
case,somehow,440
joke,stand,334
party,straight,195
party,somehow,191
field,mentally,211
definitely,whatever,1600
fake,moment,432
accept,weird,844
totally,true,748
course,fast,947
stress,trust,689
forward,ignore,442
society,wait,164
google,wear,106
physically,program,222
actually,suppose,1672
expectation,schedule,165
accomplish,crazy,222
genuinely,resource,123
reach,recommend,812
lie,ton,258
choose,forward,1160
attract,please,402
full,weird,579
professional,terrible,211
course,water,579
lost,provide,519
beat,full,433
alcohol,buy,290
aspect,regular,189
success,weed,146
amazing,reason,1249
basically,option,663
decide,overcome,356
alone,waking,297
desire,wait,274
party,relate,192
anxiety,sign,555
accept,nobody,839
city,mindset,199
nobody,sort,411
eating,reality,489
missing,sometimes,751
cold,emotion,373
missing,similar,367
attention,note,607
attention,club,241
assume,tend,402
emotionally,impossible,156
hobby,house,465
basic,phone,347
anxious,uncomfortable,426
event,perhaps,276
decide,skin,136
decide,fitness,180
brain,lifestyle,481
struggled,therapy,521
somehow,train,116
bear,fit,314
contact,fail,382
constant,ex,142
anyway,genuinely,303
cool,risk,184
eye,similar,665
absolutely,eye,507
forward,offer,562
run,win,782
kill,share,470
exercise,unhealthy,444
lift,suggest,274
socially,treat,208
already,cycle,856
ask,suggest,985
cycle,exercise,684
necessarily,waste,242
reduce,whether,334
child,cycle,279
view,waking,113
proud,provide,243
fault,smart,168
assume,increase,251
average,training,171
exercising,extra,155
cold,dad,176
due,related,407
watch,whatever,2785
failure,gym,650
age,engage,397
answer,impossible,497
impossible,possible,794
kid,strength,268
currently,potential,451
impossible,light,209
attitude,luck,450
identify,walk,362
acknowledge,rest,284
apply,calm,200
acknowledge,include,293
clearly,exist,209
toxic,whether,417
manage,perfect,509
bring,hobbies,1085
general,music,537
extremely,response,349
enjoy,handle,679
finish,true,403
exact,provide,183
finish,slow,303
story,waking,216
confident,stick,785
increase,relax,254
attitude,circumstance,218
encourage,joy,149
several,waking,140
fill,literally,472
sex,whether,613
drug,education,198
missing,respect,179
content,whenever,282
fall,level,1205
definitely,together,972
edit,stupid,250
smile,teach,247
hand,relate,340
afraid,provide,327
grateful,university,183
anxious,practice,701
loss,speak,316
key,meditation,655
online,type,867
loss,potential,212
bear,personally,228
addicted,poor,109
expectation,force,329
expect,ignore,536
addicted,stay,561
mentioned,smoke,197
encourage,hopefully,143
identify,interest,430
already,meaningful,566
laugh,set,397
field,project,361
improve,joke,692
joke,turn,683
addicted,single,309
bunch,seriously,197
individual,young,453
constantly,willing,435
recommend,risk,282
buy,country,445
education,risk,134
large,poor,182
moment,ugly,365
excuse,fear,561
success,version,460
beautiful,clean,238
appreciate,system,335
assume,happiness,376
online,repeat,294
mistakes,system,276
kinda,several,183
recommend,understanding,625
boyfriend,hope,678
anxious,term,409
emotional,partner,814
actual,short,419
event,ex,186
character,throw,191
hit,large,299
successful,unless,395
random,trust,345
alcohol,set,401
bed,waking,1497
fear,sit,1175
adult,certain,466
absolutely,benefit,543
shower,willing,109
nice,option,670
bed,emotional,399
gain,hang,181
big,bother,710
girl,skin,636
gain,successful,254
figure,passion,663
bother,word,406
fight,message,345
esteem,future,448
basically,scared,570
abuse,online,252
honest,youtube,400
fine,insecure,315
honest,kinda,408
barely,willing,155
circumstance,ignore,212
anxious,health,769
easily,somewhere,298
handle,major,263
guess,mother,460
app,fit,226
development,language,279
addicted,common,137
active,sound,520
almost,source,433
badly,reduce,319
normal,straight,517
barely,type,316
apply,space,333
fast,helpful,420
anxious,helpful,419
option,understanding,331
calm,message,132
crazy,excuse,248
reduce,worried,76
current,respond,257
slowly,type,478
agree,catch,310
clothes,overall,159
lol,saying,1093
likely,waste,803
glad,interested,200
include,lol,362
lol,throw,331
deserve,understanding,378
although,beautiful,244
tool,wear,102
catch,computer,174
contact,ready,249
information,meaning,294
depend,professional,312
joke,push,287
exercising,method,92
cut,google,222
rule,switch,121
alcohol,gym,486
attractive,regularly,160
end,suggest,1803
head,suggest,974
suggest,weird,323
exercising,opportunity,158
gone,google,134
case,moving,621
explain,sport,223
attempt,country,202
insecure,repeat,113
recommend,somehow,176
instead,regularly,622
rid,unfortunately,130
head,lift,545
close,porn,428
eating,switch,381
circumstance,naturally,169
community,difficult,513
afraid,nobody,445
anxious,means,522
incredibly,teach,278
account,mention,128
consistently,develop,432
definitely,suppose,515
excuse,pursue,207
method,university,129
immediately,interest,391
basically,remove,305
club,university,393
fit,obviously,387
growth,young,567
nature,short,466
barely,naturally,152
childhood,lately,126
esteem,hobby,170
lazy,ugly,140
add,promise,340
content,receive,178
fix,therapy,1273
space,trust,444
god,lonely,191
excuse,hair,114
sit,zone,450
chance,random,353
buy,space,335
average,movie,154
individual,overall,270
fake,mention,107
bro,feed,64
handle,lie,327
food,graduate,391
decent,moment,404
apps,last,648
literally,loss,273
girlfriend,pressure,239
brain,super,856
manage,plenty,280
edit,unless,226
kinda,quick,183
natural,regardless,182
interesting,receive,201
although,listen,620
app,consistently,172
break,consistent,496
send,success,314
decided,tough,378
catch,degree,299
research,win,268
hobby,workout,283
growth,send,196
physically,send,223
catch,consistent,206
especially,shower,324
marry,whole,492
choose,exact,357
line,literally,560
hobbies,safe,216
moving,suggest,469
pull,purpose,238
benefit,reflect,345
balance,honest,244
active,standard,79
anxiety,passion,399
exercising,process,354
exercising,hurt,174
cut,porn,796
account,waiting,119
making,ruin,842
almost,extra,479
accomplish,busy,228
contact,quick,170
abuse,please,431
add,ugly,215
basically,journey,657
laugh,suggest,181
confident,engage,342
recognize,shouldnt,242
highly,therapy,677
somehow,tough,164
eventually,method,367
missing,understanding,199
field,solve,125
project,uncomfortable,151
least,toxic,834
effect,video,708
mother,slowly,236
damn,group,285
productive,super,496
apps,write,487
extra,feed,140
encourage,unfortunately,120
bed,deserve,319
describe,meaning,245
bear,dad,309
actual,dream,287
constant,gym,388
active,surround,121
drink,seek,482
degree,overcome,256
choose,youtube,737
circumstance,trouble,119
joy,video,488
fault,smile,130
club,stupid,194
loss,straight,132
risk,serious,182
judge,research,190
definitely,guide,304
environment,walking,206
cool,provide,259
explore,relate,168
brain,caring,249
discover,safe,127
addicted,inner,70
friendships,simple,160
missing,relax,111
joke,study,352
joy,wait,161
safe,setting,177
coffee,somewhere,188
coffee,promise,96
respond,sex,169
common,reply,164
set,ton,662
peace,sign,157
diet,tool,211
mentally,willing,255
regardless,unfortunately,150
random,repeat,180
miserable,quit,407
plenty,regularly,179
touch,ultimately,113
active,therapy,303
instagram,play,442
count,decide,265
environment,weird,201
free,idk,322
genuinely,search,153
account,unhealthy,101
reflect,zone,136
deserve,quality,193
call,lift,510
hobbies,zone,353
impossible,option,320
kinda,respond,210
fake,pull,110
media,weight,649
eating,friendships,156
joke,wear,193
awkward,skin,139
amount,belief,362
doubt,source,162
calm,general,222
remove,voice,111
mom,setting,151
decent,reply,88
shame,water,115
delete,forever,122
remove,seek,230
luck,unhealthy,299
nobody,research,172
childhood,stress,363
ex,quit,259
catch,miserable,171
exact,manage,196
natural,terrible,161
attractive,inner,185
balance,development,184
genuinely,mine,261
absolutely,describe,339
calm,serious,138
impossible,upset,101
certainly,responsibility,145
picture,super,329
boring,ruin,113
decent,putting,249
history,shouldnt,162
quick,reduce,165
grateful,per,114
attitude,friendships,104
difference,hang,286
consistent,option,212
abuse,consistent,71
partner,plenty,358
discipline,receive,127
gain,key,253
growth,waking,96
consistently,media,254
delete,setting,173
app,far,491
half,influence,166
dopamine,hear,285
dopamine,motivation,634
respond,shame,112
pursue,youtube,334
rid,youtube,374
search,shame,114
mom,shower,175
adult,busy,219
capable,comment,222
direction,poor,185
friendships,safe,134
friendships,mess,136
bother,likely,268
movie,strength,94
meal,plus,157
meal,travel,100
hobbies,possible,885
consistent,human,268
count,version,153
instagram,track,124
journal,young,272
trauma,whole,548
shower,surround,42
fault,weed,73
doubt,possibly,140
seek,struggled,239
calm,development,79
extra,ultimately,89
lately,travel,93
club,system,105
journal,obviously,122
character,unfortunately,125
phone,totally,375
shouldnt,voice,212
addicted,plus,102
relax,weed,154
basically,engage,365
journaling,unless,106
consistent,line,202
ahead,marry,192
boring,dopamine,228
idk,meditate,91
immediately,meaningful,112
exercising,truth,91
god,workout,164
relate,workout,119
seek,skin,179
comfort,standard,140
certain,porn,318
consistently,hobby,114
ex,helpful,180
skin,worried,95
cold,suffer,280
app,mention,128
dude,suggest,289
anger,op,98
company,journaling,65
joy,socially,86
immediately,insecure,149
encourage,idk,67
dude,research,143
toxic,zone,154
absolutely,abuse,281
lol,trouble,198
journaling,save,133
attract,motivated,90
toxic,ultimately,171
ass,exercising,106
dude,forever,156
bother,bro,60
insecure,succeed,101
dopamine,key,186
capable,exercising,80
city,dopamine,40
addicted,certainly,76
app,inner,98
glad,shame,85
bro,cold,102
bro,doubt,87
look,suggestion,2162
enough,information,1291
front,information,232
enough,find,14853
find,making,14285
look,value,5301
ever,relationship,11554
ever,honest,3410
fun,learn,5504
improve,never,9371
first,lose,5169
live,unhealthy,888
anyone,relationship,5984
already,mind,5172
badly,mind,2903
grow,school,4215
enough,fat,979
making,similar,2591
making,wake,1804
journey,thinking,1636
big,finally,2113
mention,two,719
already,kid,1719
afraid,living,1167
deal,push,1366
gain,lose,1091
case,fun,995
fun,low,957
depression,heres,473
average,weight,485
almost,kid,1617
almost,fight,1019
case,honest,746
graduate,side,388
judge,low,499
cut,mention,334
force,honest,522
clean,comfortable,433
comfortable,judge,477
fight,heres,378
slowly,suffer,438
afraid,gain,239
slowly,toxic,317
ex,number,181
boyfriend,send,225
boyfriend,mention,149
ever,listen,6187
come,process,5445
interest,never,4732
pay,stop,3492
enough,play,4066
college,hurt,783
deserve,listen,705
insecure,listen,371
lost,water,622
fit,please,694
deserve,waste,501
avoid,option,701
clean,hobbies,531
chance,motivation,661
making,ton,1234
energy,uncomfortable,414
environment,expectation,214
happy,little,5915
computer,little,891
male,reason,808
computer,move,619
quite,university,655
fill,quite,464
back,great,10851
body,together,1319
job,jump,954
horrible,last,834
line,support,501
need,plan,8664
ever,quickly,2330
huge,should,2442
book,open,2478
book,quickly,952
allow,end,3010
huge,made,2601
lift,spend,771
far,rest,1334
completely,middle,480
