node1_norm,node2_norm,weight
made,sure,6673
believe,face,2471
confident,highly,319
admit,clothes,91
always,lazy,2058
house,long,3373
believe,short,1800
deep,last,2084
alone,forward,1275
carry,fall,459
dream,please,780
butt,doubt,2317
build,complete,1370
case,create,1349
achieve,encourage,430
complete,name,301
expect,happen,2747
away,plan,2647
cool,write,816
nice,sit,1277
certainly,helpful,294
realize,sound,3473
prepare,serious,179
grow,happen,4473
first,reply,1209
three,wrong,831
awesome,treat,268
end,term,2987
made,yeah,1846
play,yeah,1111
chance,light,416
quality,should,1408
look,maintain,1951
interested,schedule,328
fuck,soon,1140
emotionally,guy,827
sleep,weed,694
cause,fast,1091
call,food,1607
laugh,parent,544
lose,smoke,629
fun,path,807
fun,proud,643
especially,fear,1309
emotion,yeah,532
figure,mentally,611
drink,kid,841
drink,type,702
kid,path,794
pull,quit,326
hurt,stupid,761
fine,progress,613
fast,pain,556
laugh,smoke,169
alcohol,smoke,807
bunch,fast,271
ass,throw,281
ass,emotionally,138
create,share,2138
improve,often,3758
hang,least,912
read,whenever,2037
nice,sure,3020
away,constantly,2099
esteem,grow,805
completely,otherwise,682
easy,parent,2641
excuse,part,1046
move,task,1021
attractive,find,4319
end,shitty,1242
dark,woman,403
kind,worry,2110
date,family,2134
family,free,2302
develop,family,1815
difference,move,941
far,shitty,514
honestly,mindset,799
avoid,main,575
avoid,funny,347
encourage,opinion,314
dark,trouble,138
ever,shower,1779
club,eat,351
either,perhaps,699
class,lift,396
decision,effort,951
phone,somewhere,571
bed,increase,532
push,text,298
couple,responsibility,351
general,simple,675
responsibility,simple,392
second,somewhere,493
routine,track,739
force,message,320
base,lift,286
public,putting,219
increase,text,180
hobby,meal,216
shower,version,99
account,meditate,85
anyone,drop,1141
anxiety,sure,3401
opinion,spend,1416
pattern,realize,967
line,reason,1229
skill,state,1161
almost,connect,542
fail,word,1199
afraid,somehow,373
pattern,productive,269
pattern,regardless,164
incredibly,tv,117
anger,try,2610
thinking,win,1107
easily,realize,1139
believe,eventually,2124
believe,consistent,646
moment,recognize,930
failure,leave,753
fall,heart,870
fall,truth,758
desire,okay,621
grateful,okay,385
difficult,success,826
anger,pain,606
base,certainly,320
heart,truth,590
consistently,peace,83
account,consistent,101
food,meaningful,250
muscle,simply,361
degree,enjoy,1394
act,two,1958
close,position,612
reach,shitty,336
child,pursue,364
girlfriend,peace,156
peace,position,196
choose,reality,1279
interested,message,592
message,order,459
ruin,see,1814
aware,ruin,235
handle,pretty,833
likely,see,4410
always,system,1818
growth,improve,1392
sleep,tip,1406
affect,body,1075
another,decent,707
growth,healthy,871
journal,sense,478
notice,speak,1509
capable,decent,124
fall,light,847
light,specific,297
come,power,3298
share,simple,1185
achieve,phone,718
basically,success,647
feeling,whenever,2806
sure,usually,3084
bother,show,539
free,half,812
figure,lead,1458
consider,hang,656
ability,half,344
ability,setting,377
approach,bother,205
anyone,path,1533
decide,level,700
aware,power,715
heart,term,556
happen,saying,4419
realize,saying,3332
constantly,emotionally,475
move,plus,615
hair,provide,103
internet,talk,1861
made,smile,1152
big,major,1081
ask,probably,2806
decided,game,1291
decide,write,1236
recognize,saying,664
alone,hobbies,1554
single,worth,1210
fight,waiting,205
anyway,search,313
passion,smile,128
kill,moment,687
allow,bunch,300
bunch,current,193
overall,tell,1260
catch,quite,457
doubt,heres,209
lack,left,1014
sport,whenever,300
ever,fully,2384
plenty,relationship,1001
book,sad,876
actually,emotional,1844
buy,man,1219
gym,reason,2158
comfortable,play,1204
fail,high,2284
anxiety,company,615
late,young,2858
sport,turn,743
call,mess,755
call,quick,639
front,parent,599
brain,head,2245
effect,practice,782
childhood,plan,360
future,term,1559
behavior,future,841
state,young,1024
however,sex,821
awesome,especially,478
bring,term,1222
buy,completely,829
media,power,566
deserve,media,338
truth,waste,545
room,sex,398
decision,emotional,738
decision,effect,524
blame,recently,382
content,simply,505
hand,society,475
angry,hand,438
barely,buy,327
fit,power,397
define,power,398
company,successful,519
miserable,successful,297
company,die,293
adult,girlfriend,275
blame,connect,159
joy,major,150
picture,shame,106
deal,moment,2355
level,potential,733
deep,due,860
eye,message,381
party,sure,1007
eat,far,1489
experienced,fun,416
far,smoke,632
account,attitude,84
tell,walk,3840
excuse,hate,711
social,train,657
seek,tip,443
constant,drop,235
entire,moving,419
interest,whenever,656
fast,notice,907
quality,train,143
soon,water,542
attract,part,877
cry,easily,214
guy,otherwise,754
head,lack,1480
general,present,488
challenge,explain,381
easy,moment,3916
easy,period,1251
moment,mood,660
gym,stress,991
moving,run,1160
identify,run,478
energy,overall,671
bring,suffer,996
progress,seriously,412
check,moving,575
moving,youtube,408
identify,youtube,239
cycle,finally,536
imagine,quality,294
quality,serious,180
average,sorry,369
passion,state,329
suppose,though,1436
fix,manage,580
difficult,weird,493
decide,mentally,364
general,probably,1643
exact,understand,683
brother,sound,606
amount,least,1744
brother,listen,507
possibly,process,351
amount,quite,876
exact,quite,264
front,immediately,229
act,body,1631
act,judge,822
important,poor,671
exercise,free,1520
behavior,terrible,319
play,tend,1041
perfect,win,431
lie,seek,579
position,remind,235
professional,rid,140
circumstance,dark,140
definitely,understand,2055
move,potential,901
meaningful,often,557
benefit,eating,753
fun,notice,1256
success,view,628
set,walk,2078
please,walk,1040
afraid,smart,450
sorry,strong,1156
interested,worry,740
actual,butt,2228
aspect,big,1193
actual,head,623
attempt,guess,400
appreciate,pull,353
fight,party,290
awesome,dark,117
engage,relationship,1182
couple,rid,299
look,uncomfortable,2094
able,identify,1061
anyone,experienced,1091
skill,throw,680
recognize,remember,887
fuck,rule,511
receive,turn,630
saying,view,1191
piece,saying,755
call,relax,531
parent,relax,308
moment,sit,2004
eye,head,1455
far,half,939
please,receive,474
attention,pick,883
anyway,together,787
comment,due,674
attention,fight,587
seek,side,690
house,tip,522
force,seek,582
forget,moving,600
eye,impact,280
count,eye,318
recognize,respect,343
marry,mom,377
effect,upset,145
hang,tough,330
hang,piece,216
half,marry,267
boyfriend,common,131
possibly,stand,194
repeat,send,208
mentioned,repeat,216
count,pull,144
space,talk,1660
everything,none,1358
human,less,1883
high,understanding,947
human,mental,1426
accept,society,939
pay,power,784
pay,touch,460
test,wish,440
rather,task,981
result,society,587
honestly,peace,362
heart,whether,562
key,teach,492
degree,discover,212
suffer,view,415
god,view,337
offer,test,304
history,key,169
nature,passion,167
front,god,215
ability,should,2138
emotion,simply,1129
leave,limit,431
dream,notice,581
lie,necessarily,167
important,social,4669
activity,music,861
activity,touch,305
porn,space,152
hopefully,routine,290
move,shit,2651
adult,emotion,514
allow,ex,370
absolutely,hope,1681
fuck,plus,418
clearly,turn,652
completely,home,2035
interest,online,1500
absolutely,completely,1320
appreciate,language,470
decided,party,416
clearly,present,295
clearly,clothes,101
anyway,opinion,659
experienced,online,285
imagine,understand,1492
build,rather,2150
accept,language,459
depression,physical,1185
sense,slowly,748
sense,source,600
energy,provide,614
achieve,language,538
carry,usually,424
opinion,process,815
top,walk,720
develop,possibly,365
active,state,341
connection,physical,566
due,obviously,534
due,peace,306
currently,reality,483
ability,environment,442
active,event,224
drug,nature,206
memory,natural,191
dopamine,environment,156
affect,text,166
course,likely,1110
content,stress,367
language,specific,369
period,reply,138
made,necessarily,727
less,ugly,616
pretty,regret,751
shame,worth,438
somewhere,whole,740
club,young,522
food,together,977
age,regret,867
age,edit,393
energy,huge,916
class,period,552
attractive,process,393
bed,short,905
rest,story,884
necessarily,together,320
decided,tip,548
movie,tip,274
decided,wait,430
gone,necessarily,145
esteem,regret,200
shame,somewhere,136
forever,random,131
quality,reason,766
cause,incredibly,474
pay,whenever,763
answer,meaning,773
fail,shape,390
influence,level,450
add,highly,501
base,miss,328
emotional,useful,306
personal,voice,461
gain,proud,275
forget,necessary,362
moving,university,387
catch,light,275
fix,major,394
cold,view,196
inner,key,303
likely,never,2862
find,truly,6672
pretty,purpose,865
check,least,1542
fast,worry,726
check,related,424
purpose,totally,298
finish,include,402
deserve,esteem,374
add,food,1660
company,okay,456
allow,business,750
music,understanding,245
save,scared,348
amazing,super,654
method,plenty,139
general,state,817
space,value,547
moving,story,725
pressure,whether,466
fix,school,1633
case,conversation,968
lead,suffer,920
check,major,428
mentally,side,541
cut,sort,673
failure,suffer,518
huge,safe,280
huge,switch,255
actively,huge,257
afraid,middle,272
community,engage,329
concept,project,226
easily,switch,219
miss,throw,332
abuse,miss,148
engage,train,145
heres,switch,174
front,train,155
actively,switch,112
cause,entire,876
cool,pay,705
fear,immediately,427
rid,stick,492
actual,close,484
actual,clear,305
cool,seriously,341
socially,terrible,160
diet,simple,646
book,honestly,1617
friendships,random,103
true,video,1189
big,motivation,2340
city,money,996
message,saying,1004
contact,notice,565
aware,honestly,628
comment,decide,517
reflect,require,292
provide,relax,186
approach,lost,533
buy,fix,517
clear,line,501
truth,waiting,248
motivated,tip,454
conversation,youtube,517
practice,regular,626
deal,remove,427
overall,path,356
become,instagram,768
manage,understand,1460
ability,meet,936
instagram,skill,248
carry,date,354
follow,partner,786
avoid,partner,637
activity,prove,283
amount,handle,441
fast,schedule,454
limit,productive,266
ability,space,325
main,specific,340
accomplish,handle,238
finish,pattern,153
limit,main,208
reduce,regular,238
excuse,necessary,218
potential,together,568
motivated,top,319
doctor,gone,319
doctor,pursue,196
future,method,386
food,forget,875
check,stupid,448
doctor,luck,650
leave,several,618
exercise,necessarily,284
agree,key,393
deserve,necessarily,159
event,setting,314
lazy,ton,197
anyways,promise,91
comfort,home,921
character,eat,262
impact,similar,453
business,eating,416
force,multiple,352
fill,successful,260
circumstance,system,201
define,multiple,134
lose,sit,1381
clear,suggest,639
expectation,kind,905
college,development,377
follow,moving,900
hand,imagine,708
easy,routine,2302
travel,walk,310
career,movie,352
buy,human,490
amount,approach,504
fulfil,track,172
badly,music,556
exist,gone,364
awesome,direction,189
date,front,435
approach,forever,169
entire,meditate,180
capable,miserable,147
club,physically,172
carry,overcome,230
answer,dude,434
course,history,478
discover,healthy,488
regular,relationship,618
appreciate,toxic,510
boyfriend,gym,266
hate,walking,533
boyfriend,plan,363
follow,kid,1030
broke,walk,461
currently,emotionally,323
edit,physically,179
part,unless,1414
deal,fake,374
hobby,pursue,417
ahead,three,269
method,sad,135
responsibility,wife,178
journal,move,592
age,although,768
comfort,place,1295
lol,note,300
listen,type,1147
act,career,704
explore,sort,328
option,room,497
limit,university,133
anxious,ex,194
compare,hate,1124
bear,high,777
ahead,already,1117
standard,win,163
development,relationship,757
group,peace,302
individual,moving,274
development,number,219
concept,nice,250
fake,wish,319
couple,front,452
simple,wear,381
lesson,present,346
choice,emotion,880
bring,research,568
follow,memory,436
begin,childhood,542
benefit,opinion,590
individual,low,347
helpful,light,381
decide,perhaps,372
discover,front,128
childhood,inner,295
ass,health,505
mood,wake,473
extremely,tip,486
missing,wrong,674
nice,reply,469
mess,wake,473
club,online,510
heres,wait,262
attract,include,253
create,mine,552
helpful,journey,818
full,sick,375
dad,friend,986
meet,relax,504
clear,whatever,1253
activity,understanding,480
relax,sport,182
forget,gym,841
choose,date,1089
drink,phone,978
explore,hold,451
actively,example,574
offer,tool,358
please,save,703
badly,drop,730
constantly,mindset,872
big,sick,734
beat,home,674
exact,word,466
eventually,regret,473
anger,smoke,154
buy,main,362
girlfriend,god,274
wake,zone,260
spend,touch,797
describe,speak,570
kid,regularly,299
constant,run,559
avoid,immediately,438
aware,describe,422
laugh,straight,259
attempt,travel,107
dude,realize,757
respect,shit,1089
difference,fuck,658
case,mine,460
difference,totally,390
clothes,truth,149
balance,effect,235
busy,totally,220
count,mine,166
class,honest,543
allow,decent,300
education,please,318
genuinely,half,247
dark,shape,142
attract,long,1270
anxious,basically,572
behavior,regularly,188
contact,university,309
attract,terrible,154
single,struggled,312
offer,send,387
lifestyle,meet,624
glad,spend,515
apps,play,520
emotion,movie,384
almost,regular,476
apps,consider,365
actively,smoke,112
never,waking,955
pass,treat,422
graduate,tip,254
ex,rid,120
eating,somehow,287
coffee,drug,196
naturally,woman,723
insecure,often,572
amount,hate,983
awkward,emotion,263
calm,partner,182
fill,stupid,263
decide,partner,500
field,necessarily,152
bother,enough,897
shitty,strong,359
bother,manage,243
limit,meal,213
cool,figure,668
fine,lazy,341
prepare,teach,285
poor,treat,263
girl,line,800
ex,second,318
inner,story,398
eye,skin,491
cold,excuse,212
date,saying,1993
dream,party,261
acknowledge,attention,432
admit,information,165
exercise,increase,1191
calm,motivation,201
interesting,lift,219
exercising,language,182
lift,regular,169
prepare,suggestion,141
lesson,should,1327
depend,video,645
possible,recommend,1339
child,recommend,474
recommend,view,597
depend,physical,496
light,youtube,397
approach,fat,189
cycle,provide,253
assume,reduce,158
fault,program,98
edit,regular,119
easily,message,285
currently,jump,249
hang,surround,243
girl,ruin,677
interest,piece,473
far,win,771
joy,nice,397
close,expectation,438
per,ruin,79
engage,whole,508
journaling,should,766
reduce,response,172
fit,shitty,205
connection,single,487
app,currently,284
lack,music,589
kid,miss,660
fault,literally,354
mom,position,268
journey,sign,327
boyfriend,mental,462
handle,word,599
certain,impact,449
fight,increase,359
average,whatever,622
count,entire,189
happen,suggest,1736
accept,exactly,1106
message,term,384
crazy,eventually,480
late,okay,1691
circumstance,wrong,610
cause,circumstance,655
online,training,422
lift,loss,185
activity,gym,1514
result,struggled,343
google,usually,364
okay,poor,301
college,purpose,633
story,waiting,396
coffee,likely,231
huge,ignore,406
although,power,371
group,potential,487
area,online,904
force,related,285
random,suck,296
suffer,water,318
consider,support,1425
include,reply,212
send,tv,144
important,setting,1307
consistently,mistakes,140
close,necessary,447
certain,early,905
force,mess,322
bother,clearly,148
main,means,716
safe,three,195
ex,safe,143
fun,ugly,484
explore,value,548
environment,rest,429
desire,manage,445
attempt,whenever,302
laugh,potential,164
field,space,169
coffee,environment,184
environment,waiting,152
bear,feeling,1286
pressure,term,475
community,mindset,473
explore,specific,312
environment,marry,92
history,shape,118
explore,meaningful,210
limit,marry,92
recommend,wrong,1187
comment,professional,470
currently,setting,353
car,carry,202
fit,funny,265
spend,unless,1335
aware,terrible,291
mine,provide,242
date,natural,411
super,tool,227
content,suck,272
straight,struggled,127
define,mood,107
general,picture,288
repeat,voice,270
ruin,sorry,429
shit,suffer,961
middle,reach,317
benefit,sick,218
attempt,sick,146
bother,pain,208
gone,unfortunately,271
forward,rest,910
damn,present,197
otherwise,shouldnt,321
ruin,sleep,545
die,kinda,327
live,shouldnt,1636
human,maintain,383
connection,stand,314
mention,research,234
dad,diet,149
incredibly,remind,181
major,uncomfortable,168
living,waking,414
company,stupid,294
jump,public,104
completely,solve,476
business,maintain,259
dream,meditation,354
catch,set,719
age,ignore,550
class,constant,368
barely,personal,328
recommend,scared,227
describe,sorry,424
constant,whether,356
dream,shitty,300
calm,car,161
fulfil,sad,180
emotionally,relate,260
character,front,142
guess,workout,354
reality,struggle,1003
anyway,mine,388
constant,obviously,168
glad,whole,445
identify,obviously,175
lol,meet,1053
impact,watch,563
okay,type,794
continue,lol,449
business,repeat,254
attitude,decide,295
attitude,wear,158
incredibly,method,136
choice,suggest,578
suggest,wrong,1207
plenty,win,202
expectation,skill,551
cut,joke,322
discipline,ready,262
beat,succeed,234
easily,language,378
hit,ultimately,225
journal,plus,105
google,per,194
plus,standard,113
depressed,follow,732
miserable,sorry,360
attractive,incredibly,201
actually,meal,885
definitely,meal,358
finish,period,297
feeling,prepare,1029
fault,straight,151
fault,prepare,91
fault,worry,284
left,method,246
attempt,dad,226
progress,regular,381
partner,setting,329
partner,ton,336
honestly,regardless,353
online,trust,610
receive,shape,109
full,source,381
dad,professional,214
anxious,check,425
deep,weed,320
lesson,meditation,240
response,rid,130
certain,health,1268
lifestyle,word,344
consistent,sit,398
pursue,shouldnt,270
extremely,shower,148
motivation,remove,283
mindset,suppose,406
honestly,regular,280
awesome,general,231
jump,specific,194
light,phone,704
mindset,solution,558
often,therapy,1588
therapy,water,404
decision,upset,274
engage,low,362
language,space,253
bro,history,61
fall,growth,595
fit,necessary,285
lack,regular,342
difficult,plus,272
potential,struggle,682
relax,struggle,464
cut,risk,242
country,lol,270
diet,shit,747
health,hobby,626
balance,force,305
reflect,suck,200
hobby,return,140
exact,hobby,119
jump,muscle,172
listen,overall,492
nice,purpose,577
pick,suppose,554
attractive,individual,194
funny,productive,109
jump,truth,195
actively,judge,187
overall,society,203
fat,influence,79
plenty,regardless,162
graduate,responsibility,189
friendships,grade,185
miserable,youtube,173
motivation,switch,320
level,switch,343
basically,belief,437
clearly,esteem,161
contact,partner,333
certain,solve,362
child,understanding,531
information,solve,260
information,prepare,240
friendships,normal,342
opinion,sick,196
currently,ex,301
friendships,piece,125
diet,whole,924
instagram,last,663
instagram,name,150
appreciate,surround,318
travel,wife,119
eating,repeat,332
circumstance,tired,160
admit,lonely,157
bunch,constant,111
information,partner,268
boyfriend,worried,151
moving,reply,151
google,journey,228
nobody,young,697
handle,waking,100
define,regular,106
fast,personality,346
connection,society,360
entire,youtube,474
piece,useful,239
constantly,engage,401
motivated,toxic,149
whole,worried,415
acknowledge,allow,643
therapist,throw,399
necessarily,super,221
activity,bother,190
highly,risk,176
balance,constant,135
concept,exercise,278
present,sport,240
approach,feed,184
comfort,forever,226
beautiful,social,959
hobby,skin,115
grade,skin,109
partner,unfortunately,287
app,follow,567
regularly,suggest,282
engage,regularly,229
line,wife,184
mine,wife,182
bear,dude,161
field,mention,153
contact,fear,454
stupid,workout,179
jump,socially,71
adult,knowledgeable,281
degree,surround,184
attention,sport,428
eye,strength,231
discover,drink,228
terrible,therapist,407
alcohol,switch,124
delete,walk,290
instagram,whether,219
porn,term,459
heart,regardless,231
cold,hang,176
relax,trouble,153
forever,quickly,193
absolutely,childhood,296
anymore,influence,247
natural,search,198
addiction,productive,375
catch,train,201
abuse,current,173
entire,program,249
cold,program,129
agree,tired,315
basically,dopamine,361
rid,shame,115
age,respond,342
bro,consider,166
bro,sit,180
lift,likely,281
immediately,perhaps,149
friendships,meditate,49
expectation,progress,417
company,regularly,157
country,insecure,145
resource,source,222
related,resource,187
abuse,struggle,487
damn,identify,66
attitude,sick,104
bunch,quick,145
jump,lift,157
cycle,unfortunately,171
mindset,unhealthy,328
buy,count,273
fitness,middle,95
media,pressure,383
regardless,terrible,175
history,related,183
acknowledge,train,117
god,struggle,539
comfort,loss,177
friendships,picture,96
bother,per,87
blame,woman,906
expectation,productive,204
prepare,pull,148
diet,responsibility,144
explain,growth,251
otherwise,wife,105
bother,slow,102
decent,wait,134
jump,unfortunately,102
consistently,therapist,185
attempt,hang,206
delete,environment,90
country,present,269
childhood,standard,116
friendships,sure,737
bed,decent,328
major,relax,113
super,walk,809
hair,motivation,168
addicted,stress,279
impact,necessarily,137
judge,position,248
horrible,ugly,178
mental,routine,1363
consistent,event,162
repeat,shower,175
addicted,lifestyle,133
instagram,type,235
instagram,travel,106
possibly,struggled,99
belief,exact,141
gain,regularly,141
finish,influence,110
fight,media,490
awkward,trauma,105
main,upset,135
affect,app,136
public,tired,164
environment,main,250
necessarily,remove,87
genuinely,likely,339
sort,trauma,333
bear,trauma,183
company,struggled,149
exact,sign,122
google,nobody,117
affect,certainly,170
circumstance,recognize,255
partner,workout,258
meditation,sick,144
buy,uncomfortable,217
mistakes,random,163
consistently,meal,188
rid,suggestion,129
quit,sign,251
prepare,recognize,131
dude,position,194
coffee,responsibility,85
coffee,fault,44
ruin,solution,157
knowledgeable,regret,228
clean,uncomfortable,214
agree,dude,272
hobby,journaling,147
regular,skin,145
dopamine,mood,190
fault,random,113
addicted,meal,88
grade,wife,83
assume,caring,129
horrible,meaning,115
dude,expect,317
genuinely,mistakes,240
instagram,uncomfortable,72
exist,upset,123
education,plus,126
okay,workout,373
idk,important,430
ex,plenty,99
feed,lol,190
calm,insecure,106
busy,insecure,146
glad,media,255
direction,dopamine,105
apps,strength,72
apps,necessarily,79
bro,related,56
bro,maintain,59
idk,partner,226
decided,rather,933
alone,grow,2651
need,see,33688
high,see,9267
depressed,see,4302
ever,strong,5462
anymore,ever,6175
learn,woman,4674
learn,rather,5026
always,gain,1502
feeling,left,3569
first,send,1969
honest,should,2610
social,stop,7252
enough,skin,786
lose,two,2665
two,value,1666
clothes,two,619
grow,surround,700
fit,living,990
lose,strong,1513
cut,lose,1355
depressed,lose,1111
lose,skin,449
strong,value,1251
almost,anymore,1972
almost,cut,1204
achieve,decided,847
achieve,judge,467
fat,journey,300
heres,left,444
forward,setting,454
suffer,track,260
afraid,send,360
fit,setting,343
heres,toxic,230
deserve,try,3865
ever,opportunity,4232
come,water,2106
come,insecure,1619
emotional,pay,772
figure,single,1108
hurt,tv,209
fast,fit,548
edit,never,1500
energy,part,2432
edit,part,875
break,move,2312
joke,social,1135
eventually,word,1085
basically,try,7174
lack,plan,1281
anyway,find,4258
average,reason,892
computer,free,650
back,begin,5144
job,risk,1058
break,last,2809
quickly,try,3296
first,quickly,2069
drink,should,2663
book,spend,4593
end,often,4646
either,little,3560
comment,little,2046
either,enjoy,2782
study,video,2322
nice,study,1190
either,turn,2664
allow,either,1662
lost,nice,1257
allow,muscle,464
guess,quit,796
accomplish,gone,307
far,healthy,2027
never,whole,6414
grow,kind,3754
enjoy,probably,3624
easy,seem,6415
become,making,8569
term,try,6551
away,difference,1243
see,waste,5048
back,sort,3451
else,spend,5629
else,return,844
college,house,1690
buy,desire,410
able,say,12894
always,attractive,2011
never,recently,4324
almost,example,1941
almost,reach,1240
attention,need,5991
keep,nice,4584
large,read,1165
eat,health,2731
gym,young,1272
answer,useful,578
literally,walk,1171
big,butt,12513
cut,simply,786
begin,smart,555
honestly,try,7322
need,top,3681
internet,say,2963
job,left,3460
head,live,4323
mind,nature,1511
actually,explore,821
far,happy,3222
fake,improve,614
explore,school,629
explore,seem,813
able,somehow,1016
extremely,spend,1419
mental,place,3472
girlfriend,place,1236
less,ready,890
already,run,2524
already,means,2543
mental,path,1238
parent,true,1399
career,college,2735
pay,pursue,942
either,recently,1320
bring,far,1793
push,true,1138
motivation,usually,1131
area,open,890
project,state,477
base,hit,594
anyways,force,282
extremely,heres,301
deserve,necessary,207
grateful,necessary,141
fitness,program,266
language,online,596
sort,talk,3228
alone,strong,1667
follow,suck,711
agree,receive,227
prove,try,2649
important,set,3745
fuck,guess,1641
benefit,set,1160
group,note,524
able,save,1753
