node1_norm,node2_norm,weight
quality,soon,297
mention,quality,145
far,together,1464
drive,need,4603
mom,see,2948
look,mom,2374
look,remind,2596
instead,talk,6582
feeling,suggestion,1243
doctor,first,1675
effect,else,1302
journal,little,1045
guy,physically,1089
food,sometimes,2036
hurt,place,1870
name,sleep,552
energy,instead,2385
lost,wrong,2068
hurt,wrong,2206
lost,shit,2058
shit,suggestion,368
bed,last,2258
else,reach,2381
food,stay,2243
pay,quickly,700
education,normal,275
spend,support,1809
late,tool,547
abuse,fight,374
lately,part,643
explain,talk,2776
lack,result,1461
come,walk,4575
hair,university,118
kill,willing,259
hobbies,whole,1039
depression,move,2105
eating,pursue,329
bring,grow,2284
child,grow,2180
moment,rule,591
broke,together,954
continue,effort,1247
begin,hold,1556
friend,slowly,1140
carry,message,192
deal,term,1394
country,game,676
back,version,1850
follow,sure,3158
little,please,2428
bunch,great,990
though,tip,1487
apply,last,1700
computer,fuck,502
boring,hobbies,700
enough,idk,817
fuck,name,669
call,future,1912
call,support,1508
parent,remind,592
forever,parent,665
lose,nobody,688
cycle,lose,723
definitely,whole,1457
remind,weight,404
fear,pain,1196
bunch,energy,335
figure,physically,633
figure,journal,455
especially,half,768
definitely,weed,387
anymore,lost,2366
explain,guess,720
hurt,unhealthy,297
recently,trust,603
exactly,middle,261
fight,stupid,528
idk,room,278
community,fast,346
alcohol,tired,222
mom,proud,432
sad,unhealthy,158
remind,throw,338
middle,wear,170
forever,unhealthy,106
create,read,4531
interested,rule,349
almost,enjoy,2361
away,obviously,1081
fear,journey,971
constantly,otherwise,443
otherwise,project,216
first,mindset,3477
easy,upset,620
productive,though,1275
stress,thought,1850
able,stress,2161
move,productive,822
barely,emotional,221
damn,relationship,675
age,easy,2595
admit,seem,916
admit,woman,577
horrible,woman,524
though,worry,2244
grow,usually,1629
accept,definitely,1153
consider,lately,312
class,worry,878
please,shitty,412
deep,hold,1602
opinion,result,843
result,stupid,609
funny,honestly,433
damn,eventually,309
child,mentioned,316
child,dark,281
main,view,411
anyways,trouble,142
anyways,damn,140
club,look,1836
book,second,1986
constantly,instead,1991
late,recently,1659
complete,either,1023
club,luck,542
cool,possible,589
phone,version,309
naturally,phone,313
decision,second,930
decision,perfect,673
base,couple,639
lift,opportunity,232
offer,putting,409
capable,version,182
meditate,program,136
kind,perspective,1467
include,pick,674
happy,power,1485
busy,last,978
busy,write,626
fulfil,grow,615
exist,keep,1830
become,video,4220
sure,surround,700
another,date,2647
fail,house,954
base,meditation,567
event,fix,339
connect,fix,303
source,try,2438
god,great,1275
leave,man,2310
place,understand,4294
important,pass,1288
listen,sick,359
certainly,true,450
information,progress,517
happiness,lesson,394
pass,perspective,465
grateful,pass,342
recognize,unless,234
sick,succeed,83
give,provide,2778
back,influence,1045
feeling,interest,3497
child,future,1103
course,mother,519
company,fight,324
miss,provide,241
company,trouble,196
ex,field,87
interested,provide,512
face,funny,517
butt,recommend,4138
emotion,general,777
handle,nice,524
affect,talk,1840
easy,recommend,3047
decision,friend,1399
benefit,friend,980
personal,sound,1897
fuck,worth,1745
fuck,smile,478
fuck,pattern,356
cause,top,896
head,society,650
whenever,worth,672
decision,lose,1073
food,level,1243
benefit,stick,962
decent,drink,362
simple,willing,495
require,room,508
afraid,fitness,140
honest,meditate,181
heres,require,432
individual,quality,225
often,remind,1082
means,remind,692
common,conversation,912
buy,remind,314
set,suffer,774
left,youtube,540
fight,somewhere,355
possible,student,626
slowly,together,630
approach,esteem,212
couple,progress,896
listen,whenever,886
direction,value,635
choose,path,1970
force,reality,675
country,impossible,219
joke,sort,348
activity,need,5188
group,improve,2181
seem,weed,676
influence,judge,200
barely,smart,261
area,pass,554
catch,enjoy,926
game,search,569
conversation,stick,944
class,reply,293
die,early,576
honestly,imagine,606
decided,information,383
catch,slowly,323
porn,spend,1059
allow,kill,517
basically,doubt,373
learn,therapist,2700
miserable,tell,1331
read,successful,2026
confident,live,1754
easy,lesson,935
little,surround,727
childhood,kind,874
big,position,1115
big,decent,848
enjoy,soon,1688
family,understand,3710
believe,fear,2352
anyone,define,623
girl,smart,876
buy,family,1458
confident,pretty,1566
grow,joy,762
awkward,show,628
die,late,1230
late,sad,996
cause,conversation,1215
cause,term,1558
call,set,2602
fully,parent,633
alone,awesome,525
average,plan,473
fail,fun,1138
sex,struggle,618
shame,struggle,472
blame,young,562
however,physical,1280
guide,hear,498
joy,speak,415
far,scared,754
behavior,media,464
develop,list,1148
exactly,lead,962
effect,lead,917
please,term,832
develop,quite,1003
story,term,889
car,story,649
guess,successful,551
physical,term,1015
decision,grade,331
quite,success,651
fit,success,562
order,simply,985
sad,simple,410
field,soon,342
brother,comfortable,215
poor,power,330
effect,smart,298
field,information,279
angry,plenty,135
field,grade,306
anger,boring,76
anger,miserable,172
boring,define,112
picture,quickly,231
marry,middle,162
development,write,555
personally,plus,269
need,responsibility,3088
great,multiple,1002
moment,money,2010
example,tv,715
fact,reflect,654
deep,message,577
teach,text,233
adult,tired,301
lazy,solution,235
human,reach,991
eventually,type,873
approach,smoke,184
check,talk,3083
nobody,pretty,941
community,wonder,303
give,university,2079
growth,order,462
sorry,worried,337
home,sound,2254
study,worth,1447
level,mentally,607
expect,somewhere,407
jump,made,812
meditation,space,486
meditation,search,441
alone,career,1244
knowledgeable,three,346
meal,notice,369
rule,sorry,386
method,rule,233
check,cut,850
another,fast,1648
tend,word,828
lead,quality,576
meditate,soon,308
level,related,484
big,offer,1317
mine,often,823
open,story,1355
apply,discipline,473
currently,offer,539
currently,message,330
aware,present,994
offer,rule,267
friend,respond,964
anyway,remember,1174
home,period,843
guess,respond,479
check,effect,566
couple,poor,330
chance,expect,804
main,order,517
gain,present,210
cycle,lift,218
accomplish,create,1107
power,straight,294
somehow,wrong,878
grow,tool,668
hear,necessary,427
individual,limit,187
open,weird,729
however,reflect,617
expectation,type,393
expectation,helpful,315
choice,easy,2376
possibly,sometimes,609
anyone,okay,2117
define,listen,359
fall,fully,593
child,quit,428
immediately,journey,310
fault,rest,259
doctor,due,529
due,fully,465
crazy,recognize,174
brother,exact,106
fake,possibly,92
job,maintain,1065
badly,schedule,440
cycle,difficult,503
happiness,seriously,356
full,physical,830
add,working,2562
inner,soon,272
anxiety,memory,684
experienced,reach,416
pattern,seek,444
happen,uncomfortable,1226
amount,thinking,1795
definitely,moment,1406
deal,impact,540
cold,result,449
meaningful,result,379
decision,purpose,606
jump,purpose,185
jump,respect,133
active,spend,726
interest,jump,409
answer,lesson,485
hobbies,schedule,497
system,video,699
hear,ultimately,394
absolutely,mentioned,428
heart,missing,220
already,meaning,791
angry,home,762
begin,reply,322
beautiful,continue,456
impact,pass,255
beautiful,large,185
aspect,calm,147
job,responsibility,1590
lately,related,115
car,whatever,963
large,worry,347
become,meditate,1110
angry,another,970
continue,two,2024
become,key,2178
plus,suggest,242
receive,sleep,346
rule,sound,718
memory,sound,653
eventually,skill,1374
putting,skill,1085
group,remember,1508
fuck,relax,367
wake,whatever,1309
saying,stand,1041
parent,slow,462
home,uncomfortable,556
head,identify,580
aware,however,1101
hear,uncomfortable,548
depend,speak,603
nice,number,640
choose,forget,903
continue,face,1240
aware,face,890
face,middle,454
attention,lost,969
hair,lost,387
depend,push,431
degree,hurt,390
comment,rule,392
eventually,large,402
slow,task,394
anger,continue,445
count,cut,311
cut,dark,283
constantly,hair,290
force,slow,420
agree,touch,237
tip,water,493
perhaps,tip,262
degree,name,325
anger,huge,274
dad,putting,317
depend,easily,381
hair,number,165
party,perhaps,151
clothes,direction,115
handle,uncomfortable,295
dark,ex,135
boyfriend,front,151
marry,possibly,115
relationship,ugly,910
boundaries,seem,668
accept,mental,1902
mental,peace,854
heart,living,1080
discover,pay,392
fear,response,709
reach,society,498
forget,human,901
lie,task,367
meaning,task,341
choice,forever,390
happiness,teach,606
light,nature,354
society,space,242
necessarily,word,389
absolutely,safe,296
easily,media,559
aspect,reality,490
skill,whenever,810
mother,whenever,319
graduate,worried,231
attract,hit,342
ability,nice,537
follow,plus,361
list,plus,322
decided,front,413
clearly,degree,216
name,trouble,208
happen,plus,738
switch,though,765
opinion,switch,163
eat,search,438
anyway,obviously,470
sometimes,train,572
poor,zone,113
instead,obviously,945
high,inner,548
study,unhealthy,364
brain,free,1522
accept,source,504
ability,fact,1060
however,provide,1007
depressed,walk,840
close,reality,855
serious,truly,502
drug,stress,471
drug,meditation,415
meditation,obviously,293
child,connection,379
child,natural,327
currently,natural,213
language,water,219
active,water,281
connection,top,295
anger,top,185
event,nature,275
country,system,314
field,system,243
active,drug,183
alcohol,provide,149
country,possibly,153
fully,send,204
obviously,serious,305
obviously,piece,234
count,obviously,165
anger,prove,196
active,nature,177
count,pattern,123
active,possibly,118
moment,suggestion,489
effort,stress,910
continue,note,540
quality,reply,108
edit,inner,94
great,wait,1236
bear,enough,1078
away,sign,888
less,mindset,1512
another,low,1773
story,watch,1722
natural,watch,712
forever,watch,552
fat,saying,539
eat,interest,882
doubt,free,443
face,weight,1149
random,value,340
fear,walking,414
age,natural,523
answer,none,504
act,expect,1136
amount,sex,491
expect,reach,853
couple,lonely,524
low,short,895
esteem,helpful,297
brother,decided,362
edit,weird,237
cry,top,244
quality,uncomfortable,146
anyways,wait,155
necessary,thought,766
opportunity,sometimes,1584
challenge,instead,1482
allow,highly,568
base,provide,676
area,fill,382
aspect,difference,369
direction,pattern,260
concept,handle,161
catch,sometimes,1267
knowledgeable,lie,366
aspect,stay,878
likely,similar,970
great,totally,1674
company,thinking,927
check,understand,1484
grow,possibly,570
decide,interest,820
means,reality,1250
effort,growth,765
check,growth,396
short,solve,354
simple,totally,419
add,making,2471
car,walk,857
business,require,601
exercise,meet,1368
influence,whole,401
book,provide,1382
lose,pass,1028
easily,waste,616
character,recommend,251
improve,natural,1102
fun,moment,1848
actively,need,2048
ever,prepare,1699
growth,sometimes,856
build,promise,739
parent,suck,1109
face,personality,889
connection,conversation,880
develop,worried,261
connection,trust,576
forget,opportunity,595
connect,opportunity,509
dream,heres,394
child,growth,326
aspect,putting,420
community,dark,162
active,gone,190
active,project,192
miss,promise,236
connection,responsibility,211
finish,fully,249
concept,prepare,117
entire,talk,2014
end,loss,847
account,remember,512
means,several,491
allow,decide,1061
clear,purpose,689
admit,eye,279
enjoy,moving,1171
friendships,video,288
luck,simply,978
sort,understanding,480
contact,video,479
city,kinda,220
dark,worth,455
left,tool,281
fat,productive,134
skill,smile,521
encourage,listen,494
chance,event,517
comfortable,concept,203
active,busy,215
active,relax,154
active,poor,146
family,fulfil,738
break,potential,631
actively,depressed,209
affect,fulfil,173
busy,cry,144
lazy,tip,359
stop,youtube,2270
big,regular,775
create,pressure,712
follow,remind,658
eye,sort,550
benefit,finally,571
helpful,suffer,478
deserve,helpful,388
benefit,eye,461
first,instagram,974
boundaries,stay,505
energy,respect,585
energy,instagram,222
decision,finish,423
opportunity,treat,484
reduce,specific,292
quickly,space,248
connection,passion,220
bear,fulfil,155
current,forget,493
influence,remind,151
able,key,1301
full,sound,1520
home,research,627
couple,research,454
clean,key,398
key,several,270
method,several,194
comfortable,line,478
picture,standard,142
circumstance,future,603
comment,generally,408
force,system,493
connection,drive,372
fit,respond,245
effect,engage,316
common,lifestyle,249
three,zone,172
return,unhealthy,107
enjoy,therapy,1467
note,trauma,153
caring,lead,328
meet,mention,681
barely,depression,652
clear,conversation,695
consistently,quit,287
loss,seek,240
marry,win,148
engage,wrong,664
process,university,381
mention,run,496
meal,meditation,290
become,method,1129
childhood,per,80
fulfil,regardless,166
pattern,young,374
horrible,similar,321
horrible,music,181
anxiety,direction,667
totally,video,542
fail,forever,447
accomplish,meditation,399
appreciate,confident,712
instead,journaling,513
create,nobody,655
routine,stick,1762
nobody,truth,440
beautiful,nobody,325
compare,guess,766
cut,treat,653
build,extra,670
answer,history,397
effort,field,455
history,short,337
emotionally,loss,126
lonely,missing,236
currently,edit,347
insecure,interesting,199
anyway,boring,339
actively,hobby,162
prove,pursue,187
funny,mood,158
example,serious,708
fix,pick,791
improve,wife,457
afraid,share,968
missing,mom,190
close,passion,414
company,eventually,485
free,kill,634
hurt,word,1313
several,word,462
city,deep,323
appreciate,successful,517
sort,yeah,653
amazing,successful,487
active,decided,268
depressed,switch,254
acknowledge,suppose,176
toxic,whatever,676
push,struggle,1390
city,face,324
difficult,toxic,529
state,toxic,538
state,wait,422
complete,present,503
light,wait,231
front,pressure,208
bear,highly,181
believe,schedule,560
community,individual,441
crazy,present,282
case,perfect,751
energy,fulfil,434
act,inner,510
continue,decide,884
education,low,328
low,receive,343
education,left,399
opportunity,solve,274
opportunity,poor,343
balance,likely,291
benefit,perhaps,385
current,generally,295
explain,ultimately,211
certainly,knowledgeable,229
describe,smart,238
certainly,smart,170
society,useful,249
solution,student,234
research,solve,222
discover,memory,160
achieve,dad,294
motivation,normal,855
depend,grow,754
active,health,665
search,young,446
course,missing,418
drop,hang,334
club,grade,245
anyways,lazy,154
childhood,group,396
active,social,1088
complete,perspective,387
active,caring,72
dad,decide,263
beat,lonely,173
confidence,honestly,1230
angry,sort,385
grade,note,307
family,mine,1057
answer,yeah,726
okay,view,568
city,whenever,207
city,comfort,211
exist,regret,220
coffee,perhaps,122
notice,useful,443
career,type,891
fuck,result,1084
forget,missing,289
dad,finally,612
missing,smoke,190
music,worth,671
music,walk,1246
absolutely,training,236
basic,finish,228
follow,funny,408
awkward,hang,386
opinion,sound,1531
exercise,reply,198
term,workout,429
compare,workout,278
side,super,657
meaning,super,216
sad,win,236
google,truth,126
discipline,internet,263
discipline,totally,210
seriously,somewhere,257
key,stick,816
carry,meaning,190
gain,smoke,202
piece,ton,236
meditation,miss,289
hope,quality,808
adult,exercise,404
per,physical,417
clean,university,228
easy,seek,1748
choose,close,1289
bear,conversation,353
avoid,professional,519
approach,response,379
enjoy,related,722
apps,course,353
online,regular,337
apps,quite,267
likely,manage,569
manage,program,355
beat,three,260
order,weed,226
amazing,especially,842
pull,treat,238
comfort,miss,297
move,suppose,1009
future,motivation,1506
appreciate,capable,261
amount,ex,266
brother,coffee,73
honest,young,821
regret,similar,448
club,finally,246
clear,support,749
girl,joke,917
accomplish,anymore,456
common,suck,378
bother,weight,305
challenge,manage,594
funny,whole,547
especially,exercise,1355
constant,early,363
funny,manage,201
connect,shitty,124
slow,social,935
apps,student,136
rest,return,375
cycle,judge,199
emotionally,promise,179
drop,pressure,280
anyway,grateful,229
power,promise,295
male,number,245
badly,ready,559
badly,explore,266
drive,ready,475
current,honest,440
normal,tired,717
relate,socially,196
guy,journaling,256
meditation,pick,767
socially,voice,144
family,wear,593
leave,recommend,856
major,rather,548
business,recommend,483
increase,whenever,342
picture,productive,202
approach,walking,243
doctor,plus,163
honest,rid,202
depend,place,1191
media,mother,231
bed,die,565
decide,soon,715
hit,successful,537
desire,message,312
desire,ruin,185
anyway,engage,306
direction,unhealthy,116
experienced,somehow,183
hit,value,671
attract,engage,176
anyone,journal,629
exercise,repeat,540
grateful,stress,383
exist,uncomfortable,192
piece,responsibility,223
hair,reduce,113
fit,otherwise,326
toxic,walk,461
balance,weight,340
fun,god,467
feed,kid,385
account,though,800
fake,write,367
boring,eventually,391
comfort,smile,268
anymore,content,471
public,term,294
compare,miss,424
miss,soon,563
likely,tv,290
music,physically,325
barely,physically,266
fast,waking,252
boyfriend,perspective,149
circumstance,education,141
assume,stick,541
nobody,suffer,462
drug,resource,150
event,whether,592
otherwise,stand,300
home,meal,1031
benefit,lift,381
diet,loss,547
bunch,complete,226
bunch,entire,204
related,strong,370
anymore,view,573
pass,shape,284
certainly,waiting,89
addicted,made,764
result,switch,351
compare,offer,420
moving,suppose,364
joke,support,198
consistently,spend,668
complete,consistently,298
interest,send,489
kid,meaningful,257
number,rest,507
admit,complete,235
admit,boring,117
admit,concept,97
gone,okay,644
offer,sorry,743
literally,obviously,629
connection,terrible,212
bother,joke,213
addicted,app,204
country,reason,1013
recognize,recommend,448
usually,willing,563
desire,risk,292
beautiful,discipline,122
beautiful,coffee,137
attempt,slow,161
professional,stress,539
exact,support,216
professional,teach,378
increase,marry,122
bear,repeat,180
require,water,393
ignore,professional,220
large,setting,264
light,value,495
provide,stupid,228
meal,place,654
receive,weight,216
receive,sport,120
missing,public,73
attitude,completely,447
large,sex,247
attention,attitude,366
attractive,aware,299
concept,second,314
bed,judge,223
leave,tired,1006
passion,phone,191
resource,waste,402
fit,message,290
circumstance,gone,241
literally,middle,359
family,youtube,1094
food,ruin,269
die,motivation,583
ignore,order,502
failure,food,558
certain,define,432
area,bother,201
active,toxic,120
amazing,process,791
phone,teach,434
recommend,send,431
clearly,soon,322
anxious,natural,208
angry,space,226
character,source,119
desire,partner,735
language,lose,540
listen,sex,658
lol,mind,1387
save,shit,1071
coffee,luck,374
class,development,325
phone,useful,390
necessary,sit,415
coffee,waste,222
degree,event,317
impact,pressure,174
living,version,745
definitely,therapist,1046
motivation,return,336
direction,line,310
expectation,home,440
guide,house,204
damn,heart,209
barely,knowledgeable,181
discipline,serious,198
making,switch,737
gain,interest,409
plus,recently,288
hair,sorry,305
eating,regularly,559
hair,interesting,184
ex,seriously,163
remove,sometimes,605
broke,slow,139
meal,relationship,484
accomplish,emotionally,160
recommend,shouldnt,390
crazy,rule,170
adult,consider,658
honestly,muscle,292
porn,understand,826
decision,switch,273
currently,grateful,332
apps,high,460
apps,expect,207
brother,yeah,264
addiction,left,327
attract,partner,823
honestly,sick,407
money,setting,685
emotion,miserable,318
caring,forget,264
calm,setting,145
god,save,358
account,judge,124
encourage,lifestyle,138
include,train,209
confident,consistently,208
extra,overcome,138
apps,unless,158
field,suppose,224
honestly,slow,380
task,waiting,239
routine,struggled,242
amazing,public,191
naturally,shouldnt,277
entire,nature,266
naturally,source,212
naturally,train,157
explore,genuinely,186
key,otherwise,282
carry,super,229
friendships,reason,680
dad,interest,398
remove,system,236
adult,answer,484
energy,god,430
position,worry,503
suffer,upset,217
somehow,understanding,157
god,walk,479
poor,purpose,221
buy,serious,320
diet,history,155
shouldnt,track,234
lol,seek,279
broke,mention,155
alone,bunch,443
bunch,incredibly,97
either,regardless,638
somewhere,struggle,616
current,toxic,350
ruin,voice,147
exact,truly,394
knowledgeable,schedule,229
basic,system,322
major,tough,238
crazy,fat,215
diet,jump,203
energy,hobbies,876
relax,truly,301
forget,hobby,350
fully,moving,371
hobby,shape,210
beautiful,emotionally,201
hobbies,ruin,226
note,useful,342
lifestyle,receive,116
journey,lie,601
relationship,weed,631
honest,super,461
anger,engage,170
regardless,schedule,170
childhood,productive,134
excuse,journal,148
difference,explain,468
luck,moving,900
follow,missing,425
accept,crazy,569
prove,sick,119
college,uncomfortable,364
brother,mine,239
huge,system,482
catch,suppose,275
bother,mention,141
conversation,mention,479
addiction,honestly,389
die,unfortunately,250
addiction,necessary,145
exactly,lonely,334
consistent,stress,368
purpose,strength,257
receive,unfortunately,155
natural,respond,204
basically,google,298
depression,shame,473
quite,trauma,314
date,waking,131
active,constantly,299
dream,workout,256
research,terrible,181
experienced,weed,124
date,youtube,549
concept,exact,114
awkward,overall,135
dude,thought,532
eating,genuinely,294
describe,finish,170
tired,trauma,205
basic,slowly,247
environment,incredibly,166
drop,necessarily,154
naturally,personally,366
awkward,understanding,163
motivation,reduce,376
complete,damn,209
opinion,safe,292
gym,memory,266
ass,memory,108
childhood,wife,120
grade,save,343
constant,journey,384
addicted,amount,342
connect,fat,79
motivated,party,124
internet,quick,221
god,regularly,104
balance,struggled,119
mom,plenty,137
attractive,respond,167
anyways,emotional,162
coffee,mention,104
app,repeat,201
broke,picture,194
expectation,extremely,281
lift,ready,179
remove,succeed,103
attempt,shitty,146
instagram,smoke,108
environment,identify,307
smoke,socially,154
cold,far,577
decision,voice,319
bother,funny,161
edit,media,354
left,lift,270
comfortable,struggled,275
likely,proud,381
god,period,207
explain,journaling,123
history,journal,108
boundaries,expectation,207
approach,club,272
meal,productive,288
genuinely,horrible,195
highly,motivation,448
failure,friendships,156
environment,strength,161
joke,success,173
joke,lonely,204
busy,voice,117
affect,partner,414
project,therapist,237
shouldnt,therapist,355
easily,trauma,180
success,treat,489
media,socially,274
expectation,growth,264
alcohol,responsibility,133
adult,stress,459
beat,useful,184
extra,guide,104
although,totally,298
development,mood,73
god,graduate,206
safe,upset,129
diet,side,479
encourage,responsibility,174
partner,sad,480
bother,dream,216
capable,train,94
badly,depend,499
super,waiting,204
deserve,experienced,208
joy,safe,161
miserable,search,147
dude,insecure,220
share,shitty,389
shape,unfortunately,141
abuse,chance,282
depend,skin,160
abuse,nobody,201
actively,passion,112
attractive,decide,268
handle,shame,176
natural,trust,402
account,trust,255
ahead,society,236
country,line,306
ahead,reflect,203
ugly,yeah,264
fully,impact,221
loss,maintain,235
cold,finish,219
addicted,second,230
app,community,272
addicted,community,146
delete,limit,243
delete,google,136
app,highly,281
extremely,toxic,529
guide,wear,114
google,risk,80
possibly,train,102
fill,trauma,167
coffee,missing,82
miserable,tough,164
obviously,tv,194
fine,missing,295
effect,sign,215
exact,meditation,218
regularly,weed,172
delete,effort,260
average,reply,105
identify,loss,126
peace,potential,236
journaling,wish,291
sport,unhealthy,126
lazy,remove,131
cold,knowledgeable,152
boyfriend,damn,105
fight,shower,172
explore,plenty,181
actively,loss,92
otherwise,sport,230
pay,ugly,336
lie,reduce,165
beat,response,216
regularly,shower,178
comment,trauma,280
extremely,trauma,303
anxious,trauma,203
admit,exist,173
mood,weird,195
character,switch,65
alcohol,research,135
mindset,workout,413
account,boundaries,66
proud,voice,282
luck,upset,241
count,promise,148
define,mom,99
funny,graduate,115
decide,ugly,177
basically,trauma,335
abuse,slow,87
remove,waking,88
relate,resource,155
struggled,travel,104
eye,instagram,174
instagram,train,53
bro,late,343
addicted,sign,89
mom,struggled,212
fake,shame,61
apps,male,120
abuse,passion,74
emotionally,wife,135
boundaries,mentally,154
growth,weed,92
loss,trauma,144
porn,recognize,156
boundaries,proud,159
capable,horrible,98
bro,comment,242
journal,socially,59
count,idk,116
active,bro,46
bro,circumstance,37
bro,explore,57
none,op,141
bro,expectation,58
find,useful,3039
note,whether,592
concept,overall,154
boyfriend,see,1768
