prediction,mean_Care_Virtue,mean_Care_Vice,mean_Fairness_Virtue,mean_Fairness_Vice,mean_Loyalty_Virtue,mean_Loyalty_Vice,mean_Authority_Virtue,mean_Authority_Vice,mean_Sanctity_Virtue,mean_Sanctity_Vice,stddev_Care_Virtue,stddev_Care_Vice,stddev_Fairness_Virtue,stddev_Fairness_Vice,stddev_Loyalty_Virtue,stddev_Loyalty_Vice,stddev_Authority_Virtue,stddev_Authority_Vice,stddev_Sanctity_Virtue,stddev_Sanctity_Vice
1,1.1548412005615074,0.8522808014068298,0.29747677727279065,0.19380845525741347,0.3129900293985565,0.05810849704481311,0.6835908145763026,0.08775471358868375,0.9178364678405503,0.8279751046272478,1.88561112529458,1.4495015355755763,0.9200262504211135,0.7624398190921231,0.9955446923002773,0.4344565491152308,1.355503928786603,0.44094872503196303,1.7004153576560879,1.6992411628422697
0,0.7363498630072585,0.06557425460202074,0.03396898245767177,0.009644712057960357,0.14694113783846574,6.932818551137536E-4,0.08412353979296901,0.002159490138337759,0.08928924274950864,0.17799242933095513,1.2793988830860892,0.24623037411110607,0.19110502182004901,0.08848323474515339,0.5225207368102628,0.016941641561257645,0.3020230174453602,0.030871317283300233,0.32536337498665363,0.5530511135859152
